Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,55109.227801745175,32958.478187507164,25769.63078037639,-3618.881166138375,0.36204577551169304
2,55250.86813189522,32995.66913254501,25952.31726400688,-3697.1182646566695,0.36352894235043187
4,55598.954016802156,33179.46986777465,26032.094180818625,-3612.610031791123,0.3528227328315773
6,55152.31992367107,33128.385902359805,25961.958572902597,-3938.024551591335,0.35549126202121895
8,55108.178542005015,33049.41686251235,25945.16973822408,-3886.4080587314193,0.35428986795215867
10,54887.74141459291,33266.863055138965,25651.78663965404,-4030.9082802000976,0.3648105812730842
12,54728.85079254353,33009.10100723445,25864.846259990565,-4145.096474681476,0.36524727517178346
14,54492.01056624451,33131.86750388433,25737.848128399266,-4377.70506603908,0.3664973707205059
16,54634.399667510435,33346.11710539697,25634.547725151064,-4346.265163037593,0.378676243067139
18,54009.22425867342,32999.266561467884,25577.17609455568,-4567.2183973501415,0.36023402424836115
20,53692.79212358948,32492.105752390267,25817.62443646983,-4616.938065270607,0.3604161504708612
22,54198.83759828426,32985.641392777674,25802.304963417675,-4589.108757911084,0.35461368658596815
24,54105.25794331194,33080.86309922978,25746.5672173129,-4722.172373230737,0.3505952885086492
26,54032.12202886028,33129.84059611061,25792.772944006545,-4890.491511256879,0.3607848790478896
28,53802.523113047035,33042.660093069026,25945.556568383276,-5185.693548405269,0.34190681628100883
30,53589.50355844972,32690.320115091465,25911.078563655716,-5011.895120297463,0.3558850912232123
32,53260.43683237857,32848.542502268974,25729.38311128569,-5317.488781176089,0.3559858978355166
34,53506.07521982171,32965.08598723028,25819.109867719806,-5278.120635128376,0.34754894957451943
36,53517.704534047254,32743.55596072194,25887.101290196973,-5112.952716871659,0.350800620138483
38,53593.44763617443,33220.50577134076,26000.612841151782,-5627.670976318112,0.33235718290362737
40,53789.69842300482,33121.865145870746,25955.217697847736,-5287.384420713663,0.37103300582360976
42,53498.46290110043,33173.15850810486,25844.75415527331,-5519.449762277751,0.34692894518592254
44,52917.66605932733,32877.852833735764,25624.953084151297,-5585.139858559734,0.364519743949383
46,53421.93874232084,33112.718739035205,25935.239847505716,-5626.019844220079,0.3329983114100351
48,53307.17589526522,33193.14399352748,26102.503455173126,-5988.471553435384,0.31848020250415743
50,53443.08748091534,33313.79182904453,26006.16607213095,-5876.87042026014,0.3379573592280368
52,52892.62705546856,32990.828168103435,25724.870045277432,-5823.071157912303,0.349760236769906
54,52907.09807645353,32838.12881211698,26052.532630201866,-5983.563365865315,0.3278035541650839
56,52754.974518054616,33076.08425021323,25844.0758757319,-6165.185607890516,0.32925980448715686
58,53167.4775946343,33276.40618974292,25875.971058829757,-5984.89965393837,0.34842868294803764
60,52866.24571964455,33189.26778052193,25654.478874767257,-5977.500935644643,0.35523565454584005
62,52842.53949846473,32860.26690903873,25945.996097337007,-5963.723507911009,0.3468616828797102
64,52924.24833629477,33201.73798930426,25842.093025619306,-6119.582678628788,0.3519400859261701
66,52437.40946000752,32960.62857136647,25889.090485710716,-6412.309597069665,0.3191226913567222
68,52795.04764624815,33111.59580247737,25971.024501247317,-6287.572657476539,0.328622797305157
70,52339.34812915501,32820.3948494553,25683.785445992435,-6164.832166292721,0.34002107279438876
72,52615.317120198786,32900.63038690433,25908.051925022828,-6193.36519172837,0.3389350053541411
74,52266.60537089344,32801.33327337425,25696.29655408687,-6231.024456567681,0.3378314644731647
76,52528.54430738448,32934.57024961285,25937.159690892608,-6343.1856331209765,0.3216292211170304
78,52516.48857543549,32820.31173414835,25982.65620282523,-6286.479361538089,0.33020032592443394
80,52605.70533525454,33172.001964336916,25660.873137185215,-6227.169766267592,0.35562888195605014
82,52655.18716736909,32997.383411480194,25775.880537602185,-6118.076781713285,0.35240232615251765
84,52422.36194149863,32982.54359276292,26005.05547628658,-6565.237127550868,0.3378215288986618
86,52611.346184563095,33156.404606938915,26093.005492009146,-6638.0639143849685,0.316441842678053
88,52225.91531879368,32875.16282955816,25694.69467976225,-6343.942190526727,0.36534112610223535
