# Cluster list (149 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
111 60 47.3339666667 86.3624333333 55.7423666667 
112 60 67.8843333333 24.52595 78.4630833333 
113 60 -5.0644166667 14.3931166667 55.8699833333 
114 60 37.8595333333 12.85135 2.598 
115 60 52.4656 26.9374 70.9876 
116 60 74.9290166667 56.1143666667 80.6418833333 
117 60 35.0288833333 63.7673666667 72.3156 
118 30 25.0036 66.849 42.4918 
119 30 1.3315 1.0615 -8.0581333333 
120 30 26.5302 79.7356666667 84.478 
121 30 43.3668 59.8087333333 94.1278 
122 30 64.7736333333 89.8528 69.9510666667 
123 30 7.0819333333 0.6385 90.1417333333 
124 30 -4.7093333333 1.7006666667 25.5695333333 
125 30 88.0730333333 60.4859333333 33.8146 
126 30 69.3566666667 34.5829 41.9361 
127 30 36.2785333333 56.7572 16.8942 
128 30 50.1140666667 25.2095666667 29.8789 
129 30 3.3481333333 6.8185333333 39.9662666667 
130 30 38.6454 70.9818666667 1.4234333333 
131 30 27.1231 -2.4080666667 88.4615 
132 30 2.2127333333 58.9213333333 89.3715333333 
133 30 -1.3057 50.5168666667 68.2681333333 
134 30 43.4956666667 -3.0506333333 23.6402333333 
135 30 -7.6829 23.7825666667 69.4262666667 
136 30 89.0794 33.4952666667 15.6957666667 
137 30 87.8469 58.5499666667 2.6713666667 
138 30 14.0984666667 2.4292666667 67.9899333333 
139 30 85.6873 10.6869333333 41.7295666667 
140 30 52.1248 80.8633666667 -5.0414 
141 30 19.4909 91.2005333333 58.1086 
142 30 10.8485666667 85.3656666667 2.5617666667 
143 30 58.7165333333 14.8278333333 18.4426666667 
144 30 7.6721 82.8813 90.0397666667 
145 30 65.4624333333 88.8953333333 58.8681666667 
146 30 60.6559 44.9275 -8.7843666667 
147 30 -3.5005666667 74.9969333333 9.2474333333 
148 30 85.1619 59.9156333333 85.6280666667 
149 30 84.6634666667 50.0736 68.9154 
