Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,19029.085504880437,27127.87964106965,16004.197903294362,-24102.992039483568,0.8608413982850182
1,18877.38762801237,26951.77723618786,15965.311143048613,-24039.700751224103,0.8546021040755425
2,18972.075709262877,27072.488326088802,16066.517942725875,-24166.9305595518,0.8692709490100172
3,18734.524528909562,27195.545129863764,16126.831948888856,-24587.852549843057,0.8397446094586298
4,18416.727238677275,27091.758020075235,16105.954245175835,-24780.9850265738,0.8311509457483485
5,18271.271307875948,27034.538205865912,15936.33560465697,-24699.602502646936,0.846805558599829
6,18331.2094878336,26990.25325466324,16089.498520111763,-24748.542286941407,0.8505205658932588
7,18347.9960833729,27359.24390954021,15893.62553552365,-24904.87336169096,0.8767665583912893
8,17961.82959712308,27041.6886158969,15954.87605063388,-25034.7350694077,0.850358089132808
9,17721.487508245198,26897.500447024682,16007.69420372228,-25183.707142501764,0.8298858075186646
10,17290.096224924113,26921.84791516996,15906.600858020036,-25538.352548265888,0.8132853275119606
11,17529.164618462855,26881.659449616018,15992.23666527047,-25344.731496423636,0.8525366959125668
12,17455.059656174726,27165.573633120504,16108.782428703338,-25819.296405649115,0.7790211910074879
13,17328.212047808254,26898.831570078342,16023.154133872911,-25593.773656143,0.8375765677432959
14,17328.663257668242,27030.897015216364,15872.600196256793,-25574.83395380491,0.8419221972386972
15,17319.93671344265,27109.107389067965,15951.98628037306,-25741.156955998376,0.8459935040640152
16,16792.976990256044,26861.001384804054,15813.575703236456,-25881.600097784467,0.8718480888376818
17,16603.171118724425,26744.505049689393,15884.482025454268,-26025.815956419236,0.8074608251636253
18,16732.670666402235,26858.27940109499,15945.738585871555,-26071.34732056431,0.8089846888658279
19,16902.87533868969,27027.271282958645,15776.029237076727,-25900.425181345683,0.8559695929030015
20,16917.582322771003,26965.599784508104,16028.808733654821,-26076.82619539192,0.8427465005537537
21,16811.881359025887,27275.156722625175,15687.862954144308,-26151.138317743604,0.8736675183975375
22,16485.51815150327,26888.239396710487,15831.836349449686,-26234.557594656904,0.8402750293278374
23,16779.236810749273,27329.0501065034,15736.29045495844,-26286.103750712566,0.8623696820030644
24,16423.75517039761,27096.797466386983,15909.401703614418,-26582.443999603795,0.8162202957061524
25,16363.246736722565,26897.32826631533,16060.587486065308,-26594.66901565807,0.8079350585846579
26,16550.573229667832,26959.529255871716,16020.196385997253,-26429.152412201132,0.8096351582061576
27,16589.096026129984,27129.67011583478,15940.78292168333,-26481.35701138812,0.8273368709856003
28,16257.71031404485,26935.692401286324,15993.488102692327,-26671.4701899338,0.8159280911280972
29,15996.553336688821,27049.29504871013,15881.567022487254,-26934.308734508566,0.7966122569732238
30,15879.421005380627,26886.940166650133,15793.028801208622,-26800.547962478126,0.832317262763407
31,15937.656240824508,26716.806494775978,16068.512292153597,-26847.662546105068,0.793698216485147
32,15905.610914485787,27050.68798771761,15949.432331422837,-27094.509404654662,0.8070523614936846
33,16038.175696787526,26910.075784185174,16014.426949424562,-26886.327036822207,0.8189271853152825
34,16186.466502317231,27283.056589473115,16168.30942190573,-27264.899509061615,0.7896064948828689
35,15636.6927659022,27037.69594951781,15760.698803284726,-27161.701986900327,0.8610981477984541
36,15405.744875049848,26931.989467096824,16042.241426696053,-27568.486018743024,0.7517687867610785
37,15355.213495187783,26775.997231943522,15857.494406060869,-27278.278142816605,0.8178163549623081
38,15307.626830668076,26834.80923492511,15722.648992649682,-27249.831396906713,0.8294261048233146
39,15638.699851871694,27263.918504944017,15821.85436058813,-27447.073013660454,0.8117019886193932
40,15540.967302755456,27169.511800372533,15994.842068754253,-27623.386566371333,0.8033011692798712
41,15472.35981460198,26992.334365122395,15927.0845070736,-27447.059057594015,0.8285935479322504
