# Cluster list (72 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
1 12642 22.4707500396 22.5960498339 22.6763932131 
2 70 16.4907142857 -8.3289714286 15.0623428571 
3 42 10.905 12.7136904762 52.0905 
4 42 12.918547619 -0.9954047619 43.4577857143 
5 42 6.9545238095 44.8001190476 51.0195714286 
6 42 55.2672380952 6.1466190476 36.8944047619 
7 42 10.7937619048 -6.0983809524 30.9561190476 
8 28 44.9187142857 52.5570714286 -0.5995714286 
9 28 51.3176428571 -8.2798928571 28.6793571429 
10 28 16.4951071429 -7.8198571429 45.4637857143 
11 28 -1.9503571429 46.9181428571 34.0947857143 
12 28 51.5206071429 42.7544285714 3.0921428571 
13 28 27.2721071429 10.4031428571 -9.4677142857 
14 28 4.7964642857 57.8288571429 1.2250357143 
15 28 -11.2351785714 7.7438214286 -2.929 
16 28 54.5570714286 45.3415357143 17.01025 
17 28 6.0789285714 -11.8877857143 44.952 
18 28 40.64275 2.4353571429 -5.0183571429 
19 28 -6.972 33.8045 40.7046785714 
20 14 49.8357142857 -2.8732857143 -4.4187142857 
21 14 27.8887142857 -13.5325714286 3.1528571429 
22 14 29.1789285714 40.7735 -6.2137857143 
23 14 31.1226428571 4.2625 -12.0756428571 
24 14 49.1669285714 47.9074285714 5.5817857143 
25 14 29.7307857143 -2.2422857143 -2.8926428571 
26 14 16.8355714286 53.3738571429 33.8336428571 
27 14 -13.6740714286 4.7400714286 20.7315714286 
28 14 6.6031428571 18.4534285714 -3.1538571429 
29 14 4.5625714286 9.54 -4.9918571429 
30 14 11.116 49.7102142857 -11.458 
31 14 48.2202857143 -1.8835714286 34.3377142857 
32 14 49.2869285714 37.2902857143 -11.6607857143 
33 14 25.9856428571 -7.5727857143 23.5210714286 
34 14 16.9818571429 21.5577857143 -15.8756428571 
35 14 18.5788571429 39.0114285714 -14.3972857143 
36 14 57.1822142857 11.5558571429 14.5365714286 
37 14 -14.9260714286 12.9057857143 11.3294285714 
38 14 58.2578571429 43.2358571429 31.5099285714 
39 14 40.5302142857 55.319 24.5127857143 
40 14 43.4912142857 10.4007142857 56.9203571429 
41 14 7.4687142857 -3.5875714286 -8.8218571429 
42 14 19.4316428571 58.7792142857 7.3390714286 
43 14 -1.4743571429 40.432 -2.1969285714 
44 14 50.2297857143 43.7417142857 24.1200714286 
45 14 53.9242857143 45.4237857143 11.6782142857 
46 14 -3.4928571429 48.6487857143 24.2399285714 
47 14 58.9999285714 31.4527142857 3.6146428571 
48 14 -6.3718571429 -0.3694285714 19.6400714286 
49 14 5.4737857143 50.7835 31.9625714286 
50 14 35.7696428571 59.1129285714 -1.9632142857 
51 14 28.0806428571 -5.9406428571 15.4439285714 
52 14 22.9781428571 12.1463571429 51.5335 
53 14 61.0603571429 36.6623571429 8.5565714286 
54 14 52.4055714286 33.1993571429 8.7504285714 
55 14 26.1491428571 15.734 67.4234285714 
56 14 -9.7170714286 46.5309285714 9.0568571429 
57 14 48.41 20.3376428571 51.5822142857 
58 14 38.7057142857 14.541 -1.8693571429 
59 14 -3.9622142857 35.3601428571 -3.1015 
60 14 38.9262142857 -8.0566428571 28.7502857143 
61 14 46.6087857143 33.4112142857 33.3872857143 
62 14 -4.1604285714 2.9096428571 4.7145 
63 14 40.8432857143 40.2876428571 -8.4879285714 
64 14 37.1270714286 20.7117142857 -1.7382142857 
65 14 29.3456428571 14.5743571429 48.6837142857 
66 14 8.6512857143 41.4407857143 62.1249285714 
67 14 5.5740714286 19.8190714286 59.1763571429 
68 14 56.6802857143 26.0030714286 19.6467142857 
69 14 50.4572142857 40.0493571429 36.8947142857 
70 14 55.9211428571 1.939 12.5069285714 
71 14 14.3892857143 -15.5268571429 40.4657142857 
72 14 25.6052857143 48.8257142857 5.3506428571 
