Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,-16319.80980535092,27315.195918572364,10846.840077762146,-54481.845801685435,0.9372722415840511
1,-16595.751175917605,27217.123276931372,10654.734142011024,-54467.60859486,0.9407005519440137
2,-16684.51088410476,26970.056035433936,10714.061091904881,-54368.62801144358,1.0036416392821188
3,-16935.13693237396,27164.64017781078,10739.331765001547,-54839.10887518629,0.9378893815201088
4,-16865.66420777798,27050.15320467076,10845.461669521952,-54761.27908197069,0.9389427404476176
5,-17227.18061878146,27101.445614858898,10581.822212423329,-54910.44844606369,0.9237243889940879
6,-16664.60631281528,27362.220571753915,10806.572571826393,-54833.39945639558,0.9342378987518519
7,-17128.637661504774,26900.584796458617,10705.79698616054,-54735.01944412394,0.9708960419379447
8,-17567.83966152383,26776.970308111966,10736.327649764591,-55081.13761940039,0.9269273792565409
9,-17706.86392112078,26906.37040346037,10660.9366367018,-55274.17096128295,0.9366748715068538
10,-18267.583384278347,27089.27775123121,10400.54874624784,-55757.4098817574,0.9551126437011874
11,-18060.26061875207,27059.64311092979,10673.391826800093,-55793.29555648195,0.9337724555787763
12,-18004.185316933927,26952.284285286125,10657.862763520563,-55614.33236574061,0.9321759993305525
13,-18103.299351230555,27120.53389523719,10737.212380617442,-55961.04562708519,0.9113924242012332
14,-18043.38887398862,26974.835373803227,10825.274417325243,-55843.4986651171,0.8894202088559495
15,-18363.06248789168,27058.818013822296,10547.486441832745,-55969.36694354672,0.9550191966418621
16,-18285.291211702897,26992.869622188213,10591.260902281247,-55869.42173617236,0.9487951747008875
17,-18392.135788221723,27154.236111175083,10633.634852147927,-56180.00675154474,0.8867646406057816
18,-18596.09430348333,27061.06710834362,10562.656695603158,-56219.81810743011,0.9005655003739702
19,-18694.279261829746,26980.06882540494,10566.785712839432,-56241.133800074116,0.8827027417039686
20,-18579.405440393435,27087.05572930308,10785.666549541398,-56452.12771923791,0.8947610804922921
21,-18820.33016739999,27111.688364997004,10540.880621474727,-56472.89915387171,0.9527899461389246
22,-18837.427612907908,27186.28539524989,10727.72351639815,-56751.436524555946,0.8810964301716918
23,-18616.57850861016,27290.543681873314,10755.300505117948,-56662.42269560143,0.8931686791504685
24,-18853.13211413977,27165.837285093054,10604.918228410515,-56623.887627643344,0.8872403945314408
25,-18856.035459084153,26999.815339940797,10632.295410423161,-56488.14620944811,0.9214758304050934
26,-18819.872314521686,27029.751345334524,10643.694224138213,-56493.317883994416,0.9389587820935454
27,-19759.481516102656,26774.39565487232,10567.201241371782,-57101.07841234676,0.8716504353908684
28,-19296.952718220222,27022.911552397512,10652.75973251842,-56972.62400313615,0.892331365160534
29,-19260.095623939786,27077.071466207584,10697.916324855518,-57035.08341500289,0.9107488519928479
30,-19299.916567314314,27065.652212475135,10685.0966275044,-57050.66540729385,0.8577209634565184
31,-19339.686318126634,26980.075627363887,10730.229145330719,-57049.99109082125,0.908741795202225
32,-19300.004566892745,26945.89927795115,10607.154568930058,-56853.05841377395,0.9271357678832117
33,-19415.62858894686,27155.751607113398,10691.56083352349,-57262.94102958374,0.8582208404710108
34,-19501.91533448375,26983.571569114374,10746.03932266968,-57231.526226267815,0.8982847244754049
35,-19546.848214618833,27199.092541441103,10643.918549886153,-57389.85930594608,0.9068389233171269
36,-19769.620236444713,27005.978237697283,10775.079057071953,-57550.67753121394,0.8946322968765907
37,-19645.29948140396,26885.726323107494,10635.17561850336,-57166.201423014805,0.8891584759175413
38,-19812.089933366075,26874.273121427632,10637.581591779734,-57323.944646573436,0.9070755432310282
39,-20014.83555489596,26942.326913018762,10532.56122409646,-57489.723692011175,0.8654014309633786
40,-19686.31251788596,27020.782169115864,10663.418463719025,-57370.51315072084,0.9153666475559941
41,-20073.41557519083,26966.173329771027,10512.061450044466,-57551.65035500632,0.9113687255913505
42,-20199.28750804944,26945.79469389969,10541.055745917769,-57686.13794786689,0.8705765199863675
43,-19940.44462617223,27075.201528126443,10609.839638477395,-57625.48579277607,0.8938928852022759
44,-20354.966651229177,26973.28405276508,10560.980556282413,-57889.23126027667,0.8696130424238014
45,-20531.078844007807,26810.94292138283,10599.151742752874,-57941.1735081435,0.8721967360290428
46,-20094.219736777923,27282.842655049208,10486.351529998572,-57863.413921825704,0.9007591711136742
47,-20201.431194434,26925.65438611695,10628.660521390271,-57755.74610194122,0.9088304519033517
48,-20311.51827406361,26789.550233801303,10630.077164290662,-57731.14567215557,0.8712533390146544
49,-20684.4878697611,26784.56686254806,10673.721068934448,-58142.77580124361,0.8553670736899674
50,-20501.273698487228,26952.97838884471,10609.720008619532,-58063.972095951474,0.8538705783991889
51,-20510.53721110017,27018.186850438993,10621.917754014921,-58150.64181555408,0.8756039335994644
52,-20561.14858370559,27017.51118195886,10654.244369155156,-58232.904134819604,0.8904749314658696
53,-20654.295959625233,26753.569269394677,10689.761725804432,-58097.626954824336,0.8941458216071245
54,-20665.863271484697,26767.732676324675,10662.00239044847,-58095.59833825785,0.8750005185364078
55,-20639.41182323548,27018.815139850456,10660.552147708435,-58318.77911079437,0.8260801459201463
56,-20709.444884039618,27118.54846024721,10546.447651227714,-58374.440995514546,0.9096155109904899
57,-20956.314059520893,27080.416182562087,10514.220014202741,-58550.950256285716,0.8733462500334381
58,-20674.654379150485,26732.947182752603,10615.848013830639,-58023.44957573372,0.880659405415213
59,-20824.897274437015,27065.802506817065,10511.50250662752,-58402.20228788159,0.8541065264168354
60,-20864.015584008746,26823.322294915357,10623.113565801965,-58310.451444726066,0.8675565967998529
61,-20926.721911223212,27115.129155147704,10616.476894859694,-58658.327961230614,0.8406094597347857
62,-21121.26863601645,27064.759685523502,10458.25548685574,-58644.283808395696,0.8710592183398109
63,-21158.155359658675,26820.90951234065,10540.526766116083,-58519.59163811541,0.8681902297214603
64,-21045.58165797621,27054.269239185458,10512.831377179979,-58612.68227434165,0.8665482879747777
65,-21370.469656315836,26795.098116206194,10628.65929087777,-58794.2270633998,0.8519304492112155
66,-21614.03519369418,26514.607326014862,10658.339016606638,-58786.98153631569,0.8395384313274993
67,-21333.865573666746,26871.043057087638,10617.212032361935,-58822.12066311632,0.8420294461869988
68,-21170.424161201987,26976.54386017178,10450.394647519228,-58597.362668892994,0.8562014306743508
69,-20923.924235622,27078.807333988654,10587.145029504753,-58589.87659911541,0.9384274854353705
70,-21008.91362739785,27028.373102208418,10629.822064267353,-58667.10879387363,0.8994423798824231
71,-21631.22947833069,26627.014780794274,10571.879467877112,-58830.12372700208,0.8314966461223461
72,-21152.4995374346,26856.405718639147,10717.65556997642,-58726.56082605017,0.8978823374372666
73,-21621.628693873645,26841.88795005977,10524.677833231543,-58988.194477164965,0.8666440224676378
74,-21069.691996766695,26948.441962706882,10559.15553615768,-58577.28949563126,0.8942901320898783
75,-20985.66816300745,27325.05281842124,10516.29987254011,-58827.02085396881,0.9073378376594674
76,-21034.981547588715,27010.50722506959,10421.136524851725,-58466.62529751003,0.8980124870514036
77,-21526.95698707043,26861.387049346748,10563.15063812668,-58951.49467454386,0.8261221177199847
78,-21368.366017131877,26913.98200526068,10654.338172571466,-58936.68619496402,0.8245553135009387
79,-21330.604255140206,26716.045822123924,10648.592489600327,-58695.24256686446,0.8666430234949614
80,-21007.298086480907,27083.32491914762,10568.428600459041,-58659.051606087574,0.8776779233833345
81,-21224.46019496625,26993.99768864777,10525.449463776875,-58743.9073473909,0.8825818584934133
