Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,101941.95169786965,57565.765287258626,48037.35212379487,-3661.1657131838638,0.02152572022061347
2,101594.8745899664,57399.837218559296,47929.99894756495,-3734.9615761578316,0.021601196038756876
4,101257.87947559629,57017.386277258476,47834.590582959674,-3594.0973846218694,0.0226088396061927
6,101372.58568258189,57263.33473914222,47970.594358466,-3861.3434150263347,0.01949654087289804
8,100766.06560509092,56847.19287955288,47997.89549662305,-4079.0227710850068,0.018754984917750545
10,100611.98969966522,56705.21880279164,47746.61645301585,-3839.845556142276,0.023603883187328756
12,101114.35763185975,57528.612843758434,47772.67712242546,-4186.932334324134,0.021995111638644455
14,100504.78338381363,56837.25959452246,48018.97378263301,-4351.449993341861,0.01658331667493207
16,100734.9071633722,57222.68848885378,48132.21235961221,-4619.9936850937775,0.015126287962554219
18,100836.58605905529,57354.75441424581,47881.714376462245,-4399.882731652768,0.020338529552967666
20,100789.33021074213,57297.73067473688,47876.05404422376,-4384.454508218512,0.019763531342555984
22,100323.74812890605,56947.02211160368,47982.56944056677,-4605.8434232643995,0.018442339757954646
24,99729.88256349822,56679.44085817457,47801.32453757496,-4750.882832251322,0.01685903958822363
26,100180.80368649137,57195.58051838015,47989.92834374227,-5004.70517563105,0.016820636142669543
28,100044.06623906754,56932.98449497951,48095.16016629611,-4984.078422208075,0.01378942692160029
30,99665.54198810263,56753.07851227752,47965.11537015015,-5052.651894325034,0.014554280291488975
32,99936.11197492073,57251.02794718444,47693.942967705734,-5008.8589399694465,0.01876684767536066
34,99880.33390747475,56892.07071587508,47852.65545526877,-4864.392263669093,0.019263280631626578
36,99877.71081138353,56950.13171529456,47919.79410804244,-4992.21501195348,0.017373288007458187
38,99975.93170029498,57148.92954230422,47777.64740015285,-4950.645242162074,0.0174735020283196
40,100047.48885544672,57236.35537436415,47858.281032417995,-5047.147551335429,0.01929438472130232
42,100231.17808698962,57260.419373609926,47988.24994062893,-5017.4912272492365,0.018224375381483027
44,99535.70453756204,56957.924019281905,47598.705289749465,-5020.924771469336,0.01937939082728149
46,99979.9888162568,57086.60343421166,48155.00159812608,-5261.616216080953,0.016208901825262467
48,99848.94004714602,57230.21588153322,47862.5287276938,-5243.804562080992,0.018967227436426287
50,99707.60288422418,56954.762129414936,47893.29111366383,-5140.450358854585,0.021821593823091984
52,99462.9541174839,56982.003066668294,47924.089529945464,-5443.138479129853,0.016084820901732744
54,99362.72576647134,56728.807178709874,48013.65993605385,-5379.741348292382,0.015055794309345588
