Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,19362.34235202902,21132.851189782887,13374.712669864384,-15145.22150761825,0.06128023384675085
1,19297.443148922473,21135.642125626156,13458.126187650534,-15296.325164354215,0.044053050722425324
2,19248.26310569024,20977.132565688127,13512.435706450355,-15241.30516644824,0.06680973973764529
3,18988.529571864154,20949.20660286541,13455.531790311568,-15416.208821312825,0.05660752913873879
4,19055.026869293917,21138.673996072455,13461.782339857107,-15545.429466635647,0.05057262434192533
5,18870.575073771328,20894.303809682267,13414.897100391747,-15438.625836302683,0.052410128581484194
6,18845.88223222306,21171.80383951858,13272.066086213663,-15597.987693509185,0.06201139279678819
7,18843.814986350673,20950.745225921884,13355.796881033195,-15462.727120604406,0.06049929865753864
8,18366.18047116974,20817.929286331615,13195.320262523557,-15647.06907768543,0.06140470351811317
9,18537.325428000837,20881.759015555395,13373.5248667523,-15717.95845430686,0.05178808975372018
10,18353.224312241025,20819.53455755482,13464.59294305306,-15930.903188366854,0.02924709209913312
11,18318.604278825194,20862.6146113449,13354.483225875001,-15898.493558394706,0.04842676117884931
12,18700.622865419133,20851.247074797055,13485.163222318357,-15635.78743169628,0.04521924035715236
13,18753.615249785147,21082.997123913006,13516.279563126103,-15845.661437253957,0.04140865712046837
14,18693.07965612515,21060.787252660637,13362.519512263349,-15730.22710879883,0.05789635387155828
15,18772.036618662958,21326.93678127891,13349.275701556133,-15904.175864172083,0.054624634153264795
16,18603.451541729468,20941.84083541828,13485.278252266738,-15823.667545955548,0.05310745764089264
17,18734.522372121613,21230.268760728017,13609.256945521098,-16105.003334127501,0.03708227763965166
18,18582.529638294807,21043.178394136794,13527.390639572606,-15988.039395414591,0.03648635880735418
19,18669.449800370177,21279.355170825944,13306.439690645826,-15916.345061101589,0.058801491491153685
20,18435.307909746865,21161.353982675566,13302.973420319036,-16029.01949324774,0.061199302153158996
21,18126.763509791657,20707.12220783658,13345.732985331531,-15926.091683376453,0.05540722404994963
22,18357.998960365006,21019.331411845003,13397.775745868132,-16059.10819734813,0.04027384398055006
23,18393.50402288846,21166.83858410909,13488.265314329063,-16261.599875549688,0.04223744535555385
24,17951.739506895643,20692.579120266637,13268.83406272704,-16009.673676098038,0.0703807436731117
25,18137.12943441307,21025.290579388307,13326.40641231186,-16214.567557287099,0.052943007411039134
26,18160.310908578213,21033.12451962684,13481.293814138508,-16354.107425187132,0.04984965189679913
27,18029.742495768678,20982.468873407808,13574.991383625249,-16527.717761264386,0.04041546358819437
28,17952.118975302423,20981.388101981465,13449.698877684837,-16478.96800436388,0.03602313832671905
29,17947.426535633727,20944.377013707588,13432.717850648227,-16429.668328722084,0.05165988362638893
30,17764.70640872516,20843.650652903343,13370.85259561654,-16449.796839794722,0.043213214911243414
31,18037.437247314134,20992.376495648718,13375.93961099695,-16330.878859331533,0.05009490427876351
32,17905.322447644714,21078.17048062671,13467.181150874629,-16640.029183856626,0.0435063092722604
33,17555.625756782247,20931.63238531094,13435.950500969506,-16811.957129498198,0.03508763232777129
34,17625.017858734172,21113.81332007476,13430.006448538506,-16918.801909879097,0.04884470933890156
35,17622.354770250306,21003.94286040935,13445.303694037137,-16826.891784196185,0.04524195251389973
36,17407.555325420126,20921.83477375113,13486.865036923678,-17001.144485254685,0.028331998203538655
37,17605.70493386484,21093.445080654634,13341.716444098458,-16829.456590888258,0.04812529855892045
38,17583.268705859235,21023.605790084985,13296.626436128488,-16736.96352035424,0.06104463424339096
39,17898.06116723694,21161.918841569583,13463.458321236456,-16727.315995569094,0.04285521094750788
40,18059.999755304154,21219.468728956123,13488.439464359622,-16647.908438011593,0.04138660924098081
41,17878.80911440617,21130.569117397074,13428.901532819367,-16680.66153581027,0.04577456030291405
42,17901.83739797215,21296.37105648,13189.93731814846,-16584.47097665631,0.06928287417434287
43,17628.350537190247,20914.11151656238,13491.344725832521,-16777.105705204653,0.03246858872342162
44,17635.34483039007,21021.670532139018,13330.194732433452,-16716.520434182403,0.05913054659162234
45,17715.313712718194,21091.630590121396,13339.93418014386,-16716.251057547062,0.032326735395177664
46,17507.982711627974,20850.10732439653,13287.57967947673,-16629.704292245282,0.055732339690403365
47,17264.90630588739,20863.65362130569,13302.710907409719,-16901.458222828016,0.04812998651647632
48,17417.308357153775,20961.013654951315,13274.546632356944,-16818.25193015448,0.04591673228897536
49,17319.0035913447,20791.93194950294,13461.051186963017,-16933.979545121263,0.026537335882271862
50,17573.95390746733,21182.855466371802,13416.263381236357,-17025.16494014083,0.04124676467638161
51,17467.52686192594,21019.47396560404,13431.893640508504,-16983.8407441866,0.029441557817095954
52,17539.130424535415,21358.999234677736,13211.372506097849,-17031.241316240168,0.061078524614797125
53,17107.657325058644,20964.202067692437,13315.957321418755,-17172.502064052547,0.03818154324097506
54,17103.102958075753,20889.77622177577,13292.204344479484,-17078.8776081795,0.046129617339939644
55,17327.449242879513,20902.413522120904,13440.97895109921,-17015.9432303406,0.03912984160587624
56,17515.112224993583,21057.37725793994,13514.864982830954,-17057.130015777315,0.035140078221774784
57,17256.488120803002,20885.531860548686,13400.863910368964,-17029.907650114645,0.04595665347901573
58,17227.18851381788,20845.641514357587,13312.218079910846,-16930.671080450553,0.04896809317069001
59,17125.825717421332,20941.599454101222,13395.045100789668,-17210.81883746956,0.04606479487040133
60,17218.256791137814,20992.089256603987,13303.088023246099,-17076.920488712276,0.046139057827894014
61,17162.48190456152,20965.570169089195,13326.16467319931,-17129.252937726986,0.04582297090202847
62,17066.386526690934,20834.157508506654,13392.911605069065,-17160.682586884788,0.03133469965784519
63,17256.00673772589,21089.029287549307,13349.090436932942,-17182.112986756358,0.03518642294308927
64,17539.94590192734,21287.930277158703,13453.42599614079,-17201.41037137215,0.03869262660428663
65,17285.22343263083,21103.225094234687,13310.292886804878,-17128.29454840873,0.04879068709390061
66,17034.2140522695,21096.195256507646,13254.392052317236,-17316.373256555384,0.04541932098413237
67,17069.076528484493,21167.621386206807,13222.50058376375,-17321.04544148606,0.06221720841693207
68,16696.357989390126,20932.441551734395,13173.291985055013,-17409.375547399286,0.03267505916826885
69,17066.450451110308,20908.886915316358,13509.29964203689,-17351.73610624294,0.030357131189787334
70,17170.99672027138,21199.33267513568,13332.578766396347,-17360.914721260648,0.050676846410654786
71,17124.43320656538,21076.05316876827,13466.64169510898,-17418.261657311872,0.0385708308119046
72,17514.728520722638,21321.231053585445,13516.028126592199,-17322.53065945501,0.0404286117436079
73,16956.462966483097,21185.425149928164,13324.64825322555,-17553.610436670617,0.06050670414962642
74,16790.432005328297,20982.92630242009,13398.902538563363,-17591.39683565516,0.029992098553519808
75,17053.769886443577,21245.65803618668,13470.522409399255,-17662.41055914236,0.049510376724344635
76,16884.499142975394,21229.94235533222,13221.577412324346,-17567.02062468117,0.05022622258410714
77,16602.833291491697,20612.84214412502,13442.803000943575,-17452.811853576903,0.025724209264916587
78,16791.40597796581,20980.81997668939,13385.788613411583,-17575.202612135163,0.03602393312028529
79,16734.928369378973,20791.07263548096,13432.391423331932,-17488.53568943392,0.03128077456370043
80,16781.45630291917,20795.217078489786,13359.109992431131,-17372.870768001747,0.03530171168017138
81,17015.733943059065,21086.944026204495,13257.439399524792,-17328.649482670226,0.062419022682142056
82,16979.161039079096,21107.588280970343,13346.655958740432,-17475.083200631678,0.04216312012069856
83,16957.277100495245,20927.725200024943,13482.301318355734,-17452.749417885432,0.038524011232778765
84,17000.54710573778,21026.357194948785,13457.116127722715,-17482.926216933723,0.02808190783679726
85,16674.478212831924,20872.998856518076,13366.372563520586,-17564.893207206736,0.04418071546080565
86,16863.633050952474,20879.87794166308,13503.767093486778,-17520.011984197383,0.03094603983259131
87,16857.93726045824,21076.800497658965,13461.337393699849,-17680.200630900577,0.03409570854921856
88,16686.40242186732,21055.001234022788,13261.94186048993,-17630.540672645395,0.04240997516624645
89,16809.578181346104,21017.711864727447,13488.083198549904,-17696.216881931246,0.021526770090570246
90,16710.755824644628,20998.827833120413,13308.136983711578,-17596.208992187363,0.04637834250338585
91,16778.72424092347,21203.67777435439,13284.717699242881,-17709.6712326738,0.048836100420370954
92,16897.786062695868,21131.105426705984,13304.118048374352,-17537.437412384465,0.05706491162638183
93,16674.89237880119,21052.608083395076,13283.058149708899,-17660.773854302788,0.0547403989835451
94,16689.937783226072,20997.31002497283,13630.555283064758,-17937.927524811512,0.025693519666455555
95,16703.320288281688,20898.961891970706,13584.71128264296,-17780.352886331977,0.022162330801085317
96,16861.525593471542,21092.608749071118,13333.97957349104,-17565.062729090616,0.042862661594115115
97,16922.460280817046,20907.399133633196,13541.464599326739,-17526.40345214289,0.03572218688408124
98,16680.792456121013,20997.54368779672,13395.37877438656,-17712.130006062263,0.0428920122516821
99,16646.775040482826,20899.28640853069,13439.45476846325,-17691.966136511117,0.03675233933222016
100,16770.372331798706,21087.954808059745,13436.92278114061,-17754.50525740165,0.04111215421289838
101,17025.112598619227,21131.845594984075,13420.007144703326,-17526.740141068174,0.050681445608550924
102,16923.09937169748,21178.880880230085,13493.581222886414,-17749.36273141902,0.04865663629992839
103,17181.894073323467,21244.01119681791,13412.50674501042,-17474.623868504863,0.05205620710259429
104,17113.097818515584,21208.64706886011,13557.473399159433,-17653.02264950396,0.02788928168324517
105,16986.389861954252,21325.14665105245,13392.369208462485,-17731.125997560688,0.04787200127885366
106,16773.903198968022,20990.393436281156,13478.798242310186,-17695.28847962332,0.03057274944076399
107,17067.329999127283,21156.615922271154,13474.404147606338,-17563.69007075021,0.031928334497612065
108,16591.89430022357,20748.845878802487,13536.265138776607,-17693.21671735553,0.02616393595332589
109,16592.94880564694,20876.382377119877,13527.814484996621,-17811.248056469558,0.03070652221889264
110,16821.042130898808,21028.67954730757,13464.037811128068,-17671.675227536827,0.03123248412928642
111,16833.55426147928,20953.576126644504,13417.164698300576,-17537.186563465802,0.040299355774579326
112,16600.258215109876,21064.91892856854,13346.263932760523,-17810.92464621919,0.05008121403288812
113,16688.32168034426,21215.668310865676,13399.443306556643,-17926.789937078065,0.051523316924457885
114,16158.104591040967,20788.007800114327,13179.181967278502,-17809.08517635187,0.05283908049840358
115,16621.19662139276,21079.697263780992,13329.681390293892,-17788.182032682125,0.034692693469781655
116,16714.22798616463,21002.56557011295,13451.74060556542,-17740.07818951374,0.043623862270999514
117,16820.537874253198,21109.86154093434,13448.612809414632,-17737.936476095776,0.04193828679838879
118,16692.454334769907,21077.950165073446,13360.618785288036,-17746.114615591578,0.04087068692274948
119,16545.56798878995,21020.69593511574,13478.200776474258,-17953.328722800044,0.021051030790965042
