# Cluster list (213 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
49 44 81.7508863636 12.9127727273 24.8837727273 
50 44 2.5153863636 75.7625227273 50.3020227273 
51 44 80.0061818182 11.1045454545 49.7513636364 
52 44 15.9175909091 67.9835 75.6778636364 
53 44 -9.7992272727 43.9955681818 -6.1013636364 
54 44 79.3081818182 45.1458863636 51.8331590909 
55 44 57.2849545455 81.1141136364 27.6430227273 
56 44 41.8685227273 68.4567727273 81.9491363636 
57 44 16.0087727273 55.3444318182 -11.4555454545 
58 44 19.5829772727 84.4912045455 52.9654318182 
59 22 45.4501818182 27.9209090909 79.5675454545 
60 22 -8.018 47.0680909091 63.3448636364 
61 22 44.1645 23.4444545455 88.2497272727 
62 22 -6.7744545455 43.7502272727 11.2405 
63 22 7.6169090909 -4.1337272727 11.4118181818 
64 22 52.5201818182 79.3984545455 17.999 
65 22 41.8550909091 63.2474545455 -11.0682727273 
66 22 59.0635454545 73.4313181818 76.7106363636 
67 22 20.1381818182 19.0510909091 -5.9250454545 
68 22 78.0468636364 4.2840909091 13.5572727273 
69 22 57.643 90.7054090909 49.3460909091 
70 22 0.7676363636 24.3615909091 47.2964545455 
71 22 5.1596363636 40.6757272727 17.8120454545 
72 22 -1.535 57.4134545455 7.4811818182 
73 22 65.0544090909 -5.3623181818 80.5550454545 
74 22 5.7438181818 86.1998181818 59.5725 
75 22 27.452 -8.1096363636 -9.6300454545 
76 22 23.1121363636 68.2318181818 70.5540454545 
77 22 66.6412272727 48.9889545455 5.4876363636 
78 22 1.1150909091 24.0208181818 78.4350454545 
79 22 83.8550909091 14.8137272727 32.609 
80 22 65.3442727273 75.2158636364 65.1315454545 
81 22 14.6097272727 76.8053636364 60.5431818182 
82 22 11.4930909091 23.9746363636 -19.2819545455 
83 22 -10.2080909091 64.2105454545 3.2789090909 
84 22 4.6198636364 75.1192727273 -2.5251818182 
85 22 45.0142727273 2.4231363636 85.3476818182 
86 22 52.8969545455 39.0307272727 6.5968181818 
87 22 86.8267272727 89.3508636364 51.0663636364 
88 22 16.4639545455 75.4584545455 68.1912272727 
89 22 59.506 78.6115909091 12.3275909091 
90 22 54.1343636364 49.7898181818 -0.8907272727 
91 22 44.4249090909 69.561 72.4849545455 
92 22 10.2604090909 62.3430454545 28.6863181818 
93 22 62.7989545455 47.9779090909 76.625 
94 22 -1.5757272727 14.1146818182 28.8664090909 
95 22 32.8475454545 -11.2160909091 56.4982272727 
96 22 56.936 77.3670454545 51.7935454545 
97 22 63.1851363636 74.2237727273 35.3434090909 
98 22 -7.1836818182 63.2144090909 57.6498636364 
99 22 17.7155909091 -6.2396363636 27.0542727273 
100 22 76.6714545455 55.7316818182 14.8961363636 
101 22 49.8482272727 6.4720909091 25.4511818182 
102 22 40.7649090909 72.7849090909 32.5015909091 
103 22 81.4090454545 81.6526363636 2.5560454545 
104 22 -8.1862727273 28.1484545455 47.0842727273 
105 22 30.5520454545 76.5826363636 12.0524545455 
106 22 16.34 91.2715 11.1699545455 
107 22 63.4298181818 12.6562727273 76.6464090909 
108 22 18.7554090909 81.6414090909 77.1171363636 
109 22 83.2334090909 26.0464090909 -3.4868636364 
110 22 33.6170909091 -6.3875909091 49.5594090909 
111 22 56.7646818182 31.0380909091 91.6442727273 
112 22 3.4947272727 39.2936363636 81.2744090909 
113 22 62.4909545455 20.6460909091 74.8156818182 
114 22 3.9710909091 -8.9114090909 -1.1423636364 
115 22 78.6021363636 85.46 37.2489090909 
116 22 61.1201363636 52.442 84.2979545455 
117 22 -0.5695454545 85.9927727273 21.1430909091 
118 22 -2.5354545455 15.9349545455 78.8166818182 
119 22 -2.0068181818 72.4644090909 38.2809090909 
120 22 -4.5575454545 7.1929545455 6.0257272727 
121 22 79.2196363636 47.3868181818 41.6092727273 
122 22 54.5112727273 67.7480454545 1.9246818182 
123 22 72.4172727273 36.2060909091 16.0105 
124 22 -3.6070454545 68.3804090909 52.1140909091 
125 22 3.9732727273 -4.1662727273 64.6676363636 
126 22 80.3233181818 34.7589090909 22.6041818182 
127 22 62.1725 45.0561818182 53.7165454545 
128 22 46.0160454545 84.8206363636 16.8104545455 
129 22 6.0778181818 71.3075454545 75.1233181818 
130 22 66.9789090909 82.6491818182 -1.9382727273 
131 22 16.5735909091 32.3938181818 20.2908636364 
132 22 9.1470454545 78.0211818182 38.6548636364 
133 22 32.6671818182 22.2367727273 0.3035909091 
134 22 11.6125454545 -3.7422272727 -5.888 
135 22 3.2517727273 9.4637272727 70.8832272727 
136 22 67.6599090909 12.7414545455 78.4764090909 
137 22 86.4514545455 7.547 46.4666818182 
138 22 41.6796363636 27.0337272727 11.0474545455 
139 22 1.1938181818 82.0808181818 60.4618636364 
140 22 33.2206363636 11.5424090909 77.0026818182 
141 22 21.9509090909 -0.1051363636 5.9246818182 
142 22 31.4375909091 81.4678181818 78.2965 
143 22 84.1343181818 67.1079545455 6.686 
144 22 56.1045454545 0.2134090909 2.4227727273 
145 22 -3.8280909091 -5.2538181818 20.9930454545 
146 22 44.6022727273 -16.7062272727 53.7670909091 
147 22 -6.8103181818 22.2026818182 51.0784545455 
148 22 92.4358181818 24.3973636364 75.6535909091 
149 22 37.0761818182 -17.4458181818 64.1310909091 
150 22 9.5155454545 63.0345454545 60.7381818182 
151 22 47.0049090909 34.3018636364 83.6910454545 
152 22 59.3962727273 -8.7902272727 74.8205 
153 22 54.6663636364 -1.4170454545 75.8783181818 
154 22 81.2164545455 67.7905909091 43.1473181818 
155 22 24.6374090909 58.7558636364 73.9278636364 
156 22 73.7426818182 71.4296363636 27.3484090909 
157 22 30.3756363636 9.0937727273 86.6824545455 
158 22 23.8637272727 -0.7999090909 33.7298636364 
159 22 32.9037727273 8.6462272727 5.2891818182 
160 22 30.0332727273 77.4882727273 19.6125909091 
161 22 0.4625909091 52.7382272727 3.2957272727 
162 22 36.0077272727 -9.7821363636 35.4265909091 
163 22 5.8008636364 69.0687272727 60.3121363636 
164 22 57.8800909091 52.9828636364 22.8390909091 
165 22 61.2693636364 1.4321818182 70.2434090909 
166 22 76.0077272727 77.4154545455 -6.098 
167 22 82.5896363636 38.3450454545 66.0639545455 
168 22 -2.4008636364 74.3581818182 62.5823181818 
169 22 39.5184545455 61.8004545455 80.9025909091 
170 22 64.2517727273 32.3447727273 50.2453181818 
171 22 83.6884545455 22.7512727273 37.3200454545 
172 22 23.3494545455 26.7264545455 4.2873636364 
173 22 -4.2507727273 47.7953636364 39.0068181818 
174 22 8.6064545455 64.4554545455 67.6912272727 
175 22 36.6315454545 51.4946818182 -4.5069090909 
176 22 50.5107727273 -5.8627727273 84.3760454545 
177 22 81.818 9.7018636364 79.8870909091 
178 22 57.9183636364 -6.2181818182 5.3825 
179 22 78.3538636364 36.8375909091 34.2579545455 
180 22 0.3600454545 -6.3596363636 31.7203636364 
181 22 70.788 2.6355 75.0758181818 
182 22 75.3199090909 37.0496818182 59.6525909091 
183 22 -0.4112272727 30.8872272727 -7.6448636364 
184 22 63.1156818182 39.5668636364 -3.3442272727 
185 22 66.8986363636 -14.9333636364 31.9051818182 
186 22 33.4375454545 71.0149090909 68.7277272727 
187 22 5.2130454545 64.0776363636 -8.9580454545 
188 22 49.0885909091 84.6102727273 0.8383181818 
189 22 57.2439545455 7.8987272727 -5.6251363636 
190 22 36.3092727273 3.4218181818 15.0056363636 
191 22 7.4242727273 22.5385 68.3288181818 
192 22 5.0847272727 24.3474545455 62.5891363636 
193 22 16.1791818182 20.8509545455 15.5101363636 
194 22 11.8131818182 62.2343181818 3.8952727273 
195 22 78.8930909091 29.324 38.5823636364 
196 22 -6.0864545455 -7.0890909091 11.4175454545 
197 22 1.1391363636 65.3580454545 6.0822272727 
198 22 5.8194090909 19.8130909091 50.4678636364 
199 22 57.6477272727 91.0189545455 38.6244090909 
200 22 37.7035909091 -1.6469090909 69.5035454545 
201 22 7.1575 45.0555454545 91.1406818182 
202 22 71.7955 48.6765 -10.3208636364 
203 22 62.0693636364 63.7333181818 -10.5765454545 
204 22 62.3556818182 -0.2614545455 43.8538636364 
205 22 -0.3750454545 89.6727272727 11.672 
206 22 82.7163181818 76.8200909091 24.1443181818 
207 22 24.32 24.6786818182 -6.0108636364 
208 22 60.1304090909 -8.4323181818 59.6927272727 
209 22 24.6609545455 -13.0341818182 72.1520454545 
210 22 84.1140454545 23.9767727273 21.5638636364 
211 22 56.5349090909 16.3261363636 80.3636818182 
212 22 87.919 1.7816363636 14.7489545455 
213 22 29.8200454545 16.4422727273 85.5022272727 
