Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,-7000.17354735733,15124.649772103445,5685.96496503139,-27810.788284492166,0.1923497180350752
1,-7152.942679320757,14738.625456018897,5693.517193085084,-27585.08532842474,0.19102685295556024
2,-7193.029995127028,14896.017643094743,5689.18361781336,-27778.23125603513,0.16930923509628074
3,-6855.591427079107,15025.127086083867,5816.375611683715,-27697.09412484669,0.16668858924392096
4,-6783.100994717959,15105.181854356764,5809.9497802703445,-27698.232629345068,0.11705462828301824
5,-6914.137347461667,14993.741137977802,5734.937509120573,-27642.815994560042,0.16535784267347717
6,-6737.288669164116,15039.851426742594,5753.756076924409,-27530.896172831122,0.15174169257257505
7,-6763.775864416271,15103.401015244985,5820.817030713799,-27687.993910375055,0.13632863734082312
8,-7098.100506500994,14901.213499573796,5730.766079499011,-27730.0800855738,0.14123913277700295
9,-7039.47437769512,14933.922051429052,5664.2115169523,-27637.60794607647,0.19838849218589505
10,-7023.270327435688,15152.31675057801,5726.896839699157,-27902.483917712856,0.1294833985681846
11,-7382.144451780363,14905.191694861851,5676.674172879449,-27964.010319521665,0.16950010736750873
12,-7039.839709266482,15043.490535846377,5797.31180630055,-27880.642051413408,0.14092106292796577
13,-6994.602680832162,15030.372599356579,5822.954839797772,-27847.93011998652,0.1354310781017835
14,-7062.350023140612,15062.85253035608,5685.535931618517,-27810.73848511521,0.14871346260728252
15,-7274.055112061789,14950.499550385102,5801.19136713305,-28025.74602957994,0.1093551551649937
16,-7525.0684556459855,14992.428661715174,5636.664234901436,-28154.161352262596,0.1673857263336897
17,-7591.446271582592,14962.789355344086,5705.7129672223855,-28259.948594149064,0.13716197895105015
18,-7629.913357102292,14901.665236354007,5748.446159655406,-28280.024753111706,0.0921598675492272
19,-7431.8818192190865,15022.435070784892,5684.038021646081,-28138.35491165006,0.16786167909808117
20,-7482.001132179954,15058.695875406527,5668.293939038438,-28208.99094662492,0.1649936955577865
21,-7795.01745697964,14834.257661060914,5695.152983712951,-28324.428101753507,0.12159801134086515
22,-7361.886436763947,14907.114780981658,5779.926157289829,-28048.927375035433,0.1666209312711569
23,-7392.347042106247,15103.324306569886,5804.906275173033,-28300.577623849167,0.14679869585234412
24,-7416.999637866304,15106.6389968561,5717.968867184279,-28241.607501906685,0.1595000631797305
25,-7253.809413587644,14997.679372764118,5844.402023422944,-28095.890809774708,0.0975239648551195
26,-7216.69559924384,15305.50987952135,5703.441243837516,-28225.646722602705,0.17495386266147417
27,-7228.429279234015,15113.081893928333,5762.731374944002,-28104.242548106347,0.13912092708739573
28,-7311.730852000479,15018.406799834089,5683.661428737992,-28013.79908057256,0.15750082726614198
29,-7762.131455580189,14796.148054303429,5655.319858894156,-28213.599368777774,0.1397413039381754
30,-7756.356791431866,14892.203890818662,5698.15450028118,-28346.715182531712,0.14276004285493712
31,-7780.055349209686,15030.428605775583,5642.780497888805,-28453.26445287408,0.1561908062645136
32,-7459.251265015586,14921.975416141564,5820.514880457979,-28201.74156161513,0.15753004748181773
33,-7507.814655881377,14997.833393126084,5784.620058432256,-28290.26810743972,0.12008189979636719
34,-7489.914349582383,15140.823875463639,5747.8784636176215,-28378.616688663646,0.17819131825035264
35,-7664.589437663473,14879.97120876497,5792.628589626642,-28337.189236055085,0.10233007131319069
36,-7737.5914167648025,14939.385392917009,5695.199306497276,-28372.17611617909,0.12169898004171886
37,-7684.247286546366,15082.811667647109,5717.4571228365485,-28484.516077030028,0.15605073884962653
38,-7621.483745575002,15110.55739098848,5763.254110248608,-28495.295246812093,0.1438209048402716
39,-7766.166378226288,15081.418707434896,5717.4675413131035,-28565.052626974288,0.1357682976789526
40,-7877.20389932217,15047.182982900502,5717.241053299331,-28641.627935522,0.12277989862441344
41,-7871.579623073791,14928.337172245072,5762.839324223706,-28562.75611954257,0.12617078537873047
42,-7909.709091662873,14888.63253326757,5728.756426146379,-28527.09805107682,0.1446240878559014
43,-7661.351628814085,15111.299735343262,5810.243702798837,-28582.895066956185,0.16603015581453062
44,-8010.713420895141,14977.54151705632,5760.627693393534,-28748.882631344997,0.15281135834607565
45,-7948.341559032515,15035.244144870043,5759.969062703204,-28743.55476660577,0.12926255136650022
46,-7978.585799154742,14899.000424363072,5716.3952576366355,-28593.981481154446,0.12457823124253259
47,-7664.505245650982,15075.585909485244,5706.519620858733,-28446.61077599496,0.15576508956190613
48,-7614.845391304449,15146.277371604492,5749.635887296867,-28510.75865020581,0.12588204206331108
49,-7915.50970808555,15106.053482199202,5679.175209391173,-28700.738399675924,0.12241931651476115
50,-7703.646072071777,15152.407468498477,5794.689517613295,-28650.74305818355,0.15026155179652187
51,-7800.6008271036335,15009.536219143207,5698.484806386577,-28508.621852633416,0.1313912051010368
52,-7690.94415103256,15230.35806865698,5804.590321471089,-28725.892541160632,0.17110528122246785
53,-8042.991021142887,14967.517524639308,5737.575462630091,-28748.084008412286,0.18173480390125651
54,-8104.849727844934,14948.884034192704,5537.234456686351,-28590.96821872399,0.15229759272138346
55,-8101.631190064798,14883.03128617256,5718.3165982184955,-28702.979074455856,0.16377437050737834
56,-7966.525414485097,15127.869638829749,5742.432593612334,-28836.827646927177,0.12488813091215709
57,-7987.361657879921,15112.89348817324,5662.317473121947,-28762.57261917511,0.13372204910515373
58,-7746.593335859034,15080.056403936556,5783.52274826139,-28610.172488056982,0.11738093225810917
59,-7959.315059309907,14916.796641019575,5801.459225001899,-28677.57092533138,0.10956329182462352
60,-7804.450495772369,15081.76567136724,5663.993376199614,-28550.209543339224,0.1510588320790382
61,-7757.448179242074,14981.904039469777,5868.417269510491,-28607.769488222344,0.10402468639149642
62,-8048.517402851439,14939.321432865678,5654.9103865088955,-28642.74922222601,0.1428792912172835
63,-8132.396592891006,14959.24049878078,5596.63095066873,-28688.268042340518,0.1761823403440976
64,-7637.241675493933,15207.834036915294,5821.790931660672,-28666.866644069898,0.12531622946886872
65,-8057.099663528343,15067.189528824083,5636.173552711641,-28760.46274506407,0.17278690879026445
66,-8185.55976490843,15014.88598773881,5649.594106650654,-28850.039859297893,0.10152341628011075
67,-8304.966231260394,14970.22414225197,5599.649135537054,-28874.83950904942,0.14821760388724126
68,-8430.514390453282,14898.52756697917,5638.83587379617,-28967.877831228623,0.1526535753130824
69,-8489.050001366255,14744.141505758203,5731.734651509966,-28964.926158634422,0.09794625923208727
70,-8371.147930154677,14941.581511917479,5673.001379865718,-28985.730821937872,0.11486423080953695
71,-8164.337380755356,15047.267320526325,5782.106170252636,-28993.71087153432,0.09879289621870521
72,-8336.119904689791,14885.236754457654,5783.305437536725,-29004.66209668417,0.10472265719761681
73,-8298.151274824651,15083.06795463736,5627.000462187593,-29008.219691649607,0.16257215773378791
74,-8295.800637495848,15180.500358946267,5747.9001733718,-29224.201169813914,0.09883781301732486
75,-8210.98403141757,14884.317758290654,5757.280108320134,-28852.58189802836,0.1525930555126679
76,-7861.545997398149,15140.305609587827,5783.624101619673,-28785.47570860565,0.14963005449527148
77,-7896.645216835335,15052.849066946834,5727.05608991931,-28676.55037370148,0.10063807060970606
78,-8129.980136499726,15196.028468474935,5678.4186062334065,-29004.427211208065,0.14635142625498404
79,-8201.375739538442,15000.361112583061,5810.064719290308,-29011.80157141181,0.12037394683956637
80,-8594.841298402103,14846.106181317913,5644.22246321887,-29085.16994293889,0.15118933683285432
81,-8502.088212023986,14958.689357962574,5705.984601980985,-29166.762171967548,0.11800629738557716
82,-8430.706007780662,14962.131890183033,5648.504671014465,-29041.342568978158,0.1871618920720873
83,-8575.697504607338,14854.510654236456,5738.74579713808,-29168.953955981877,0.0985125671608639
84,-8583.784109721195,14716.922730623259,5741.894121626793,-29042.60096197125,0.1074307656778358
85,-8330.534829092881,15172.722454159273,5693.388263740717,-29196.64554699287,0.11445907620153872
86,-8438.382798987894,14946.271111007785,5781.116179003287,-29165.770088998965,0.13565253678831124
87,-8115.998464108765,15200.594426397787,5763.609887027471,-29080.202777534025,0.11788602185053934
88,-8561.544878715606,14902.694464840642,5693.257811361429,-29157.49715491768,0.09728403846121633
89,-8305.97211745206,15079.570742736254,5575.7779135513365,-28961.32077373965,0.1893837738288249
90,-8292.319279865467,15052.442901512131,5736.340002813846,-29081.102184191444,0.14360891167867704
91,-8202.234360375083,15118.013236337147,5782.996405529169,-29103.2440022414,0.10822799112294376
92,-8036.774302771812,15200.689509565846,5734.96328523739,-28972.427097575044,0.0809446594608173
93,-8096.966249679126,15159.954656890948,5695.564740420544,-28952.485646990615,0.11199700630673906
94,-8101.1153454270225,15132.180168900015,5803.347808152561,-29036.6433224796,0.09013943342128691
95,-8150.233842677748,15180.177041824647,5848.189618230494,-29178.600502732887,0.1341713070063457
96,-8423.134863677931,14798.417446847407,5749.593264864097,-28971.145575389433,0.10899150728558846
97,-8566.915530266891,14998.884097957478,5657.37321600496,-29223.17284422933,0.1153366225380508
98,-8478.482639536753,14901.488253875435,5747.909085474084,-29127.87997888627,0.16642956350054314
99,-8493.683597537609,15011.11921724902,5811.038860108597,-29315.841674895226,0.11149553623666952
100,-8482.433947806341,15000.091067566947,5663.581703235966,-29146.10671860926,0.15261257427060773
101,-8641.352745489163,14884.600221027438,5822.615281798133,-29348.56824831474,0.12122321433413971
102,-9204.932366213103,14763.101573591808,5567.465306623821,-29535.49924642873,0.14061564329946785
103,-8953.657830016202,14873.660381459265,5640.030091595907,-29467.348303071372,0.10240845520978592
104,-8355.914266516582,15074.816068411496,5737.375560412456,-29168.105895340534,0.18091418132412151
105,-8584.076072377648,15130.295971417287,5800.423958474255,-29514.79600226919,0.09770587185182303
106,-8544.170653750998,15194.905974638326,5763.814606331001,-29502.891234720322,0.1334806941994122
107,-8406.695382352675,14973.470206309608,5719.050948653215,-29099.2165373155,0.13987335346526067
108,-8748.07932025378,15046.773972508114,5689.13362915397,-29483.986921915857,0.12908539393940813
109,-8731.655087654583,15005.454007996048,5665.370552261452,-29402.479647912085,0.12255549454444772
110,-8497.452376871515,15057.4478713487,5817.264551494383,-29372.1647997146,0.12218256380895953
111,-8483.542869272756,15052.895607407807,5783.505661554409,-29319.944138234976,0.10687482525317094
112,-8588.058796633286,14840.862525998393,5770.214663852842,-29199.135986484525,0.1311189138727605
113,-8499.23049034577,15132.095796999329,5763.560612044201,-29394.886899389297,0.11121354434335931
114,-8947.433900253181,14797.109611070799,5710.16393982267,-29454.707451146645,0.09196864589235565
115,-8774.522488295363,14834.757361129548,5605.406667713515,-29214.68651713843,0.1666774456470012
116,-8409.588265145265,15137.77282394708,5733.483578421673,-29280.84466751402,0.10588289357366382
117,-8682.784155771293,14949.391575363661,5689.762298801583,-29321.938029936537,0.11770903600395793
118,-8712.56703442229,15039.724224450465,5620.046553176821,-29372.337812049576,0.10335015609745538
119,-8670.62775734767,15094.469960452847,5723.819300542786,-29488.9170183433,0.12783071703963092
120,-8664.407147166668,14878.924659848919,5751.950811903138,-29295.282618918725,0.12238624660676128
121,-8611.68361780088,14938.562596632191,5692.251079085912,-29242.497293518987,0.1309357807342989
122,-8665.05963354458,14857.657286590555,5714.35092261319,-29237.067842748325,0.11969378427076757
123,-8553.078343449262,14952.61511107433,5772.667439242452,-29278.36089376605,0.10759893807607473
124,-8433.117596045897,15127.00285077962,5683.472804580634,-29243.59325140615,0.15443832316779754
125,-8361.013284135748,15094.831558904265,5845.610165276863,-29301.455008316876,0.134543715891701
126,-8587.502164920026,15210.161010262493,5725.419941823692,-29523.08311700621,0.11595639879275502
127,-8740.170688708382,15051.619330081954,5727.603495238035,-29519.393514028372,0.10337072872897296
128,-8815.079108726992,14988.313913347722,5710.226050727742,-29513.619072802456,0.14497534467895853
129,-8741.38501667288,15040.460143547913,5675.570890525122,-29457.416050745913,0.19209225365010157
130,-8608.432201523672,15012.948696086514,5807.763328695698,-29429.144226305885,0.12519980969790018
131,-8798.356007083059,15075.381422855504,5714.59345876521,-29588.330888703775,0.1647104735510368
132,-9071.144123608321,14885.190349326547,5696.462666942526,-29652.797139877395,0.15960024175610782
133,-8750.865141713039,15071.831858058184,5729.553951241971,-29552.250951013193,0.14871578623776419
134,-8969.341996879788,14852.812632279807,5722.956945929753,-29545.111575089348,0.1785434346083434
