# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1463511449 0.0 
0.4390534346 0.0 
0.7317557243 0.1343347289 
1.0244580141 0.6208442874 
1.3171603038 1.5481526948 
1.6098625935 2.0474974607 
1.9025648832 2.733235743 
2.195267173 3.0658523621 
2.4879694627 3.7285625433 
2.7806717524 3.7390659031 
3.0733740422 3.6241967633 
3.3660763319 3.2402754748 
3.6587786216 2.944193343 
3.9514809114 2.6316836461 
4.2441832011 2.702022787 
4.5368854908 2.5275796555 
4.8295877806 2.4586379444 
5.1222900703 2.4384896047 
5.41499236 2.3585097332 
5.7076946497 2.2660302596 
6.0003969395 2.1090872021 
6.2930992292 2.0002993187 
6.5858015189 1.9508161842 
6.8785038087 1.7359743808 
7.1712060984 1.7346410073 
7.4639083881 1.6182824871 
7.7566106779 1.6486766746 
8.0493129676 1.5602129174 
8.3420152573 1.5416798098 
8.634717547 1.4203672384 
8.9274198368 1.4522205084 
9.2201221265 1.4309333513 
9.5128244162 1.3764540803 
9.805526706 1.3584285263 
10.0982289957 1.3637363737 
10.3909312854 1.2589661775 
10.6836335752 1.2650049686 
10.9763358649 1.2462340098 
11.2690381546 1.2661357826 
11.5617404444 1.2611852871 
11.8544427341 1.3039286036 
12.1471450238 1.2364150765 
12.4398473135 1.3164505953 
12.7325496033 1.2579712622 
13.025251893 1.2785428225 
13.3179541827 1.2989871969 
13.6106564725 1.3153289614 
13.9033587622 1.3250099729 
14.1960610519 1.3020398829 
14.4887633417 1.313505279 
14.7814656314 1.29736341 
15.0741679211 1.2949449173 
15.3668702108 1.2655309442 
15.6595725006 1.3167525478 
15.9522747903 1.2989509496 
16.24497708 1.2600222517 
16.5376793698 1.2528603578 
16.8303816595 1.2431142683 
17.1230839492 1.2561677523 
17.415786239 1.2087722471 
