# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.2476634147 1.9838236427 
0.7429902441 0.0 
1.2383170735 0.5220588533 
1.7336439029 0.2144674208 
2.2289707323 0.552868884 
2.7242975617 0.8938106522 
3.2196243911 1.1246874195 
3.7149512205 1.4086321723 
4.2102780499 1.5175793764 
4.7056048793 1.6544064326 
5.2009317087 1.965843368 
5.6962585381 1.8139243886 
6.1915853675 1.8188574975 
6.6869121969 1.755339384 
7.1822390263 1.8737858812 
7.6775658557 1.6316330376 
8.172892685 1.5613201986 
8.6682195144 1.5240255623 
9.1635463438 1.6226016162 
9.6588731732 1.6187027268 
10.1542000026 1.4851146064 
10.649526832 1.5218373149 
11.1448536614 1.5019073002 
11.6401804908 1.5264786629 
12.1355073202 1.4639098396 
12.6308341496 1.4784621099 
13.126160979 1.4622107817 
13.6214878084 1.5291791763 
14.1168146378 1.4408567286 
14.6121414672 1.4360117521 
15.1074682966 1.5026166896 
15.602795126 1.452716003 
16.0981219554 1.4492116544 
16.5934487848 1.3922706468 
17.0887756142 1.3766213908 
17.5841024436 1.4271357599 
18.079429273 1.3857482137 
18.5747561024 1.3231760442 
19.0700829318 1.3302815612 
19.5654097612 1.3057382275 
20.0607365906 1.2920452702 
20.55606342 1.2643180289 
21.0513902494 1.2593381308 
21.5467170788 1.2272659209 
22.0420439082 1.1991096955 
22.5373707376 1.1655083678 
23.032697567 1.1241769247 
23.5280243964 1.1470949531 
24.0233512258 1.1154615579 
24.5186780551 1.0775959468 
25.0140048845 1.0866821182 
25.5093317139 1.064837348 
26.0046585433 1.0522494252 
26.4999853727 1.0289915575 
26.9953122021 1.0058259699 
27.4906390315 0.9726982929 
27.9859658609 0.9855939116 
28.4812926903 0.9744116128 
28.9766195197 0.9243802773 
29.4719463491 0.9309271288 
