# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1594109319 0.0 
0.4782327957 0.0 
0.7970546595 0.0 
1.1158765233 0.0751868192 
1.4346983871 0.3648409587 
1.7535202509 0.7336911586 
2.0723421147 1.4895278509 
2.3911639785 2.0247054088 
2.7099858423 2.4229558826 
3.0288077061 2.6074012054 
3.3476295699 2.0170965388 
3.6664514336 2.2843914684 
3.9852732974 2.2717961932 
4.3040951612 2.441166195 
4.622917025 2.1161931991 
4.9417388888 2.1954342638 
5.2605607526 1.9987546215 
5.5793826164 2.0614605908 
5.8982044802 2.0505429586 
6.217026344 1.9505081926 
6.5358482078 1.9987411202 
6.8546700716 1.927482141 
7.1734919354 1.8771956007 
7.4923137992 1.8249479062 
7.811135663 1.8628463329 
8.1299575268 1.7809371988 
8.4487793906 1.9250252243 
8.7676012544 1.8231395348 
9.0864231182 1.854988717 
9.405244982 1.8815998234 
9.7240668458 1.7632400129 
10.0428887096 1.7829656322 
10.3617105734 1.7627263862 
10.6805324371 1.8044836604 
10.9993543009 1.7793020766 
11.3181761647 1.7253595256 
11.6369980285 1.7539201953 
11.9558198923 1.7888902812 
12.2746417561 1.7597300039 
12.5934636199 1.6937513528 
12.9122854837 1.677853228 
13.2311073475 1.6932677016 
13.5499292113 1.6463540833 
13.8687510751 1.6117156221 
14.1875729389 1.5794294261 
14.5063948027 1.5259982675 
14.8252166665 1.4983816263 
15.1440385303 1.489796443 
15.4628603941 1.4770901834 
15.7816822579 1.4437485324 
16.1005041217 1.4282252715 
16.4193259855 1.4012698928 
16.7381478493 1.3679109265 
17.0569697131 1.3483543767 
17.3757915768 1.335854873 
17.6946134406 1.31614767 
18.0134353044 1.3109293363 
18.3322571682 1.2393659136 
18.651079032 1.2396268449 
18.9699008958 1.220311595 
