# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1260593725 0.0 
0.3781781176 0.0 
0.6302968627 0.2541189495 
0.8824156078 1.0439481168 
1.1345343529 1.1477011571 
1.386653098 1.6978496845 
1.6387718431 1.957916473 
1.8908905882 2.4998387783 
2.1430093332 2.8925060149 
2.3951280783 2.5566616819 
2.6472468234 2.793389117 
2.8993655685 2.8093906028 
3.1514843136 2.4553092103 
3.4036030587 2.5862526358 
3.6557218038 2.5480358057 
3.9078405489 2.5112309502 
4.1599592939 2.3579874615 
4.412078039 2.2486347087 
4.6641967841 2.1367518874 
4.9163155292 2.0205908582 
5.1684342743 2.0905868216 
5.4205530194 1.9668110474 
5.6726717645 1.8769503317 
5.9247905096 1.7308306964 
6.1769092546 1.6983357776 
6.4290279997 1.6692267541 
6.6811467448 1.6842767582 
6.9332654899 1.6267980612 
7.185384235 1.5770599065 
7.4375029801 1.523740434 
7.6896217252 1.5361859247 
7.9417404702 1.5123790687 
8.1938592153 1.4359845655 
8.4459779604 1.4504856046 
8.6980967055 1.3716801487 
8.9502154506 1.4391560607 
9.2023341957 1.3939985205 
9.4544529408 1.386451064 
9.7065716859 1.4353406281 
9.9586904309 1.4244450151 
10.210809176 1.4064846104 
10.4629279211 1.3843753144 
10.7150466662 1.3360354181 
10.9671654113 1.3293236644 
11.2192841564 1.3649322905 
11.4714029015 1.3335823699 
11.7235216466 1.3531334597 
11.9756403916 1.269299563 
12.2277591367 1.2852326039 
12.4798778818 1.3004971949 
12.7319966269 1.2775862569 
12.984115372 1.2609179796 
13.2362341171 1.2510034026 
13.4883528622 1.2316645648 
13.7404716073 1.2017821535 
13.9925903523 1.1552086299 
14.2447090974 1.1761857235 
14.4968278425 1.1434199853 
14.7489465876 1.1357015679 
15.0010653327 1.1398985078 
