# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1470978473 1.9747979692 
0.4412935419 0.8463419868 
0.7354892365 0.6236204113 
1.0296849311 0.6938479351 
1.3238806257 0.9064646416 
1.6180763204 0.88974414 
1.912272015 1.3994631278 
2.2064677096 1.4255938002 
2.5006634042 1.410569978 
2.7948590988 1.7124631836 
3.0890547934 1.7480840029 
3.383250488 1.8554147166 
3.6774461826 1.6421560938 
3.9716418772 1.8592704829 
4.2658375719 1.7150384899 
4.5600332665 1.7611582443 
4.8542289611 1.7306674981 
5.1484246557 1.6567673931 
5.4426203503 1.6171422513 
5.7368160449 1.5940306132 
6.0310117395 1.5597928448 
6.3252074341 1.6046123369 
6.6194031287 1.5197753956 
6.9135988233 1.4373001514 
7.207794518 1.4386090703 
7.5019902126 1.4585770751 
7.7961859072 1.4124444896 
8.0903816018 1.4760940307 
8.3845772964 1.4456461128 
8.678772991 1.3954432222 
8.9729686856 1.3910615576 
9.2671643802 1.339307054 
9.5613600748 1.3572451805 
9.8555557695 1.3278712807 
10.1497514641 1.3327536 
10.4439471587 1.3088716506 
10.7381428533 1.3735147246 
11.0323385479 1.2623915911 
11.3265342425 1.311795188 
11.6207299371 1.2740632059 
11.9149256317 1.3054293424 
12.2091213263 1.2123203325 
12.5033170209 1.2200818603 
12.7975127156 1.2223780278 
13.0917084102 1.1760368987 
13.3859041048 1.1506671793 
13.6800997994 1.1358056456 
13.974295494 1.0943222311 
14.2684911886 1.1033907315 
14.5626868832 1.1358244883 
14.8568825778 1.0512811565 
15.1510782724 1.0518026635 
15.4452739671 1.0250130468 
15.7394696617 1.0079817746 
16.0336653563 0.9848504292 
16.3278610509 0.9875058344 
16.6220567455 0.9722431267 
16.9162524401 0.942901823 
17.2104481347 0.9480645943 
17.5046438293 0.9049375498 
