# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1171434257 3.2665764624 
0.3514302772 0.0 
0.5857171287 0.0 
0.8200039802 0.529715102 
1.0542908316 0.5355043381 
1.2885776831 0.7179288928 
1.5228645346 1.3374958744 
1.757151386 2.0681874643 
1.9914382375 2.8902427686 
2.225725089 3.3147916131 
2.4600119405 3.1086754853 
2.6942987919 3.0115037411 
2.9285856434 2.9810122087 
3.1628724949 2.7111987457 
3.3971593464 2.7023025568 
3.6314461978 2.4918405746 
3.8657330493 2.5508883513 
4.1000199008 2.5165790374 
4.3343067522 2.3568969412 
4.5685936037 2.3361318083 
4.8028804552 2.1604478744 
5.0371673067 2.0442598193 
5.2714541581 2.0386533814 
5.5057410096 1.9910936795 
5.7400278611 2.0967031596 
5.9743147126 1.9622899097 
6.208601564 2.0076964968 
6.4428884155 1.975206217 
6.677175267 1.9543161601 
6.9114621184 1.9454333202 
7.1457489699 1.8890198532 
7.3800358214 1.9531427958 
7.6143226729 1.8482081404 
7.8486095243 1.9209448754 
8.0828963758 1.9072562095 
8.3171832273 1.8851282309 
8.5514700788 1.9565133978 
8.7857569302 1.8458208785 
9.0200437817 1.8738557579 
9.2543306332 1.8220532244 
9.4886174846 1.9051157177 
9.7229043361 1.8858520587 
9.9571911876 1.8439670416 
10.1914780391 1.7952648516 
10.4257648905 1.7836684134 
10.660051742 1.7934351532 
10.8943385935 1.7548973287 
11.128625445 1.7329407706 
11.3629122964 1.7311883193 
11.5971991479 1.6917231114 
11.8314859994 1.6356364433 
12.0657728508 1.637598782 
12.3000597023 1.6200544289 
12.5343465538 1.5764170094 
12.7686334053 1.5168997196 
13.0029202567 1.5047955849 
13.2372071082 1.5055516868 
13.4714939597 1.4444202403 
13.7057808112 1.4104152584 
13.9400676626 1.3953919038 
