# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1394651979 2.2480084845 
0.4183955938 0.3211440692 
0.6973259897 1.0648461242 
0.9762563855 1.3366536935 
1.2551867814 0.9950201489 
1.5341171773 1.4080932266 
1.8130475731 1.5576751704 
2.091977969 1.7691427718 
2.3709083649 2.196211054 
2.6498387607 2.1816466104 
2.9287691566 2.207259086 
3.2076995525 2.3386083227 
3.4866299483 2.0850398524 
3.7655603442 2.1329367522 
4.0444907401 2.0449395723 
4.3234211359 1.9455718368 
4.6023515318 1.9673513665 
4.8812819277 1.9202248752 
5.1602123236 1.858382866 
5.4391427194 1.7278733049 
5.7180731153 1.7577607976 
5.9970035112 1.7326035111 
6.275933907 1.5790816675 
6.5548643029 1.5886650183 
6.8337946988 1.6413832077 
7.1127250946 1.5958440549 
7.3916554905 1.5726457077 
7.6705858864 1.5752902117 
7.9495162822 1.5580165492 
8.2284466781 1.4619373446 
8.507377074 1.5786802686 
8.7863074698 1.5268636734 
9.0652378657 1.5577868829 
9.3441682616 1.5309425171 
9.6230986574 1.4504092826 
9.9020290533 1.4649809325 
10.1809594492 1.5123579722 
10.459889845 1.4652816621 
10.7388202409 1.488730602 
11.0177506368 1.4330393757 
11.2966810326 1.3996947768 
11.5756114285 1.4091928549 
11.8545418244 1.4058868341 
12.1334722202 1.3669412169 
12.4124026161 1.3746868918 
12.691333012 1.3055170832 
12.9702634078 1.2943289178 
13.2491938037 1.2746131723 
13.5281241996 1.2684667402 
13.8070545954 1.2370009958 
14.0859849913 1.1908480444 
14.3649153872 1.2100314615 
14.643845783 1.1333834045 
14.9227761789 1.1605242357 
15.2017065748 1.1246349258 
15.4806369707 1.111232849 
15.7595673665 1.0574583087 
16.0384977624 1.0509139372 
16.3174281583 1.0479174644 
16.5963585541 1.0337325523 
