# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1424979956 0.0 
0.4274939867 0.0 
0.7124899778 0.3322980489 
0.9974859689 0.4265988466 
1.28248196 0.3105080129 
1.5674779511 1.422308682 
1.8524739422 1.6157011434 
2.1374699333 2.4096524199 
2.4224659245 2.5894746578 
2.7074619156 2.9355037976 
2.9924579067 3.4048000995 
3.2774538978 3.1011694491 
3.5624498889 2.9145160432 
3.84744588 2.7182223399 
4.1324418711 2.8066282913 
4.4174378622 2.5788817376 
4.7024338534 2.5617861214 
4.9874298445 2.5694340976 
5.2724258356 2.3391905986 
5.5574218267 2.4706840474 
5.8424178178 2.3281944983 
6.1274138089 2.2350457812 
6.4124098 2.1696721852 
6.6974057912 2.0194576661 
6.9824017823 2.1682401566 
7.2673977734 2.0614060924 
7.5523937645 2.0286425265 
7.8373897556 2.1078006475 
8.1223857467 2.0881462131 
8.4073817378 1.963498391 
8.6923777289 2.0008723975 
8.9773737201 1.994625457 
9.2623697112 1.9106351371 
9.5473657023 1.9782935524 
9.8323616934 1.9253931477 
10.1173576845 1.9704105414 
10.4023536756 1.938169731 
10.6873496667 1.9686237459 
10.9723456578 1.9202224224 
11.257341649 1.9280882628 
11.5423376401 1.9219400668 
11.8273336312 1.8756478802 
12.1123296223 1.9113423208 
12.3973256134 1.8394924231 
12.6823216045 1.8900605151 
12.9673175956 1.8287360506 
13.2523135867 1.7937537813 
13.5373095779 1.75540163 
13.822305569 1.7141814047 
14.1073015601 1.7289353119 
14.3922975512 1.6442260342 
14.6772935423 1.6143203758 
14.9622895334 1.6041850061 
15.2472855245 1.5661001561 
15.5322815156 1.5661936826 
15.8172775068 1.5266615968 
16.1022734979 1.4862851702 
16.387269489 1.4461782615 
16.6722654801 1.4346718238 
16.9572614712 1.4005263028 
