# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1176295036 0.0 
0.3528885108 0.2562151558 
0.5881475181 0.2831851722 
0.8234065253 0.7270970638 
1.0586655325 0.5880347839 
1.2939245397 0.8080631837 
1.5291835469 1.0167908546 
1.7644425542 1.3159452974 
1.9997015614 1.4381108746 
2.2349605686 1.7074707432 
2.4702195758 1.5659312998 
2.705478583 1.6670119584 
2.9407375903 1.5984766438 
3.1759965975 1.7148147815 
3.4112556047 1.3984231326 
3.6465146119 1.4154021715 
3.8817736191 1.5476398947 
4.1170326264 1.4441724779 
4.3522916336 1.4302643509 
4.5875506408 1.4036818046 
4.822809648 1.3909983797 
5.0580686552 1.3797195377 
5.2933276625 1.4546408847 
5.5285866697 1.3941073294 
5.7638456769 1.4120997427 
5.9991046841 1.3559310527 
6.2343636913 1.3661970933 
6.4696226986 1.3967057128 
6.7048817058 1.3607684702 
6.940140713 1.331219764 
7.1753997202 1.317336971 
7.4106587274 1.2796126761 
7.6459177347 1.2858459571 
7.8811767419 1.2496481405 
8.1164357491 1.2224569658 
8.3516947563 1.2546478736 
8.5869537635 1.2303712036 
8.8222127708 1.2162173325 
9.057471778 1.2187936601 
9.2927307852 1.1559512659 
9.5279897924 1.1294605518 
9.7632487996 1.134695454 
9.9985078069 1.0772951329 
10.2337668141 1.1209018161 
10.4690258213 1.0647527322 
10.7042848285 1.0692888511 
10.9395438357 1.050336001 
11.174802843 1.0396983159 
11.4100618502 0.997521809 
11.6453208574 1.0034948376 
11.8805798646 0.9524265124 
12.1158388718 0.9716984739 
12.3510978791 0.9354688317 
12.5863568863 0.9129399234 
12.8216158935 0.9043006246 
13.0568749007 0.8906394817 
13.2921339079 0.891415787 
13.5273929152 0.8529053564 
13.7626519224 0.8613790332 
13.9979109296 0.817471329 
