# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1689500554 0.0 
0.5068501663 0.0 
0.8447502772 0.0 
1.182650388 0.1471685159 
1.5205504989 0.4463307448 
1.8584506098 0.9574039713 
2.1963507206 1.7150346729 
2.5342508315 2.8031683582 
2.8721509424 3.0864696574 
3.2100510532 3.0139677601 
3.5479511641 3.3724265642 
3.8858512749 3.2232499883 
4.2237513858 3.6224165182 
4.5616514967 3.2054217512 
4.8995516075 3.2188156692 
5.2374517184 2.9378591521 
5.5753518293 3.0991852084 
5.9132519401 2.9388864015 
6.251152051 3.3031951888 
6.5890521619 3.0447502062 
6.9269522727 2.9018223459 
7.2648523836 3.1603563408 
7.6027524945 3.0577916582 
7.9406526053 3.2336218016 
8.2785527162 3.0567088687 
8.6164528271 2.9417108054 
8.9543529379 3.0650445243 
9.2922530488 3.1077917308 
9.6301531597 3.003034861 
9.9680532705 2.9447230725 
10.3059533814 2.9128398367 
10.6438534923 2.8881512266 
10.9817536031 2.7217584024 
11.319653714 2.6490332854 
11.6575538248 2.7432030022 
11.9954539357 2.8039864358 
12.3333540466 2.577529343 
12.6712541574 2.741331909 
13.0091542683 2.7722087331 
13.3470543792 2.6417707502 
13.68495449 2.4985451789 
14.0228546009 2.6651828012 
14.3607547118 2.6025390061 
14.6986548226 2.5514048494 
15.0365549335 2.4343619576 
15.3744550444 2.4486462078 
15.7123551552 2.4275658811 
16.0502552661 2.3795250977 
16.388155377 2.3186809459 
16.7260554878 2.3533549 
17.0639555987 2.296663655 
17.4018557096 2.3356274162 
17.7397558204 2.2758172039 
18.0776559313 2.2841198069 
18.4155560422 2.1943484677 
18.753456153 2.1419142452 
19.0913562639 2.1168017362 
19.4292563747 2.1212207253 
19.7671564856 2.0604595609 
20.1050565965 2.0753518153 
