# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1347799217 0.0 
0.4043397651 0.0 
0.6738996084 0.1676068359 
0.9434594518 0.430341876 
1.2130192952 1.3051351978 
1.4825791385 2.3446538697 
1.7521389819 3.9618560746 
2.0216988253 4.9558068589 
2.2912586686 5.4445188318 
2.560818512 4.3831352261 
2.8303783554 4.2235909925 
3.0999381987 4.1070007556 
3.3694980421 3.9314345461 
3.6390578855 3.8074635161 
3.9086177288 3.537805781 
4.1781775722 3.3479523594 
4.4477374156 3.3482388853 
4.7172972589 3.1048300054 
4.9868571023 2.9891789746 
5.2564169457 2.7658800296 
5.525976789 2.6642974039 
5.7955366324 2.5600222201 
6.0650964758 2.4465743075 
6.3346563191 2.3946434725 
6.6042161625 2.180191752 
6.8737760059 2.0794931167 
7.1433358492 2.0192367932 
7.4128956926 1.9971732143 
7.682455536 1.9744869318 
7.9520153793 1.798997157 
8.2215752227 1.7594213827 
8.4911350661 1.7382805037 
8.7606949094 1.6731594367 
9.0302547528 1.7156926663 
9.2998145962 1.604303909 
9.5693744396 1.6263758803 
9.8389342829 1.530518365 
10.1084941263 1.5352770281 
10.3780539697 1.5525209772 
10.647613813 1.5483849633 
10.9171736564 1.4890476042 
11.1867334998 1.4884148765 
11.4562933431 1.5696400289 
11.7258531865 1.5392548878 
11.9954130299 1.5469707527 
12.2649728732 1.5053581928 
12.5345327166 1.6504377163 
12.80409256 1.5830910113 
13.0736524033 1.5956493787 
13.3432122467 1.5855501797 
13.6127720901 1.6037111016 
13.8823319334 1.6116754855 
14.1518917768 1.6282733516 
14.4214516202 1.5828081448 
14.6910114635 1.5477722952 
14.9605713069 1.5593548014 
15.2301311503 1.5814580894 
15.4996909936 1.5744464709 
15.769250837 1.5353484873 
16.0388106804 1.5771233578 
