# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.135860368 0.0 
0.4075811039 0.8489992621 
0.6793018398 0.4691838027 
0.9510225757 1.1243503741 
1.2227433116 1.8023836794 
1.4944640475 3.4286508662 
1.7661847835 5.1708734586 
2.0379055194 5.0286879371 
2.3096262553 4.9707537443 
2.5813469912 4.4188688531 
2.8530677271 4.4078707913 
3.124788463 4.1615933604 
3.396509199 3.959884618 
3.6682299349 3.7972151641 
3.9399506708 3.5601458756 
4.2116714067 3.573215341 
4.4833921426 3.2224561956 
4.7551128786 3.1331675707 
5.0268336145 2.9165232685 
5.2985543504 2.9558716641 
5.5702750863 2.9550021898 
5.8419958222 2.5772973274 
6.1137165581 2.4354932749 
6.3854372941 2.3528090595 
6.65715803 2.1993370668 
6.9288787659 2.0515668996 
7.2005995018 2.0491626708 
7.4723202377 1.9316697623 
7.7440409736 1.9058065094 
8.0157617096 1.7731110595 
8.2874824455 1.774806949 
8.5592031814 1.5611091571 
8.8309239173 1.5837359224 
9.1026446532 1.5029581532 
9.3743653891 1.5119604613 
9.6460861251 1.48928527 
9.917806861 1.3865005463 
10.1895275969 1.4121479786 
10.4612483328 1.4272809722 
10.7329690687 1.3521233709 
11.0046898046 1.3652825972 
11.2764105406 1.3641168713 
11.5481312765 1.287520933 
11.8198520124 1.3614346984 
12.0915727483 1.3979692445 
12.3632934842 1.3974793038 
12.6350142201 1.3994025913 
12.9067349561 1.4051947456 
13.178455692 1.4114296929 
13.4501764279 1.3994455256 
13.7218971638 1.4304045207 
13.9936178997 1.4497113201 
14.2653386357 1.4413685018 
14.5370593716 1.4239794891 
14.8087801075 1.4388970212 
15.0805008434 1.4180612066 
15.3522215793 1.4232284278 
15.6239423152 1.40770908 
15.8956630512 1.3944360141 
16.1673837871 1.4123075947 
