# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1584563525 0.0 
0.4753690576 0.0 
0.7922817627 0.0 
1.1091944677 0.149491205 
1.4261071728 0.226687483 
1.7430198778 1.0940784896 
2.0599325829 2.4607194025 
2.376845288 3.2237911049 
2.693757993 2.9695015635 
3.0106706981 2.826818008 
3.3275834032 2.9494027627 
3.6444961082 2.856148086 
3.9614088133 2.4412646894 
4.2783215184 2.5178472979 
4.5952342234 2.3360666041 
4.9121469285 1.9792552611 
5.2290596335 2.2476743728 
5.5459723386 2.2028399331 
5.8628850437 2.0142738999 
6.1797977487 2.0602534611 
6.4967104538 1.9234100365 
6.8136231589 1.8663227875 
7.1305358639 1.8152011397 
7.447448569 1.8793308944 
7.7643612741 1.7997047793 
8.0812739791 1.7719036988 
8.3981866842 1.6630275749 
8.7150993892 1.6795854076 
9.0320120943 1.7079232155 
9.3489247994 1.6110525748 
9.6658375044 1.6478579965 
9.9827502095 1.6665984561 
10.2996629146 1.5778421666 
10.6165756196 1.6008701022 
10.9334883247 1.6170670031 
11.2504010298 1.5645573181 
11.5673137348 1.5671891966 
11.8842264399 1.5909173644 
12.2011391449 1.5945504429 
12.51805185 1.5733302631 
12.8349645551 1.6016914825 
13.1518772601 1.5645077719 
13.4687899652 1.5422780586 
13.7857026703 1.5491575818 
14.1026153753 1.4798522142 
14.4195280804 1.5731476262 
14.7364407855 1.4836201295 
15.0533534905 1.5088364416 
15.3702661956 1.4570573269 
15.6871789006 1.46048291 
16.0040916057 1.4487614522 
16.3210043108 1.3951322602 
16.6379170158 1.3665727028 
16.9548297209 1.3645968744 
17.271742426 1.3031871893 
17.588655131 1.3162052716 
17.9055678361 1.2954395527 
18.2224805411 1.2588594242 
18.5393932462 1.2592890421 
18.8563059513 1.2326796201 
