# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1458130843 0.0 
0.437439253 0.3829639251 
0.7290654216 0.5643678896 
1.0206915903 1.0867895171 
1.312317759 1.4062937577 
1.6039439276 2.7396650025 
1.8955700963 3.5461856369 
2.1871962649 4.4731999296 
2.4788224336 4.1137737758 
2.7704486022 3.8183340426 
3.0620747709 3.7093122169 
3.3537009395 3.5450690797 
3.6453271082 3.6238675895 
3.9369532769 3.1169202823 
4.2285794455 3.029117195 
4.5202056142 2.933578028 
4.8118317828 2.8382454912 
5.1034579515 2.8003455675 
5.3950841201 2.6259318017 
5.6867102888 2.4387518664 
5.9783364575 2.2853319082 
6.2699626261 2.1878919555 
6.5615887948 2.1495394504 
6.8532149634 2.0206720561 
7.1448411321 1.9409742966 
7.4364673007 1.8686912182 
7.7280934694 1.8461151338 
8.019719638 1.6954044193 
8.3113458067 1.5719278385 
8.6029719754 1.6119393093 
8.894598144 1.5233484401 
9.1862243127 1.4380764926 
9.4778504813 1.407625055 
9.76947665 1.5023969368 
10.0611028186 1.4120655283 
10.3527289873 1.3088230203 
10.644355156 1.3179056266 
10.9359813246 1.3279834614 
11.2276074933 1.2924494238 
11.5192336619 1.3080169267 
11.8108598306 1.2807228846 
12.1024859992 1.2814875681 
12.3941121679 1.3158863785 
12.6857383366 1.2957497046 
12.9773645052 1.2765249299 
13.2689906739 1.3367050285 
13.5606168425 1.3166119095 
13.8522430112 1.2993843208 
14.1438691798 1.2915603538 
14.4354953485 1.3248749257 
14.7271215171 1.3104163584 
15.0187476858 1.3196541236 
15.3103738545 1.3123310897 
15.6020000231 1.3193011333 
15.8936261918 1.3224740099 
16.1852523604 1.3091887628 
16.4768785291 1.3262380222 
16.7685046977 1.3159148562 
17.0601308664 1.2773172933 
17.3517570351 1.3079402522 
