# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1915398086 0.0 
0.5746194259 0.0 
0.9576990432 0.0 
1.3407786604 0.4386443466 
1.7238582777 0.5321259287 
2.106937895 1.1465350662 
2.4900175123 1.8803977559 
2.8730971295 2.5654947036 
3.2561767468 2.4788170319 
3.6392563641 2.7976583816 
4.0223359813 2.640763915 
4.4054155986 2.3010281703 
4.7884952159 2.155409869 
5.1715748331 2.127808852 
5.5546544504 2.1164564898 
5.9377340677 1.8812080212 
6.3208136849 1.9950302676 
6.7038933022 1.9653421425 
7.0869729195 1.8038173347 
7.4700525368 1.7719320395 
7.853132154 1.7577577692 
8.2362117713 1.6850014988 
8.6192913886 1.6835807797 
9.0023710058 1.6259224967 
9.3854506231 1.7083365412 
9.7685302404 1.61739865 
10.1516098576 1.5559695523 
10.5346894749 1.517428296 
10.9177690922 1.4270919302 
11.3008487095 1.4634118116 
11.6839283267 1.4545964726 
12.067007944 1.4711919631 
12.4500875613 1.4383927811 
12.8331671785 1.376530689 
13.2162467958 1.4238524995 
13.5993264131 1.3742046053 
13.9824060303 1.3556287933 
14.3654856476 1.4040985782 
14.7485652649 1.4045806542 
15.1316448822 1.4151022443 
15.5147244994 1.394144599 
15.8978041167 1.3605263453 
16.280883734 1.3614360453 
16.6639633512 1.3702185754 
17.0470429685 1.3448440975 
17.4301225858 1.3255782315 
17.813202203 1.3185025613 
18.1962818203 1.28309697 
18.5793614376 1.275415334 
18.9624410548 1.2537384084 
19.3455206721 1.2382159122 
19.7286002894 1.2666496359 
20.1116799067 1.1961456898 
20.4947595239 1.2126006945 
20.8778391412 1.1573229234 
21.2609187585 1.1491129745 
21.6439983757 1.1182391559 
22.027077993 1.1060966224 
22.4101576103 1.0677021723 
22.7932372275 1.0679164098 
