# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1384243741 0.0 
0.4152731223 0.0 
0.6921218704 0.4169127887 
0.9689706186 0.2140903509 
1.2458193668 0.8657205448 
1.5226681149 1.7989863189 
1.7995168631 3.409711941 
2.0763656113 3.6247565533 
2.3532143594 3.9302515885 
2.6300631076 3.6829860373 
2.9069118558 3.2786223231 
3.183760604 3.292245825 
3.4606093521 3.2090728511 
3.7374581003 2.9155948586 
4.0143068485 2.941734875 
4.2911555966 2.4793107725 
4.5680043448 2.7018534212 
4.844853093 2.6059695638 
5.1217018411 2.3010717207 
5.3985505893 2.2863823749 
5.6753993375 2.3619547679 
5.9522480857 2.1131196139 
6.2290968338 1.9503504124 
6.505945582 1.8914975102 
6.7827943302 1.8722108073 
7.0596430783 1.7363886981 
7.3364918265 1.7055763016 
7.6133405747 1.6536254417 
7.8901893228 1.6284746965 
8.167038071 1.5057934003 
8.4438868192 1.5363980661 
8.7207355674 1.5193439182 
8.9975843155 1.360634595 
9.2744330637 1.4609901971 
9.5512818119 1.3782678357 
9.82813056 1.3883126028 
10.1049793082 1.3350874967 
10.3818280564 1.2961287289 
10.6586768046 1.3288333409 
10.9355255527 1.3334796565 
11.2123743009 1.3489301811 
11.4892230491 1.2811306924 
11.7660717972 1.3487283867 
12.0429205454 1.3599910098 
12.3197692936 1.3413349677 
12.5966180417 1.3399921155 
12.8734667899 1.3363017841 
13.1503155381 1.3769803879 
13.4271642863 1.3896305251 
13.7040130344 1.3926017663 
13.9808617826 1.3431737419 
14.2577105308 1.3476005975 
14.5345592789 1.355508565 
14.8114080271 1.3299098797 
15.0882567753 1.3372618446 
15.3651055234 1.3246526739 
15.6419542716 1.3283571926 
15.9188030198 1.3054496756 
16.195651768 1.3077506925 
16.4725005161 1.2659033512 
