# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1229835184 0.0 
0.3689505551 0.0 
0.6149175918 0.0 
0.8608846285 0.5578826713 
1.1068516652 1.8369626131 
1.3528187019 3.5968981647 
1.5987857386 4.6902306919 
1.8447527753 5.3043654154 
2.090719812 5.4899474458 
2.3366868487 5.1685756181 
2.5826538854 4.9087414843 
2.8286209221 4.0109736495 
3.0745879588 3.8290497203 
3.3205549955 3.6442312285 
3.5665220322 3.5142692881 
3.8124890689 3.271909465 
4.0584561056 3.1256647234 
4.3044231423 2.9263474055 
4.550390179 2.7133631383 
4.7963572157 2.5146280266 
5.0423242524 2.3852375681 
5.2882912891 2.3046202677 
5.5342583258 2.1664714814 
5.7802253625 1.9735838995 
6.0261923992 1.8632670545 
6.2721594359 1.7426837987 
6.5181264726 1.7578089023 
6.7640935093 1.6479017443 
7.010060546 1.6129510071 
7.2560275827 1.4907801972 
7.5019946194 1.4548581777 
7.7479616561 1.4848047697 
7.9939286928 1.3901924132 
8.2398957295 1.4354312374 
8.4858627662 1.4153619733 
8.7318298029 1.4061628021 
8.9777968396 1.4275567336 
9.2237638763 1.4153441623 
9.469730913 1.3898588751 
9.7156979497 1.4835385162 
9.9616649864 1.486089178 
10.2076320231 1.4689825499 
10.4535990598 1.5209299673 
10.6995660965 1.4949217175 
10.9455331332 1.5024479116 
11.1915001699 1.544907833 
11.4374672066 1.5819104749 
11.6834342433 1.5386602582 
11.92940128 1.5506628868 
12.1753683167 1.5183294537 
12.4213353534 1.5686381139 
12.6673023901 1.539813865 
12.9132694268 1.487063859 
13.1592364635 1.5741630057 
13.4052035002 1.511301536 
13.6511705369 1.4787120604 
13.8971375736 1.4825636913 
14.1431046103 1.4567155143 
14.389071647 1.4486987042 
14.6350386837 1.3809785338 
