# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1558274433 0.0 
0.4674823298 0.4124135945 
0.7791372164 0.4558255518 
1.090792103 1.3264112903 
1.4024469895 1.8930460073 
1.7141018761 2.8868951612 
2.0257567626 3.7052276478 
2.3374116492 3.8947461346 
2.6490665357 4.6429788537 
2.9607214223 4.5593768597 
3.2723763089 3.9160602035 
3.5840311954 3.8758567277 
3.895686082 3.4839715591 
4.2073409685 3.5677168719 
4.5189958551 3.1156507207 
4.8306507416 2.9909995636 
5.1423056282 2.9469651951 
5.4539605148 2.8900365052 
5.7656154013 2.8025652149 
6.0772702879 2.583277791 
6.3889251744 2.3923913112 
6.700580061 2.310348687 
7.0122349475 2.1228847235 
7.3238898341 2.141215542 
7.6355447207 1.9427634288 
7.9471996072 2.0168314222 
8.2588544938 1.8387343646 
8.5705093803 1.6858246313 
8.8821642669 1.7129464108 
9.1938191534 1.6397033795 
9.50547404 1.5784313923 
9.8171289266 1.578725335 
10.1287838131 1.5395559553 
10.4404386997 1.5141838 
10.7520935862 1.4592119199 
11.0637484728 1.5056750219 
11.3754033593 1.4438087133 
11.6870582459 1.4177878108 
11.9987131325 1.4041723035 
12.310368019 1.387633863 
12.6220229056 1.4531272738 
12.9336777921 1.4191433538 
13.2453326787 1.4762108307 
13.5569875652 1.4996395685 
13.8686424518 1.4592402237 
14.1802973384 1.4483280184 
14.4919522249 1.4223087614 
14.8036071115 1.4747944257 
15.115261998 1.5160597233 
15.4269168846 1.5225809468 
15.7385717711 1.4851417271 
16.0502266577 1.4984136 
16.3618815443 1.4963396615 
16.6735364308 1.4641234921 
16.9851913174 1.4500889621 
17.2968462039 1.4595362183 
17.6085010905 1.4197845055 
17.920155977 1.45174242 
18.2318108636 1.413782884 
18.5434657502 1.3601377824 
