# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.2964077754 0.0 
0.8892233261 0.0 
1.4820388769 0.0 
2.0748544276 0.0 
2.6676699784 0.6451870031 
3.2604855291 0.9980492102 
3.8533010799 1.4541131668 
4.4461166306 1.6838881546 
5.0389321814 1.7718056408 
5.6317477321 1.6980340313 
6.2245632829 2.0304723206 
6.8173788336 2.241965455 
7.4101943844 2.1366197768 
8.0030099351 2.1972287517 
8.5958254859 2.4037010851 
9.1886410366 2.2590149436 
9.7814565873 2.0232179949 
10.3742721381 2.1873821355 
10.9670876888 1.9838860038 
11.5599032396 2.0854942391 
12.1527187903 2.1007049526 
12.7455343411 2.1128613032 
13.3383498918 2.0408649901 
13.9311654426 2.0718706536 
14.5239809933 2.0457330349 
15.1167965441 1.950518623 
15.7096120948 1.9655932617 
16.3024276456 1.9560122364 
16.8952431963 1.8596806149 
17.4880587471 1.8957583523 
18.0808742978 1.9231846855 
18.6736898486 1.8152292403 
19.2665053993 1.8370845212 
19.8593209501 1.9745189779 
20.4521365008 1.7582919782 
21.0449520516 1.8135670718 
21.6377676023 1.7610062684 
22.2305831531 1.7738260719 
22.8233987038 1.7353009275 
23.4162142546 1.6834786766 
24.0090298053 1.718878303 
24.6018453561 1.66633848 
25.1946609068 1.6016980057 
25.7874764576 1.6659586734 
26.3802920083 1.5802081842 
26.973107559 1.5739053393 
27.5659231098 1.5209416587 
28.1587386605 1.5796769229 
28.7515542113 1.4796028863 
29.344369762 1.4933220228 
29.9371853128 1.4873946555 
30.5300008635 1.4476960716 
31.1228164143 1.3601221681 
31.715631965 1.4105847404 
32.3084475158 1.3650720724 
32.9012630665 1.3766044551 
33.4940786173 1.3264109088 
34.086894168 1.2934961935 
34.6797097188 1.2655760401 
35.2725252695 1.2684305547 
