# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1549495236 0.0 
0.4648485707 0.0 
0.7747476178 0.2739684447 
1.0846466649 0.6330892438 
1.394545712 0.640008252 
1.7044447592 1.086841852 
2.0143438063 1.4960402866 
2.3242428534 2.0020770958 
2.6341419005 2.4467780913 
2.9440409476 2.6123042845 
3.2539399948 2.4061216578 
3.5638390419 2.4322463056 
3.873738089 2.4417656691 
4.1836371361 2.3076958116 
4.4935361832 2.4954574261 
4.8034352304 2.1947874293 
5.1133342775 2.0738774127 
5.4232333246 2.0702653582 
5.7331323717 2.0020770958 
6.0430314189 1.9959357551 
6.352930466 2.0062050899 
6.6628295131 1.8295837916 
6.9727285602 1.8624984491 
7.2826276073 1.7984862747 
7.5925266545 1.8700133763 
7.9024257016 1.7755991794 
8.2123247487 1.7602505079 
8.5222237958 1.7286334237 
8.8321228429 1.6959737204 
9.1420218901 1.683631053 
9.4519209372 1.6906827328 
9.7618199843 1.5946675209 
10.0717190314 1.6426003311 
10.3816180785 1.6271707671 
10.6915171257 1.5932519437 
11.0014161728 1.6224714175 
11.3113152199 1.6090248324 
11.621214267 1.5730944709 
11.9311133141 1.5907666315 
12.2410123613 1.5396019914 
12.5509114084 1.5010085831 
12.8608104555 1.5454004817 
13.1707095026 1.4989901091 
13.4806085497 1.4799218469 
13.7905075969 1.5052815977 
14.100406644 1.49222597 
14.4103056911 1.4820987559 
14.7202047382 1.4307353428 
15.0301037853 1.4129154826 
15.3400028325 1.3992478966 
15.6499018796 1.3491450909 
15.9598009267 1.3427277142 
16.2696999738 1.3040255207 
16.5795990209 1.2733135721 
16.8894980681 1.2699518097 
17.1993971152 1.2612154102 
17.5092961623 1.2400669442 
17.8191952094 1.2104300974 
18.1290942566 1.1648395376 
18.4389933037 1.1225844769 
