# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1314912857 0.0 
0.3944738571 0.0 
0.6574564286 0.0 
0.920439 0.6119957926 
1.1834215714 0.7424211254 
1.4464041428 2.7060638135 
1.7093867142 3.744257723 
1.9723692857 4.3378370415 
2.2353518571 4.7739902206 
2.4983344285 4.1464973233 
2.7613169999 4.070419146 
3.0242995714 3.8785426048 
3.2872821428 3.3253619997 
3.5502647142 3.3065394249 
3.8132472856 3.1579370849 
4.076229857 2.8422578521 
4.3392124285 2.7854422945 
4.6021949999 2.7072822581 
4.8651775713 2.7588228054 
5.1281601427 2.3566665325 
5.3911427142 2.2311638837 
5.6541252856 2.1182687824 
5.917107857 2.1149410228 
6.1800904284 2.066916991 
6.4430729999 1.9378026133 
6.7060555713 1.8250868888 
6.9690381427 1.7222003099 
7.2320207141 1.7626571194 
7.4950032855 1.657404896 
7.757985857 1.5621303941 
8.0209684284 1.4623980435 
8.2839509998 1.45184541 
8.5469335712 1.4299777045 
8.8099161427 1.4324736683 
9.0728987141 1.3680788051 
9.3358812855 1.30407223 
9.5988638569 1.3249509861 
9.8618464283 1.3377525949 
10.1248289998 1.3022629157 
10.3878115712 1.3417723392 
10.6507941426 1.3263743399 
10.913776714 1.3169102418 
11.1767592855 1.2843977947 
11.4397418569 1.2963271808 
11.7027244283 1.358306686 
11.9657069997 1.3471100432 
12.2286895711 1.3648440159 
12.4916721426 1.364434629 
12.754654714 1.380145039 
13.0176372854 1.4223636399 
13.2806198568 1.4002573319 
13.5436024283 1.3826917006 
13.8065849997 1.3674893892 
14.0695675711 1.3666207431 
14.3325501425 1.3918938087 
14.5955327139 1.3893582656 
14.8585152854 1.3946995584 
15.1214978568 1.3625914489 
15.3844804282 1.3439751276 
15.6474629996 1.3514138802 
