# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1757151386 2.173499669 
0.5271454158 0.6209999054 
0.878575693 0.4575788777 
1.2300059702 1.1748646859 
1.5814362474 1.2827211161 
1.9328665246 1.0986921404 
2.2842968019 1.4718186735 
2.6357270791 1.3761210922 
2.9871573563 1.6726932936 
3.3385876335 1.9008096736 
3.6900179107 1.6810148497 
4.0414481879 1.9654568795 
4.3928784651 1.9649549246 
4.7443087423 2.0344274781 
5.0957390195 1.977161347 
5.4471692967 1.9263055319 
5.7985995739 1.8170137991 
6.1500298512 1.7950884099 
6.5014601284 1.7396462784 
6.8528904056 1.6972727476 
7.2043206828 1.7753407288 
7.55575096 1.6736104156 
7.9071812372 1.7757163194 
8.2586115144 1.6356995095 
8.6100417916 1.6159445068 
8.9614720688 1.5741440452 
9.312902346 1.6257406162 
9.6643326232 1.5278677708 
10.0157629005 1.5482952094 
10.3671931777 1.5724783128 
10.7186234549 1.5419309726 
11.0700537321 1.4857480102 
11.4214840093 1.5706261413 
11.7729142865 1.531197272 
12.1243445637 1.5021554699 
12.4757748409 1.4405686777 
12.8272051181 1.5220479293 
13.1786353953 1.4620507373 
13.5300656725 1.4349887628 
13.8814959498 1.4454399636 
14.232926227 1.3731783115 
14.5843565042 1.3910902662 
14.9357867814 1.3805473077 
15.2872170586 1.3461378961 
15.6386473358 1.3104655469 
15.990077613 1.2923416966 
16.3415078902 1.2296506529 
16.6929381674 1.2477795411 
17.0443684446 1.1768374997 
17.3957987218 1.214037497 
17.7472289991 1.1979673381 
18.0986592763 1.1589995093 
18.4500895535 1.1589019277 
18.8015198307 1.1314246559 
19.1529501079 1.1051651891 
19.5043803851 1.0718145213 
19.8558106623 1.0523669171 
20.2072409395 1.0156438114 
20.5586712167 1.0432459695 
20.9101014939 1.0109300786 
