# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.127379462 0.0 
0.3821383859 0.0 
0.6368973099 0.0 
0.8916562338 0.2139953235 
1.1464151577 0.3894013264 
1.4011740817 1.6531726642 
1.6559330056 2.8367017887 
1.9106919296 3.2327222543 
2.1654508535 3.6670120301 
2.4202097775 3.5206573799 
2.6749687014 3.169522881 
2.9297276254 3.0514547267 
3.1844865493 2.8784424275 
3.4392454732 2.7864381935 
3.6940043972 2.5347084755 
3.9487633211 2.5367795148 
4.2035222451 2.5536687965 
4.458281169 2.6191723602 
4.713040093 2.4555286175 
4.9677990169 2.3871450288 
5.2225579409 2.3985804146 
5.4773168648 2.389048729 
5.7320757887 2.2179298064 
5.9868347127 2.0427706879 
6.2415936366 2.1937788219 
6.4963525606 2.1793301298 
6.7511114845 2.1889578597 
7.0058704085 2.2455362078 
7.2606293324 2.1589643094 
7.5153882563 2.1333555242 
7.7701471803 2.1461254401 
8.0249061042 2.1091154812 
8.2796650282 2.1162510079 
8.5344239521 2.1893367715 
8.7891828761 2.1463053787 
9.0439418 1.9768391061 
9.298700724 2.1701224534 
9.5534596479 2.0756379781 
9.8082185718 2.0609140361 
10.0629774958 2.099974831 
10.3177364197 2.1109914622 
10.5724953437 2.0464985328 
10.8272542676 2.010505612 
11.0820131916 1.9965420659 
11.3367721155 1.9877863872 
11.5915310395 1.9581037235 
11.8462899634 1.9675562011 
12.1010488873 1.9054720247 
12.3558078113 1.9421508412 
12.6105667352 1.8563970594 
12.8653256592 1.837937616 
13.1200845831 1.7558132072 
13.3748435071 1.7709542849 
13.629602431 1.8150975185 
13.884361355 1.7108939324 
14.1391202789 1.7119162739 
14.3938792028 1.6332533341 
14.6486381268 1.5789355528 
14.9033970507 1.6009943305 
15.1581559747 1.557696964 
