# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1424979956 0.0 
0.4274939867 0.0 
0.7124899778 0.0 
0.9974859689 0.190751199 
1.28248196 0.6942092815 
1.5674779511 1.7062799556 
1.8524739422 2.4081713045 
2.1374699333 3.1599986589 
2.4224659245 3.4801105838 
2.7074619156 3.2207155082 
2.9924579067 2.7150830273 
3.2774538978 2.8977845868 
3.5624498889 2.4980679404 
3.84744588 2.5676436526 
4.1324418711 2.4905476141 
4.4174378622 2.2318683973 
4.7024338534 2.2863683081 
4.9874298445 2.0479635435 
5.2724258356 2.2266069846 
5.5574218267 1.9010477363 
5.8424178178 1.9234961636 
6.1274138089 1.8725799027 
6.4124098 1.7067565035 
6.6974057912 1.6597388068 
6.9824017823 1.6602732988 
7.2673977734 1.6182402244 
7.5523937645 1.4537649516 
7.8373897556 1.5179390253 
8.1223857467 1.4123311655 
8.4073817378 1.4308409864 
8.6923777289 1.3528914308 
8.9773737201 1.3007646982 
9.2623697112 1.2791185111 
9.5473657023 1.3094056661 
9.8323616934 1.2352622448 
10.1173576845 1.1834545425 
10.4023536756 1.2219148607 
10.6873496667 1.209477441 
10.9723456578 1.2104215201 
11.257341649 1.1986640712 
11.5423376401 1.1942268045 
11.8273336312 1.2061220092 
12.1123296223 1.23034934 
12.3973256134 1.2071725075 
12.6823216045 1.1860009041 
12.9673175956 1.222320743 
13.2523135867 1.2653329494 
13.5373095779 1.2164416342 
13.822305569 1.2384727246 
14.1073015601 1.2337458515 
14.3922975512 1.2105840806 
14.6772935423 1.1820645075 
14.9622895334 1.2185485246 
15.2472855245 1.2021894204 
15.5322815156 1.1806552345 
15.8172775068 1.1881371527 
16.1022734979 1.1788783941 
16.387269489 1.1401289611 
16.6722654801 1.1551034504 
16.9572614712 1.1276788468 
