Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,14618.318437685635,20950.08017926922,12135.298958135709,-18467.06069971929,0.8937917905627311
1,14947.418585775727,21260.193941436282,12069.683186710785,-18382.45854237134,0.9020254576604273
2,14647.494670150849,21016.80689192406,12296.314029509324,-18665.626251282534,0.8455983797457927
3,14490.04920787609,20958.752244186366,12242.499355521659,-18711.202391831936,0.8612883245654711
4,14606.308511030096,21106.62376691985,12281.252336890178,-18781.56759277993,0.8747116861827403
5,14075.65230478341,21080.622237811232,11955.030831299176,-18960.000764327,0.8670915205701619
6,14121.487224137929,20908.487434873885,12086.04020016004,-18873.040410896,0.8948771950809656
7,14096.910323343855,21041.849305756117,12178.573091085304,-19123.512073497568,0.8368105593251498
8,14028.201062190292,21013.354284584733,12124.686925837996,-19109.840148232437,0.8618756412930622
9,13751.27068431925,21036.39896725833,12090.949229444172,-19376.07751238325,0.849490535071225
10,13421.933301796804,20741.85799154134,12058.161723990681,-19378.086413735215,0.8604387810580867
11,13472.440414679273,20902.90405178331,12122.068758272875,-19552.53239537691,0.8417125441360982
12,13783.232228214827,21276.747162489297,12147.617553161934,-19641.132487436404,0.8462319205526179
13,13878.831964506293,21025.807753447974,12154.28325779695,-19301.25904673863,0.8705983059605996
14,13422.729497220498,20956.650747736567,12155.246531428209,-19689.167781944278,0.8285287458388948
15,13244.156376657294,21016.056951634197,12121.689262191381,-19893.58983716829,0.8243866827315207
16,13226.297919128,20862.25113430953,12171.317905972379,-19807.27112115391,0.826216423482846
17,13455.085675675966,21168.737538924415,12125.382330870072,-19839.034194118518,0.8469288839552169
18,13474.75461184602,21273.663599304266,12196.278341560435,-19995.18732901868,0.8383468945925838
19,13208.385742159711,20935.142897135313,12134.112939094415,-19860.870094070015,0.8150015118666635
20,13350.12342877211,21023.21589072114,12212.172879622787,-19885.265341571812,0.8320840761737535
21,13317.832672560256,21225.887815377042,12132.643469461898,-20040.698612278688,0.8443329940020273
22,13414.935000966925,21167.34610474914,12228.765768334679,-19981.176872116896,0.8340860181281098
23,13499.968868005108,21157.68781327432,12220.828659931816,-19878.547605201034,0.8522770002029175
24,12830.044549508557,20785.966544671155,12224.544864570791,-20180.466859733388,0.8403977885747957
25,13037.884563611398,20981.87336153323,12214.900987080398,-20158.889785002237,0.8265225596200427
26,13007.607268240241,21159.518774567965,12056.705557215386,-20208.617063543104,0.8730306266388421
27,12932.744871608982,21014.99559741443,12044.005629150828,-20126.256354956273,0.8436221251609111
28,13036.114489751206,21069.766728448692,12297.314326613778,-20330.966565311268,0.8005051746093825
29,12837.2685429476,21002.65203806193,12132.166133892957,-20297.549629007288,0.882194829616435
30,12630.752678616276,20877.58548164161,12271.179498005042,-20518.012301030376,0.7881880955923869
31,12746.650772390582,21051.894855378672,12136.588794503454,-20441.832877491543,0.8193350656935079
32,12609.717278937524,20951.752730585864,12177.792494240764,-20519.827945889105,0.8040664084561024
33,13110.868337897835,21291.85196858068,12248.938435500431,-20429.922066183277,0.8402064641157507
34,12889.06854104171,21411.468386991393,12191.591813831868,-20713.99165978155,0.815883555717039
35,12599.068748211994,21056.096937984963,12222.95639328408,-20679.984583057045,0.7984332474790862
36,12399.212797514243,21050.985152347195,12090.950162727926,-20742.722517560876,0.8220274633513536
37,12625.449944339207,21055.323153605124,12130.882522927113,-20560.75573219303,0.8511104807135474
38,12494.546291064391,21124.935012657163,12059.201154986007,-20689.58987657878,0.8481895111392265
39,12454.797847768048,21104.459171848892,12131.492661131011,-20781.153985211855,0.8445085731324831
40,12431.659947403423,21046.21992202881,12201.385953418,-20815.94592804339,0.7948638101235259
41,12089.260728934147,20848.006335143753,12208.399222575243,-20967.14482878485,0.8117837931885019
42,12119.32113754909,21040.646312441688,12185.44069046898,-21106.765865361576,0.7884645716361693
43,12227.952369604945,20852.841632071224,12302.962054512314,-20927.851316978595,0.8069799026170673
44,12067.958388978444,21222.486381597464,12039.639579835053,-21194.167572454073,0.7922492389136601
45,11936.258517036087,20863.39008666532,12243.401255999865,-21170.5328256291,0.7846045723622148
