10,14,18,22,26,30,34,42
1.8389982922400028,2.972513601918367,4.2189930623209975,5.609895534297526,6.941215938875732,8.383543832320044,9.813207325550108,12.984420851319843
1.7996221690399914,2.9666858611836795,4.195759942716038,5.439801940231406,6.737534551467457,8.157868480684488,9.680582073840899,12.575149415133668
1.8227228305600098,2.9217823480407956,4.113698494296297,5.3885043492562055,6.680154754141977,7.955696579075509,9.310166126664484,12.059195687410396
1.7950770977600072,2.9095635823265464,4.0750690590617555,5.2232936591404755,6.664128756248465,7.847230835200072,9.03874873443599,11.631430418811714
1.774617165439998,2.880944932122456,4.033196779135786,5.105986675785116,6.376437505940843,7.483485976799973,8.96101961770931,11.243920784507873
1.7487450925599959,2.852689219918396,3.8671121892592275,5.005381615999985,6.369810062899425,7.538962289102309,8.629775753432405,11.20809575295689
1.7471912785599957,2.79254242163265,3.758782005999989,4.989605826413194,6.060970009254412,7.340201710355576,8.184865544408378,11.054972294204061
1.7206869740799915,2.719548541795924,3.7351842955555195,4.762716751570225,5.932298517289915,7.139919548284439,8.258674692304387,10.444992128635022
1.7085944182400052,2.622538380040822,3.6337602628641696,4.675229938132252,5.955103204414176,6.814712671955527,8.195420872996484,10.14496344890258
1.6658070419200066,2.6047739866530697,3.6015961065678876,4.607390695966958,5.828961769195294,6.681935278097834,8.051851961155634,9.893032613537407
1.6414378703199988,2.5326751013877473,3.451512559333301,4.494891771636367,5.66139205653261,6.604093309973312,7.912521226124509,9.434075750952347
1.645545576640004,2.4689932780408044,3.37764680471602,4.364243486066147,5.388215389999962,6.452010136080065,7.369165248318284,9.124553944077071
1.5779695631999977,2.405799852122432,3.224929762938252,4.506693790264473,5.2226561673965035,6.177365004568893,7.224220649612405,9.148135039201833
1.5310878612000043,2.3644321927346827,3.142468771209873,4.321086815404962,5.256624317349153,6.29614788770665,7.077082816200664,8.59132832603163
1.474940334239998,2.1762269261632814,2.9095767359506253,4.272500936809912,4.93617525085209,5.6992134530222485,6.638316636595168,7.69521156550103
1.3696707920800084,1.9958393571020432,2.683213894197519,3.725758951173554,4.401795913242647,4.852141367573393,5.592285421418701,6.604117729482963
