10,14,18,22,26,30,34,42
183.77098872844374,143.0621409636245,197.41618684375874,196.44632006622265,238.09969121269302,226.87444343309326,271.63043958215053,283.9936604135696
113.589751041778,91.90660482437522,129.62958242672,126.19637748805467,146.65432521828458,145.7389032149837,167.60293256086337,173.0120125105617
94.98112452466681,68.32593514824995,98.66185088544057,94.40681802291707,111.7598699434277,110.52326751379786,131.22430879661673,137.06494161715744
72.69492961799996,53.44980824737498,76.0996725924002,79.33490650175001,90.97370905697979,94.34997448020349,107.79642972906304,111.79943925267783
57.94581593533309,47.61342511031274,68.34239894328053,67.75585789574993,79.55403898804077,80.27502907660902,94.85524265817304,100.83386268008354
49.18405214155561,39.295350044687495,57.723249268080004,58.5935147259167,73.07687418767397,71.77676155690601,87.39514500185118,83.22909874461136
39.9508021239999,33.325097825374804,51.80107067047966,52.06433519463878,65.51068206130641,64.74329158751547,75.1780996437045,80.53449134699176
34.89212433644431,32.226479463187424,48.20239982367986,49.02934398652767,60.291220776897745,61.1382644247497,68.12403248925816,74.15322090938828
32.75442076377761,28.226690493437474,43.961272341119894,44.83490650383318,56.35906514220463,54.49724811325022,63.804911358765224,67.89048194366951
29.55483765022208,27.82018933018742,40.9684889471199,42.61004587475,51.52051842534698,51.00076138615614,58.331685560345406,64.06351977542201
27.412456722444503,26.244151346624882,38.81619751087988,40.348732340666466,47.7661231179589,49.183160637093685,55.70639545204925,60.43912510885971
25.183629513333155,23.159235963750096,36.24739397215989,36.2788549894165,45.32734000510188,44.654542208734306,52.59380819348108,56.63848068641334
23.941405068666615,21.62770996956243,34.27583992392012,36.42189299974992,42.78358945812205,43.21382242815637,50.75393541696295,53.31251291745479
22.5057555582222,21.148599124250016,31.655410558079865,33.23518111305549,40.69443795657172,40.09921570245305,47.23580080841949,49.965445022000054
20.89251065177772,19.588382948249905,29.6551187643999,31.43854749705554,38.46853178089782,37.8128519480626,45.111112067481535,47.92511110651281
20.129216747777686,18.88139933662508,28.675951274399896,30.12143828558306,37.04194880485714,36.197966619124934,43.229545893357965,46.042548192926034
