# Cluster list (191 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
61 10 -7.8596 21.2579 20.0386 
62 10 39.9565 20.1322 -9.6777 
63 10 54.3977 41.1438 3.7337 
64 10 -2.6391 35.1246 -7.2731 
65 10 -8.5922 6.9854 -3.7844 
66 10 17.9738 43.8871 -11.5182 
67 10 61.1453 14.3504 19.7061 
68 10 43.1795 42.8968 53.7791 
69 10 54.2928 12.8235 12.8423 
70 10 35.3893 -16.2382 29.1415 
71 10 41.0668 53.8578 40.012 
72 10 53.3641 44.9439 9.0456 
73 10 -0.9476 54.1536 26.8449 
74 10 12.2571 66.222 14.3654 
75 10 36.9334 19.2802 52.1267 
76 10 45.9501 -3.3401 33.9872 
77 10 5.0583 46.675 15.5406 
78 10 52.7697 39.6055 -6.5286 
79 10 9.9502 49.3347 -15.4973 
80 10 41.1264 23.6615 -7.1136 
81 10 -14.7092 -2.648 12.025 
82 10 19.4928 24.1858 63.1575 
83 10 1.7172 33.2613 -15.3855 
84 10 14.2567 49.6848 18.0544 
85 10 27.5385 29.6407 -22.6969 
86 10 7.8834 50.1806 19.2719 
87 10 -15.4286 4.8821 21.5023 
88 10 33.9978 38.039 -3.3914 
89 10 -7.4639 -7.4584 -15.8805 
90 10 49.4119 33.0416 7.7202 
91 10 52.0038 2.488 -5.445 
92 10 -8.2924 9.9468 34.0738 
93 10 59.2316 53.974 30.6846 
94 10 -17.8576 -3.6992 58.8174 
95 10 -0.369 57.8389 19.8481 
96 10 -0.3793 46.9935 28.7069 
97 10 49.9082 3.5235 44.0179 
98 10 -5.2837 36.643 -16.0397 
99 10 53.1831 52.6621 -5.6612 
100 10 15.1174 50.4779 32.7674 
101 10 0.6907 1.142 28.617 
102 10 67.3287 9.328 41.5832 
103 10 -2.1791 9.702 37.6231 
104 10 -11.5277 19.916 -6.6573 
105 10 5.8795 -13.6786 47.5762 
106 10 24.8821 30.7809 64.8126 
107 10 54.1254 19.7486 -3.0754 
108 10 31.5753 -7.5411 34.5041 
109 10 39.0202 20.184 -1.1102 
110 10 14.3571 38.2382 -9.2819 
111 10 54.8873 16.7718 25.5283 
112 10 9.1421 -24.0432 8.1486 
113 10 -18.8972 1.8147 4.5739 
114 10 38.8667 42.9836 25.69 
115 10 43.5119 50.4391 8.5132 
116 10 2.5469 36.4001 16.2736 
117 10 -4.9682 -2.7358 51.6234 
118 10 19.3296 54.1673 7.9737 
119 10 -8.118 18.2929 -2.8211 
120 10 42.5573 37.9885 44.6127 
121 10 19.6231 26.7646 -15.4584 
122 10 -1.6771 -9.9462 44.0563 
123 10 21.4232 48.0662 39.2555 
124 10 27.802 2.396 44.9151 
125 10 65.8776 2.0382 60.0684 
126 10 14.4972 -5.3355 37.1994 
127 10 -12.5964 4.7231 11.3306 
128 10 3.3967 7.9228 -14.9063 
129 10 49.3427 10.7257 38.1846 
130 10 47.0798 22.0261 29.3804 
131 10 35.0589 54.7271 11.8621 
132 10 10.9072 -11.1175 -14.5338 
133 10 1.7818 30.656 45.9821 
134 10 30.509 29.0295 -16.5918 
135 10 50.2369 29.3748 41.0101 
136 10 36.8344 40.5781 -4.8854 
137 10 56.5474 14.7823 43.7281 
138 10 23.1579 48.8839 12.4652 
139 10 3.6937 45.0487 46.9676 
140 10 10.8151 -18.6165 21.8058 
141 10 28.4273 -11.0263 32.8261 
142 10 8.7194 -5.6595 31.1441 
143 10 39.7059 48.4555 2.5434 
144 10 0.9465 -3.6463 -6.6372 
145 10 44.0101 38.251 18.9325 
146 10 45.9861 41.0418 -3.5075 
147 10 19.3693 -6.536 16.1408 
148 10 35.9107 -6.7452 10.2967 
149 10 50.9092 -3.5416 -0.0836 
150 10 17.3964 48.2149 24.4231 
151 10 26.6979 25.3311 47.9869 
152 10 22.1262 -21.4868 27.5663 
153 10 11.999 42.7854 -16.2197 
154 10 12.9222 38.9242 55.8957 
155 10 36.6702 -14.5341 -0.3737 
156 10 17.4258 -13.6738 -1.5558 
157 10 30.2281 49.1025 39.1703 
158 10 -8.5929 40.8998 25.0327 
159 10 51.7745 27.9851 3.4658 
160 10 10.1431 49.0172 40.152 
161 10 -2.5622 46.2143 -1.2993 
162 10 51.7425 29.398 54.6545 
163 10 -0.8138 -4.8975 -0.2602 
164 10 50.401 39.4598 23.8462 
165 10 38.3876 0.0546 0.689 
166 10 42.1923 0.133 24.7089 
167 10 10.9559 -12.9016 29.6099 
168 10 48.0604 14.0974 10.0794 
169 10 9.6934 2.0587 -17.1648 
170 10 50.8114 9.2005 55.4557 
171 10 3.0027 35.7474 -8.7795 
172 10 -10.6707 30.716 40.7644 
173 10 31.4634 50.6136 21.4951 
174 10 33.9114 27.7012 -21.4392 
175 10 24.3839 53.7331 23.5676 
176 10 33.0957 -13.9646 9.8704 
177 10 -7.1048 48.5927 7.754 
178 10 55.5248 41.6357 26.8141 
179 10 5.2193 52.8678 2.652 
180 10 39.2228 36.8561 58.015 
181 10 43.0492 33.9818 54.4505 
182 10 20.0635 12.24 59.0172 
183 10 23.3793 -5.2169 48.3316 
184 10 8.3086 1.562 51.3309 
185 10 24.0318 -10.4634 43.3322 
186 10 27.4401 40.7904 0.4743 
187 10 58.471 17.3741 7.9765 
188 10 34.4173 27.7259 44.0919 
189 10 36.5622 -3.2521 -4.8036 
190 10 40.9299 -4.5169 4.3479 
191 10 24.1275 -9.0311 58.2502 
