# Cluster list (118 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
1 8410 18.6725168847 18.1454633769 18.2012032105 
2 60 29.77885 -4.4942666667 26.0434166667 
3 50 36.47742 30.17194 40.2662 
4 40 32.43065 43.318825 6.46395 
5 40 26.338825 3.063975 36.66725 
6 30 -13.5734666667 15.8596333333 17.5856333333 
7 30 25.0121 45.0480666667 14.3862666667 
8 30 1.8519333333 7.1018 -8.9863666667 
9 30 25.6005333333 6.225 41.9156666667 
10 30 22.6328 27.1508666667 -13.5141333333 
11 20 -4.53055 34.5832 3.8106 
12 20 -5.89975 29.00225 -0.9325 
13 20 -12.0848 -1.1988 9.0335 
14 20 -4.5069 8.4279 -4.26175 
15 20 -4.4362 4.17995 34.5939 
16 20 40.9737 -1.5995 2.8526 
17 20 -4.10545 32.4387 12.05145 
18 20 42.41065 9.4659 1.59815 
19 20 6.75615 43.1119 33.90505 
20 20 -3.6699 42.33275 16.20045 
21 20 14.6094 -10.48745 10.83495 
22 20 40.1605 18.42955 26.5082 
23 20 22.99665 -2.2331 45.35915 
24 20 26.61885 41.25245 -3.403 
25 20 -11.3385 -0.95975 29.5496 
26 20 21.8006 15.93535 54.9168 
27 20 10.0058 31.2178 47.8801 
28 10 30.3509 49.1099 6.3386 
29 10 45.5498 8.5001 50.4067 
30 10 5.5804 -7.4069 0.9385 
31 10 10.2444 12.8999 -21.0671 
32 10 4.3215 36.4464 -18.1752 
33 10 6.4434 45.3091 -8.8397 
34 10 16.6988 31.8596 -9.6794 
35 10 9.9714 23.531 -13.4733 
36 10 -22.8034 24.2029 50.7174 
37 10 20.3063 40.8756 9.5629 
38 10 29.1099 -1.5822 53.6032 
39 10 -9.0551 30.8261 26.159 
40 10 -12.3611 18.0865 30.4229 
41 10 -17.2477 35.3702 10.1825 
42 10 -11.4691 10.818 33.7131 
43 10 38.7894 -9.2981 33.4762 
44 10 2.2441 16.6606 -0.5255 
45 10 12.044 47.4725 -8.5244 
46 10 -3.0672 -6.6311 7.6438 
47 10 32.9407 -8.7706 17.3063 
48 10 -16.1572 35.5408 4.5865 
49 10 2.5508 41.4394 28.9482 
50 10 24.6361 8.7129 -7.5387 
51 10 17.1484 -21.3805 11.3576 
52 10 24.0645 0.881 -10.3401 
53 10 6.9189 32.4793 41.5087 
54 10 39.0015 -8.2448 15.6142 
55 10 -4.4927 26.1405 44.2713 
56 10 8.0431 31.9643 -11.5072 
57 10 -4.1341 23.2396 -1.0855 
58 10 1.8662 3.3799 -18.0604 
59 10 -19.9654 14.7499 31.2228 
60 10 46.3515 45.2143 18.376 
61 10 -2.4712 -1.3987 48.3542 
62 10 18.9367 -4.7374 28.3665 
63 10 37.5092 -4.0213 36.1315 
64 10 39.4413 -10.7281 6.3552 
65 10 42.2219 -5.343 43.9093 
66 10 49.9852 31.7396 -3.8631 
67 10 6.1944 8.8114 45.8156 
68 10 5.539 -13.1607 7.07 
69 10 -11.3153 20.2381 25.4562 
70 10 23.2199 18.4142 41.8403 
71 10 12.881 -5.5801 23.0321 
72 10 47.9111 12.6852 -6.013 
73 10 -10.8398 26.6237 6.2501 
74 10 35.275 46.4797 37.7821 
75 10 11.4388 27.7888 -6.0094 
76 10 14.8484 1.8999 -11.7177 
77 10 47.3028 -6.1902 12.4441 
78 10 44.0594 38.5831 19.5581 
79 10 12.5629 26.0071 -20.1609 
80 10 6.4675 53.2673 20.9706 
81 10 -11.6911 17.29 -3.8229 
82 10 22.2601 28.1372 50.5311 
83 10 9.4951 21.7928 47.6648 
84 10 7.6825 34.3769 -0.4772 
85 10 13.1383 -9.2755 40.6797 
86 10 35.9603 0.6581 32.867 
87 10 29.1314 5.9184 -21.771 
88 10 3.0275 38.9981 -3.7274 
89 10 25.9377 7.8154 -16.5468 
90 10 8.5256 4.2478 47.9922 
91 10 36.664 12.7904 45.4219 
92 10 36.1057 4.2394 -0.6995 
93 10 40.0213 -6.9235 11.0863 
94 10 43.085 -12.4146 25.9269 
95 10 33.7852 28.7648 -11.9092 
96 10 47.0823 14.1306 26.2079 
97 10 36.0743 46.0699 -8.087 
98 10 -7.6341 38.4451 18.422 
99 10 -3.6316 4.4105 26.8984 
100 10 28.413 -16.1282 13.0402 
101 10 47.7011 8.843 12.3273 
102 10 47.7246 29.3583 1.82 
103 10 15.8233 45.5283 46.4179 
104 10 -0.4187 -15.1616 -7.319 
105 10 30.9899 35.2526 59.1677 
106 10 51.9843 23.0202 26.8951 
107 10 -1.9979 50.2148 25.1507 
108 10 43.8384 17.2905 42.4239 
109 10 52.9072 19.5617 36.1697 
110 10 6.3493 0.0223 -6.5722 
111 10 36.4816 16.3108 -19.2641 
112 10 4.4602 -3.1733 -12.6224 
113 10 -4.9059 32.9628 -5.7051 
114 10 46.4569 37.0208 13.9561 
115 10 51.9523 35.3824 33.0114 
116 10 -5.8837 19.8247 42.238 
117 10 25.1697 -11.6548 34.7482 
118 10 -14.9612 26.7086 19.0886 
