# Cluster list (492 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
111 20 4.3903 46.84715 36.84775 
112 20 50.5524 30.10375 33.714 
113 20 11.71455 12.35015 49.05615 
114 20 55.42755 40.64275 62.9691 
115 20 12.547 58.2164 53.8734 
116 20 57.33605 49.7299 27.657 
117 20 36.1744 46.9647 9.03775 
118 20 12.5737 8.78035 56.49625 
119 20 -4.4355 37.1385 62.1357 
120 20 18.2349 71.7082 33.1115 
121 20 -4.38235 35.86825 20.7546 
122 20 41.9004 19.21115 39.3496 
123 20 52.80205 54.4756 -4.38555 
124 20 72.8327 15.23495 23.81175 
125 20 37.5746 9.30695 26.61925 
126 20 56.06405 2.36115 28.97395 
127 20 4.31495 2.6833 36.40805 
128 20 8.0779 -5.0397 3.39975 
129 20 48.21215 58.9355 57.81875 
130 20 27.0015 5.33135 31.4305 
131 20 59.11895 54.94845 47.82925 
132 10 1.5105 55.0314 50.8421 
133 10 3.4896 -1.3699 59.5682 
134 10 67.8826 38.8295 -7.9464 
135 10 12.9717 -10.3946 20.4671 
136 10 7.2883 68.151 -28.5292 
137 10 9.4381 58.5102 1.7235 
138 10 53.0693 34.42 47.5022 
139 10 69.1284 -12.9112 21.8816 
140 10 69.4702 5.5912 37.4948 
141 10 39.8179 58.8067 47.4474 
142 10 3.9713 24.6628 3.8614 
143 10 28.7288 61.0258 6.3687 
144 10 48.1215 36.9344 22.7423 
145 10 39.8753 37.5926 -19.9061 
146 10 32.9019 22.7642 82.8383 
147 10 7.2967 9.5367 39.2017 
148 10 38.8736 17.2289 -19.0973 
149 10 12.9482 -4.4208 20.6662 
150 10 -8.4412 39.6324 16.8609 
151 10 17.403 40.1652 -14.1906 
152 10 -39.427 35.9678 78.0607 
153 10 33.3462 -19.7622 54.4628 
154 10 44.8484 46.9962 41.1804 
155 10 68.131 -0.6157 38.943 
156 10 63.5948 36.6483 20.7273 
157 10 67.4278 30.4994 73.3828 
158 10 39.8444 3.1413 69.6193 
159 10 66.7914 61.3322 20.2142 
160 10 -10.3027 48.2928 28.856 
161 10 8.271 53.7374 51.526 
162 10 54.0921 10.3785 16.4625 
163 10 55.1391 36.3553 -1.1884 
164 10 49.5632 45.1458 45.2862 
165 10 19.2211 -11.6644 22.7031 
166 10 63.0605 76.6044 11.1165 
167 10 45.9655 15.9071 25.4937 
168 10 25.6004 30.0521 52.5437 
169 10 25.8265 13.139 78.1827 
170 10 43.2277 -7.7222 32.3172 
171 10 -10.1868 36.1377 30.9842 
172 10 33.4148 17.6207 -18.9944 
173 10 56.0529 -2.8537 65.4413 
174 10 53.4497 17.888 -7.5364 
175 10 14.8477 9.621 39.4847 
176 10 -12.2775 9.11 3.6788 
177 10 -6.2508 33.1045 -7.542 
178 10 33.542 18.2469 60.833 
179 10 32.7508 -8.9716 16.7749 
180 10 7.5141 35.7101 40.9862 
181 10 35.2534 -19.5431 46.8109 
182 10 -12.4649 29.2267 -10.655 
183 10 39.7089 59.5946 24.2789 
184 10 51.0234 -8.7529 61.4304 
185 10 0.341 81.8557 -6.1803 
186 10 -8.7471 3.7285 12.3376 
187 10 38.9677 -14.7015 6.411 
188 10 17.8709 36.0246 -1.5194 
189 10 56.6397 18.7314 22.2558 
190 10 -1.7299 15.237 32.9057 
191 10 -0.81 27.2419 -5.6477 
192 10 49.936 71.2008 53.3588 
193 10 26.0642 2.8868 -6.4987 
194 10 -15.0757 20.5424 10.8404 
195 10 25.7247 36.2913 -5.0461 
196 10 33.9488 56.4174 13.7413 
197 10 0.5965 20.5418 -23.2737 
198 10 54.9415 -7.3228 36.6604 
199 10 63.5495 52.7689 20.423 
200 10 -3.4101 59.362 -5.8994 
201 10 9.789 26.2393 70.5689 
202 10 53.3423 -26.1098 14.7061 
203 10 -23.4029 25.8901 63.9764 
204 10 35.622 4.6606 4.9073 
205 10 16.1916 10.3172 2.0794 
206 10 -11.4838 4.6332 -4.7612 
207 10 6.6024 40.1653 33.691 
208 10 9.8562 46.0882 18.6463 
209 10 22.3595 69.4823 4.7344 
210 10 -2.8574 28.7603 55.6024 
211 10 66.3684 44.5335 53.7032 
212 10 43.9163 2.1106 -22.947 
213 10 -1.9091 61.9395 33.0704 
214 10 69.6929 -17.2546 33.8341 
215 10 63.5683 57.7939 43.2294 
216 10 7.965 10.3936 56.8253 
217 10 15.1386 22.356 39.5907 
218 10 60.3968 68.5764 12.7634 
219 10 3.3475 72.1488 48.0261 
220 10 26.405 42.6001 56.6026 
221 10 11.5746 87.3809 32.3953 
222 10 43.2846 24.1746 14.4406 
223 10 61.8366 34.6511 60.9943 
224 10 28.0683 22.1545 66.1118 
225 10 53.5489 66.804 32.6369 
226 10 51.6955 7.9668 24.4135 
227 10 -10.3179 62.2973 6.008 
228 10 66.2095 -2.9627 28.423 
229 10 40.9939 12.9703 61.5185 
230 10 46.2123 11.7161 -8.838 
231 10 9.145 -10.3864 13.7464 
232 10 44.9857 -1.4652 -7.3322 
233 10 65.1378 43.4295 20.3123 
234 10 22.9212 -14.6767 32.1733 
235 10 63.8339 46.1922 4.8464 
236 10 4.4088 -2.0146 16.8498 
237 10 32.6956 24.3657 66.7234 
238 10 14.5985 -11.4752 50.9617 
239 10 0.4603 22.7152 74.1164 
240 10 13.8353 43.0784 73.7337 
241 10 42.2531 60.1515 -5.4827 
242 10 47.1396 50.037 -13.6319 
243 10 28.8381 61.5019 -7.8598 
244 10 41.5798 -4.7683 6.1076 
245 10 31.595 9.6691 32.169 
246 10 25.8017 29.6223 62.9215 
247 10 56.5164 41.7291 -5.923 
248 10 25.2355 57.255 60.3026 
249 10 43.0629 -5.7663 12.2569 
250 10 -28.6005 5.7865 15.7158 
251 10 22.4804 98.1465 38.8004 
252 10 21.4174 29.1314 -8.688 
253 10 18.0144 42.486 33.6023 
254 10 -6.6876 60.4694 -11.9383 
255 10 0.568 61.0848 65.7353 
256 10 72.399 11.7585 33.5902 
257 10 25.7036 48.0618 -25.3409 
258 10 33.3449 -14.4033 41.6642 
259 10 43.325 65.3775 19.6147 
260 10 77.1865 23.9574 44.6947 
261 10 52.5104 5.7928 14.4389 
262 10 -21.5047 31.364 3.1979 
263 10 51.7473 34.2712 -16.0909 
264 10 8.6859 67.9846 34.4332 
265 10 -8.4756 8.5734 31.49 
266 10 33.0386 -10.6483 47.5156 
267 10 -0.7799 36.4601 -19.292 
268 10 -18.2929 -3.9703 -29.5948 
269 10 56.7594 30.0555 41.2185 
270 10 58.243 10.7489 -1.8963 
271 10 10.5366 1.5396 47.4339 
272 10 -17.4785 24.9428 43.459 
273 10 68.7215 33.0343 37.5589 
274 10 35.4761 7.6178 53.6388 
275 10 71.8483 66.369 62.5663 
276 10 27.5568 5.2484 3.3329 
277 10 18.7786 5.5181 60.4276 
278 10 33.1155 50.3421 54.3552 
279 10 56.8905 31.606 48.6635 
280 10 49.4469 32.8227 28.1224 
281 10 47.0793 55.9332 65.3455 
282 10 -16.3658 0.8252 88.8837 
283 10 8.4605 -5.4167 39.9707 
284 10 13.6902 20.476 53.3748 
285 10 65.1699 59.7208 0.3284 
286 10 26.2969 44.2032 78.2507 
287 10 2.7291 81.3138 37.1993 
288 10 55.2055 7.3071 51.419 
289 10 55.0769 21.3182 58.6325 
290 10 9.1203 52.9131 31.8759 
291 10 17.3109 -9.8988 15.0756 
292 10 64.1948 50.0697 24.4241 
293 10 37.0595 20.2392 12.7386 
294 10 74.5522 60.0248 1.378 
295 10 56.4615 59.1838 -0.6063 
296 10 51.7839 44.9248 24.1805 
297 10 18.3235 65.1525 49.0867 
298 10 68.3416 18.1657 -13.9478 
299 10 65.1509 23.3843 40.5014 
300 10 -3.9277 31.9369 31.2469 
301 10 76.2453 13.5451 47.0302 
302 10 -11.9427 15.9059 69.7882 
303 10 20.6554 99.3806 30.2129 
304 10 -9.6667 -16.2092 9.348 
305 10 50.3956 56.6211 50.8283 
306 10 43.0158 10.5578 22.7816 
307 10 13.0255 9.4777 19.1581 
308 10 32.2191 0.4693 34.5649 
309 10 10.1385 20.7729 58.804 
310 10 -13.5294 40.024 48.3281 
311 10 19.4082 61.6881 14.0298 
312 10 82.0345 33.2258 -6.9601 
313 10 46.0661 -2.8453 53.5184 
314 10 11.7461 -16.7657 -0.9545 
315 10 12.0672 43.2781 23.4943 
316 10 48.8073 86.2829 12.0284 
317 10 42.3029 26.7868 -2.3313 
318 10 24.0714 -15.4521 10.2956 
319 10 66.3772 30.4082 45.369 
320 10 3.9704 4.9916 24.9005 
321 10 62.1586 2.023 27.3742 
322 10 19.6532 11.8673 -12.2324 
323 10 61.3523 59.6672 25.1392 
324 10 -7.7264 38.1423 50.2758 
325 10 43.6958 35.7415 37.5256 
326 10 4.4767 38.9946 25.9067 
327 10 32.9875 43.7455 67.6381 
328 10 11.0435 5.9636 8.1599 
329 10 54.6137 57.5634 21.1718 
330 10 66.6051 63.7887 30.0123 
331 10 46.0549 50.2051 7.9168 
332 10 14.6831 1.1713 67.9861 
333 10 71.9609 23.7875 10.4404 
334 10 52.0561 28.4183 -18.3527 
335 10 4.8493 51.6913 27.8635 
336 10 19.0275 26.8031 47.2694 
337 10 23.6468 83.4452 36.796 
338 10 50.0041 30.8268 22.6917 
339 10 12.4513 2.5813 1.4853 
340 10 0.5044 36.1878 14.0061 
341 10 75.2114 30.1285 27.0141 
342 10 70.8777 41.3868 13.089 
343 10 4.7916 67.7695 51.8276 
344 10 21.0146 4.17 8.9218 
345 10 38.7049 79.5277 40.5763 
346 10 -5.0912 0.2515 31.9801 
347 10 47.9495 7.0889 33.7061 
348 10 18.8826 4.0244 20.7266 
349 10 37.1168 40.3402 3.2723 
350 10 12.9862 -1.7409 35.2311 
351 10 21.5862 25.077 61.5584 
352 10 1.3888 17.8095 41.2732 
353 10 -20.2125 9.9944 45.6266 
354 10 52.5666 -15.5024 46.619 
355 10 11.035 36.3017 30.8602 
356 10 43.4758 55.9405 50.2307 
357 10 41.3748 20.4562 -6.629 
358 10 13.0056 -10.0327 66.2535 
359 10 -0.3134 20.918 25.959 
360 10 63.684 7.4628 15.7048 
361 10 7.1912 71.7389 75.5881 
362 10 62.3168 11.1778 76.8521 
363 10 49.1536 38.7108 61.5173 
364 10 64.1358 11.6982 56.1099 
365 10 41.7268 54.7729 38.9101 
366 10 58.619 45.0529 28.5944 
367 10 32.1626 33.5697 -1.2852 
368 10 8.0663 5.9959 -15.3394 
369 10 16.7555 60.0563 29.5646 
370 10 47.8228 31.622 52.7918 
371 10 24.0467 -5.2463 3.1921 
372 10 24.8213 34.0235 35.0242 
373 10 3.6086 66.0521 4.1666 
374 10 38.354 -2.9052 -8.329 
375 10 63.5153 80.9962 46.5735 
376 10 6.0491 57.181 13.2822 
377 10 49.2623 3.592 25.2812 
378 10 3.9296 22.9692 42.012 
379 10 -1.6865 30.2745 64.6795 
380 10 41.5326 51.612 -6.034 
381 10 42.1687 18.0186 1.4231 
382 10 -17.5184 28.4028 14.7459 
383 10 69.8595 31.396 58.7747 
384 10 18.9015 54.5466 -0.0045 
385 10 57.7556 66.3259 41.5781 
386 10 48.3799 18.4754 54.1417 
387 10 3.2102 6.5147 67.0251 
388 10 65.2045 6.6239 57.6077 
389 10 24.3197 59.714 14.7508 
390 10 64.6112 16.292 -0.7055 
391 10 9.5765 87.1629 65.333 
392 10 38.1751 -0.0134 16.9367 
393 10 51.24 -10.251 13.6409 
394 10 18.0252 22.702 -5.7648 
395 10 -16.3436 68.5194 42.7186 
396 10 -5.5678 48.5228 43.6557 
397 10 -10.6134 54.0234 27.4499 
398 10 47.8206 1.387 19.4317 
399 10 2.598 -19.4596 51.5843 
400 10 54.3037 10.956 6.5187 
401 10 -8.5104 -12.4127 55.7506 
402 10 38.3864 -17.9007 33.1869 
403 10 54.2977 17.9317 61.4547 
404 10 43.9092 -12.55 8.3196 
405 10 3.8958 61.1961 46.8269 
406 10 1.2568 -27.4535 -1.4892 
407 10 10.5532 1.7075 14.3234 
408 10 46.3495 -6.7851 17.7856 
409 10 41.0918 -6.5342 38.8088 
410 10 42.134 62.4046 2.5114 
411 10 31.3967 54.4976 29.7625 
412 10 52.3065 54.7434 24.2893 
413 10 61.5008 2.655 49.7026 
414 10 31.0808 -27.24 23.5811 
415 10 65.131 -10.8339 28.1038 
416 10 31.0121 11.4493 44.7192 
417 10 14.1184 -10.9633 26.1896 
418 10 59.6042 4.1845 16.9172 
419 10 39.2834 -2.9099 50.463 
420 10 58.3765 56.5349 12.44 
421 10 19.7834 49.8336 -5.9971 
422 10 70.3436 21.7223 6.7974 
423 10 65.0299 37.6474 5.6219 
424 10 22.206 60.6695 -0.6068 
425 10 34.7719 67.9393 55.4314 
426 10 52.5807 11.9055 36.3166 
427 10 35.438 8.2853 19.4349 
428 10 36.6547 -3.5392 74.9969 
429 10 13.7377 13.5837 29.0779 
430 10 40.8926 44.2527 65.2571 
431 10 6.8241 31.1394 -4.5441 
432 10 11.2662 59.9355 33.8124 
433 10 44.4915 32.2815 11.788 
434 10 31.7604 16.9194 37.1336 
435 10 32.9665 34.5161 -11.1702 
436 10 56.1665 37.3803 44.6065 
437 10 -4.4735 69.1906 38.6845 
438 10 22.8213 52.9 53.9672 
439 10 1.0 62.1542 -2.3674 
440 10 77.6367 31.6623 74.0216 
441 10 65.6224 7.8167 28.5697 
442 10 38.6335 50.3337 7.7261 
443 10 19.2696 48.1138 3.3411 
444 10 15.0359 50.5566 60.7306 
445 10 56.6309 13.2392 24.2062 
446 10 32.9154 67.7398 -11.1925 
447 10 15.9403 29.1605 52.8063 
448 10 29.7916 70.4649 16.1334 
449 10 -4.935 1.0743 17.6289 
450 10 64.3895 33.5407 51.6813 
451 10 -1.9622 -6.4165 2.2137 
452 10 -2.8531 43.7626 11.1922 
453 10 27.3335 8.7361 -12.1272 
454 10 30.8569 7.2411 67.2708 
455 10 -5.8534 51.2921 23.6299 
456 10 1.3136 41.6772 63.9578 
457 10 41.6698 25.5894 -11.3926 
458 10 1.8264 43.3464 71.9072 
459 10 46.5337 58.9547 5.5042 
460 10 41.6166 25.6113 4.0874 
461 10 52.0806 60.82 15.0889 
462 10 41.7491 66.2382 -2.4166 
463 10 10.9201 34.3154 -6.6214 
464 10 32.5567 73.1122 36.6027 
465 10 52.3209 -3.2485 9.2416 
466 10 3.7388 47.391 46.6789 
467 10 -9.8036 39.4604 -0.693 
468 10 10.3569 56.9692 6.8733 
469 10 44.5221 3.1262 15.9071 
470 10 68.0002 13.2623 26.3817 
471 10 72.5414 75.9973 30.7437 
472 10 8.5359 57.4968 62.6094 
473 10 38.7559 50.4807 56.6664 
474 10 53.153 45.356 64.8258 
475 10 -3.6515 -12.1473 15.0199 
476 10 -13.1203 25.6739 51.3479 
477 10 18.1989 7.1423 -12.7902 
478 10 30.4492 0.9712 61.0962 
479 10 -5.4775 51.36 11.7294 
480 10 -26.9009 61.6306 28.2298 
481 10 70.7441 10.8526 12.3872 
482 10 63.4346 42.1595 42.0303 
483 10 62.5842 10.8605 11.5238 
484 10 40.3902 -11.9262 53.2823 
485 10 76.12 15.7422 0.084 
486 10 -1.9373 6.1998 33.8747 
487 10 48.002 35.1104 -8.7485 
488 10 59.1191 18.9704 57.4622 
489 10 -7.5996 24.2311 38.6556 
490 10 53.0628 -0.3 -10.5918 
491 10 61.0209 14.4273 15.2369 
492 10 33.2024 -18.1706 61.8919 
