# Cluster list (250 data points):
# "Cluster Identifier" "Cluster Size" "Center of Mass.X" "Center of Mass.Y" "Center of Mass.Z"
1 6330 23.709535861 22.3524093207 23.8043254344 
2 100 -5.71488 11.25518 15.26073 
3 70 41.6716714286 12.7565857143 49.1059428571 
4 70 13.6061857143 -6.8280571429 0.2290285714 
5 70 34.1613142857 50.7775 26.8814857143 
6 50 46.60314 39.29266 48.82234 
7 50 54.57402 23.32878 17.8511 
8 50 -9.96212 13.2953 1.57886 
9 40 -6.30195 28.944175 31.7882 
10 40 -6.291125 26.1412 56.294125 
11 40 25.705875 50.931325 42.1503 
12 40 34.970275 1.89435 47.423675 
13 40 -4.84075 9.537625 29.9305 
14 40 7.98715 21.27635 1.42985 
15 40 52.7342 15.35595 12.30725 
16 40 1.2366 38.598875 46.63865 
17 30 2.1244 41.6075 -5.4696 
18 30 41.3951666667 4.7287 1.6355666667 
19 30 10.4179333333 13.9814333333 -4.0543 
20 30 -3.3323666667 45.1224333333 28.258 
21 30 8.4266333333 49.0609 -11.8472333333 
22 30 50.9547333333 8.3574666667 20.2894666667 
23 30 21.5793 0.3306666667 42.6311666667 
24 30 47.0944333333 28.8394666667 52.9513 
25 30 3.9621333333 41.8504333333 12.0522 
26 30 12.9036333333 46.5102 24.2144 
27 30 -10.8055333333 16.5108666667 35.3219666667 
28 30 -7.9251333333 27.4563333333 15.4223 
29 30 52.237 20.6039 32.8434 
30 30 32.4895666667 18.8542 50.4984666667 
31 30 53.3042333333 47.0910333333 27.9188333333 
32 20 -5.2416 48.80345 10.50495 
33 20 6.44805 61.79715 27.7808 
34 20 63.0413 38.29325 27.8249 
35 20 34.78715 37.1129 -7.7971 
36 20 -11.44895 19.8329 14.21075 
37 20 3.52755 -8.24015 22.9329 
38 20 57.2146 26.7904 35.6239 
39 20 42.68565 20.7708 11.41845 
40 20 47.6027 47.50985 17.51715 
41 20 3.3945 52.2016 18.7126 
42 20 35.50505 -5.86255 53.426 
43 20 -11.86015 36.04175 32.089 
44 20 47.30615 55.2301 26.11005 
45 20 48.5124 -0.318 12.11915 
46 20 54.65305 35.63935 6.8685 
47 20 30.6873 -1.48985 -6.7404 
48 20 21.8114 50.41295 3.8313 
49 20 0.7017 16.83465 -2.14265 
50 20 50.656 57.2047 -0.6801 
51 20 54.3457 43.65515 15.3212 
52 20 -0.2977 56.34275 33.6364 
53 20 41.4546 -3.32675 -5.91955 
54 20 45.6768 54.13565 59.2073 
55 20 47.0387 22.03495 55.4858 
56 20 3.17125 48.9137 5.2803 
57 10 16.9925 25.9505 57.6251 
58 10 4.0282 7.5827 -3.2361 
59 10 40.8252 64.9489 5.7237 
60 10 7.3489 2.0791 21.4801 
61 10 50.9211 4.7651 57.0504 
62 10 -13.1391 -5.7105 -2.8099 
63 10 -2.4751 34.2118 6.6934 
64 10 37.3704 -19.1075 11.86 
65 10 20.8145 -9.2684 37.1368 
66 10 19.6005 30.5672 -22.635 
67 10 38.9417 30.885 51.126 
68 10 -11.7078 46.0877 -21.0838 
69 10 -0.6106 21.8697 2.8972 
70 10 0.0479 -9.7989 0.8673 
71 10 53.0056 6.0704 12.8342 
72 10 -0.5652 -14.3534 23.3607 
73 10 33.4795 54.3755 11.9405 
74 10 31.7573 23.0721 -11.6761 
75 10 21.7206 1.9315 56.0566 
76 10 43.4221 11.6638 -5.7526 
77 10 4.5515 -11.0831 14.498 
78 10 18.4301 45.5276 -23.1846 
79 10 41.3386 -13.302 40.1446 
80 10 41.1038 25.1741 43.7293 
81 10 50.8911 46.9272 0.7183 
82 10 23.0094 3.8682 69.8506 
83 10 -11.6132 21.9696 42.2123 
84 10 30.0691 -5.568 31.7046 
85 10 7.0382 -7.5284 38.6878 
86 10 38.3518 15.9721 0.8908 
87 10 -17.1837 6.5914 14.9397 
88 10 1.6998 7.3263 14.9254 
89 10 37.7767 44.446 8.7976 
90 10 28.8465 67.7151 15.9594 
91 10 0.0993 67.4667 -18.531 
92 10 45.6986 38.5024 36.201 
93 10 -3.4408 27.1648 20.7271 
94 10 -7.8067 7.3578 22.2549 
95 10 1.1832 16.384 9.1074 
96 10 22.9015 16.9361 -19.0637 
97 10 56.0828 0.1293 16.9645 
98 10 -11.3148 52.1982 15.8186 
99 10 36.339 -8.4974 33.5669 
100 10 -8.5445 44.7844 -1.5852 
101 10 -2.5075 12.6964 6.7791 
102 10 20.4977 1.3877 -6.291 
103 10 49.5549 -14.3308 42.4307 
104 10 55.2471 62.138 13.7682 
105 10 15.3609 57.2566 10.0035 
106 10 47.5252 9.8516 8.1098 
107 10 47.5176 18.0096 13.2675 
108 10 28.6094 -2.8289 2.8069 
109 10 8.9386 -17.3841 21.0265 
110 10 30.108 -6.4091 16.2195 
111 10 0.8971 -21.7552 43.2401 
112 10 10.1697 25.0771 59.4861 
113 10 38.4339 42.7479 -0.9611 
114 10 40.3034 36.8679 -20.3522 
115 10 13.4669 45.8639 -11.6589 
116 10 72.6573 34.9433 16.3173 
117 10 32.1739 30.816 61.1061 
118 10 52.7755 32.5408 -0.5196 
119 10 20.959 51.8594 13.9035 
120 10 11.1073 57.198 36.6679 
121 10 10.7284 43.7663 41.3293 
122 10 0.9289 50.4255 55.3376 
123 10 10.7387 47.1858 -26.961 
124 10 19.556 -3.7351 32.7933 
125 10 16.1723 50.1512 7.9277 
126 10 33.6329 6.6786 -6.8693 
127 10 -14.1815 6.2695 23.7634 
128 10 -2.6981 28.0814 -15.6457 
129 10 -5.5589 7.3233 -5.511 
130 10 -10.9354 29.1248 45.2225 
131 10 -6.9906 -7.0184 39.3671 
132 10 -6.5691 19.2406 33.2277 
133 10 36.6826 46.9576 51.5266 
134 10 58.1692 50.1074 53.5261 
135 10 20.6421 -0.7001 13.6107 
136 10 -7.7936 12.2556 -3.2116 
137 10 24.8622 41.4602 35.4779 
138 10 48.9873 61.2798 48.0597 
139 10 0.0944 -5.841 61.2053 
140 10 16.5691 35.8045 59.9457 
141 10 -2.6785 45.6276 18.992 
142 10 -21.9063 14.7546 9.4258 
143 10 23.5117 25.2468 -10.6562 
144 10 66.3963 55.2419 4.1272 
145 10 50.8359 13.6241 -9.6155 
146 10 8.8618 -3.5953 21.2394 
147 10 67.0476 13.3795 35.4427 
148 10 1.921 -10.5699 49.4304 
149 10 -6.2751 -24.465 2.5753 
150 10 4.3847 -11.7882 35.1211 
151 10 27.468 -10.2011 19.8373 
152 10 -7.4253 23.9991 45.8983 
153 10 44.245 53.1711 7.8765 
154 10 64.1355 51.5491 -3.9954 
155 10 13.422 4.4233 -5.3938 
156 10 21.0862 -5.3731 -5.7465 
157 10 18.0771 53.83 19.6024 
158 10 21.3511 -0.798 -15.0782 
159 10 19.0183 31.0664 -11.793 
160 10 30.1984 -7.3483 39.7065 
161 10 -2.7153 18.5642 -9.4836 
162 10 58.9043 35.0254 9.758 
163 10 60.4095 14.3149 25.5777 
164 10 27.7322 32.3361 -17.3187 
165 10 6.0817 37.6439 40.7443 
166 10 32.2361 63.4943 23.6981 
167 10 18.6497 9.4059 -7.5917 
168 10 36.5089 36.7233 45.6071 
169 10 56.4343 25.9718 -6.1744 
170 10 36.4828 61.8935 42.656 
171 10 -16.9142 1.2887 30.5987 
172 10 16.5969 17.9371 64.7797 
173 10 -11.3809 18.5236 28.716 
174 10 35.8342 -13.4909 38.3733 
175 10 55.0184 2.1222 46.7157 
176 10 75.4254 45.9475 10.496 
177 10 25.1284 -1.4484 49.8547 
178 10 15.4307 45.4807 52.6075 
179 10 23.6063 8.4287 -11.0073 
180 10 51.0358 4.7877 48.2151 
181 10 -20.773 21.0879 18.1716 
182 10 -13.3206 58.9296 43.3604 
183 10 35.6403 58.1524 33.5587 
184 10 -11.6154 26.2743 33.4436 
185 10 15.199 41.8672 21.2298 
186 10 36.3732 44.7636 -6.1387 
187 10 54.2471 18.3872 52.0505 
188 10 37.7247 51.2173 -3.6818 
189 10 41.3084 58.2038 37.5346 
190 10 28.73 -20.9585 37.9177 
191 10 10.5547 11.1778 55.4599 
192 10 -6.7258 24.3747 7.7746 
193 10 14.0117 71.4565 61.7287 
194 10 45.5527 12.7011 -11.1921 
195 10 27.7972 -12.0787 -0.0943 
196 10 32.3329 -8.4174 8.0186 
197 10 -4.0396 -2.8305 35.3809 
198 10 53.3481 -2.2282 39.6919 
199 10 7.2 6.0689 -14.1391 
200 10 1.2362 -14.4304 1.3942 
201 10 34.9843 -13.9944 2.2642 
202 10 -11.8601 29.5 22.1882 
203 10 33.2959 -4.5743 14.9821 
204 10 1.6427 32.7349 25.7326 
205 10 51.0485 -1.8031 3.3905 
206 10 19.2455 54.0227 32.427 
207 10 16.0762 -20.7863 45.0025 
208 10 11.3975 -11.6777 31.6416 
209 10 71.5115 18.2309 16.1601 
210 10 26.4103 38.8848 -8.2811 
211 10 20.3755 47.2091 51.6382 
212 10 5.9288 -7.6317 5.9368 
213 10 0.2292 28.4982 -6.6368 
214 10 10.3525 77.8682 31.6057 
215 10 44.6652 50.8696 41.3295 
216 10 21.5074 28.7163 57.6798 
217 10 -9.954 55.0793 33.8716 
218 10 20.6621 55.1896 41.5867 
219 10 52.7333 35.7472 69.8176 
220 10 42.6339 8.6994 21.7872 
221 10 53.5308 16.7647 24.2758 
222 10 42.6722 47.6897 24.7628 
223 10 9.9214 45.075 36.1394 
224 10 38.9838 17.076 59.7151 
225 10 49.3259 10.3843 3.8052 
226 10 19.9827 0.3105 17.5064 
227 10 3.0805 6.193 30.6666 
228 10 14.3398 47.8608 -0.6152 
229 10 18.6658 48.0746 43.9246 
230 10 13.4178 -6.6652 -8.0929 
231 10 -0.805 -2.1986 0.3542 
232 10 44.6273 33.3217 60.9221 
233 10 25.9498 -18.9628 8.7842 
234 10 67.1143 15.9705 22.45 
235 10 37.024 8.3105 56.2144 
236 10 -6.9429 39.9198 19.1273 
237 10 38.482 17.4116 -16.338 
238 10 54.1495 -8.8171 12.7277 
239 10 -5.17 33.4272 -0.4955 
240 10 2.5987 8.2945 6.6914 
241 10 60.021 16.0585 11.6033 
242 10 64.1459 30.7842 38.6601 
243 10 -12.106 -12.1964 5.6896 
244 10 4.6688 1.0423 -9.8453 
245 10 29.8858 -5.9131 47.3694 
246 10 43.4074 47.9452 46.2371 
247 10 34.87 30.3774 -6.3827 
248 10 54.7751 21.9108 4.1324 
249 10 36.7593 6.6347 37.4442 
250 10 30.8508 -2.5747 -18.7725 
