Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,98419.16014009935,57082.189024670966,46830.58182517684,-5493.61070974846,0.11479100276030652
2,98266.6025069032,56972.012304907745,46734.99052120574,-5440.400319210286,0.11937846843448141
4,98044.53810964595,57174.60341609649,46819.69743961155,-5949.762746062106,0.10900268783929856
6,98862.3981012857,57788.056793010604,47096.41335499425,-6022.072046719162,0.10306808662899031
8,97628.08715226784,56818.995421289976,46968.809177067036,-6159.717446089169,0.09976590312628347
10,97193.7373165565,57116.41181306114,46585.28567045989,-6507.960166964525,0.10415985216475371
12,97273.38260278438,57199.298615778476,46842.109409352604,-6768.025422346713,0.09770177949983583
14,97279.60619098904,56965.89384676882,47149.01842726969,-6835.306083049463,0.1002108264614448
16,97324.99500938211,57164.42438993104,46978.94076904402,-6818.370149592945,0.09974995096216505
18,96892.63762248555,56753.19225933861,46977.87577284485,-6838.430409697899,0.09958442264528283
20,97083.56559363165,57183.420807480165,47056.67614730095,-7156.531361149471,0.09688022763948234
22,96591.19362243713,56745.56914155836,47194.55961227844,-7348.935131399659,0.09432263920574929
24,95946.92635794429,56539.191463017916,46879.11185020301,-7471.376955276632,0.08851064902577727
26,96400.19165579957,57089.50332458468,46903.35930540465,-7592.670974189761,0.09245411994107172
28,95967.82053076877,56654.561292675826,46865.032728607126,-7551.773490514166,0.10463469669562364
30,95690.33774948446,56782.550478355945,46818.32799240714,-7910.540721278614,0.09521722203136557
32,96491.30445200762,57268.0241818678,47300.00842626088,-8076.7281561210475,0.09168921324287216
34,95591.23716990509,56973.19697517852,47084.80048934169,-8466.76029461514,0.09354604310635556
36,95330.60288814778,56734.75108760961,46827.938275306566,-8232.086474768408,0.09800104569610912
38,95861.7710332546,57269.755275117066,46854.1502688923,-8262.13451075477,0.09757753467586955
40,95790.75959964638,57183.953873909144,47081.218175852875,-8474.412450115638,0.09116810030897421
42,95402.14602399485,57216.40247209919,47049.24486616705,-8863.501314271387,0.0953403842570224
44,94578.25734622634,56497.15199399069,46902.87089320505,-8821.765540969403,0.08945974254971895
46,94352.49844516304,56523.88638573511,46921.646981638376,-9093.034922210452,0.0889235073874457
48,95027.58284818447,57067.736512537434,47085.19915066495,-9125.352815017912,0.0851013452638833
50,94729.15409564899,57252.13727743213,46800.567317508685,-9323.550499291836,0.09566765266379046
52,94795.9676560284,57014.90247785206,46882.147684603326,-9101.082506426996,0.09734019761144341
54,94838.4700380674,57125.439943131016,47094.5187687659,-9381.488673829499,0.08599532942578325
56,94796.74922155125,57263.22768833161,46723.71357210112,-9190.192038881483,0.1034868107232575
58,94798.8954551077,57001.21844714049,47082.174962339406,-9284.497954372193,0.09935454310600872
60,93903.89387751817,56700.246664967395,46757.90327652564,-9554.25606397484,0.10072664235575862
62,93994.29444073846,56715.76778973882,47131.547806473034,-9853.021155473381,0.08244536099126659
64,94128.23321916841,56786.51835643635,46729.47327912006,-9387.75841638798,0.09982644944146984
66,94125.26260016311,56696.04872474107,47163.90454554339,-9734.690670121348,0.08967862587947417
68,94387.16353768574,57334.193942235965,46770.57154693626,-9717.601951486478,0.10309375667831672
70,94516.84110316253,57258.12530425054,47168.17523720087,-9909.459438288874,0.08905033444850452
72,94627.97217560129,57474.54621040083,47225.938742996805,-10072.512777796332,0.08283197071755138
74,94032.40203518848,56818.4847511688,46944.311759556025,-9730.394475536334,0.09536834470722816
76,94115.60824989092,57219.18604829969,46791.15282713849,-9894.730625547249,0.09885981787272191
78,93948.44480174436,56861.85400727218,46866.100431033556,-9779.50963656136,0.10083615135703228
80,94304.44265079973,57372.585412915825,46832.96242923951,-9901.105191355593,0.09501087764683497
82,94645.43212305718,57318.52473709437,47279.281421399224,-9952.3740354364,0.0910210138662167
84,94112.59575859756,57112.68733569912,47012.32316098926,-10012.414738090816,0.09363625548097881
86,93809.7338411898,57318.33294027747,47203.89685546336,-10712.495954551026,0.0849646422013845
88,93886.36421382279,57236.60400894484,46950.457676312624,-10300.697471434692,0.09709700527065818
90,93449.87959569607,56957.37927622296,47036.57437606602,-10544.0740565929,0.08631447196232733
92,93644.37650761398,57192.46936096348,46925.08336479796,-10473.176218147466,0.0912304593853166
94,93477.99584241728,57212.97745533293,47134.41948366641,-10869.40109658206,0.08176431427100134
96,93396.10368339368,57211.50668963943,46658.96365229138,-10474.36665853712,0.10145005121843054
98,93159.34981489195,56683.9539199527,47135.952948941806,-10660.557054002547,0.08303576890761527
100,93505.40436272169,57426.56468192126,46751.498721425196,-10672.659040624781,0.09134206302143782
102,93383.48888696618,56825.24602102953,47099.76634213065,-10541.523476193974,0.09589651714566372
104,93015.6361379998,57026.26403126372,46806.83427757605,-10817.462170839963,0.09273733543597601
106,93518.80609182427,57344.21859924697,46934.15428126759,-10759.5667886903,0.08661114678599663
108,93339.57468802677,57334.18084747156,46928.1418230436,-10922.747982488405,0.08996797783861349
110,93533.13763093232,57503.23779260731,46947.42405380529,-10917.52421548029,0.09151675479202642
112,92383.36249735842,56699.61311110332,46746.47651888821,-11062.727132633112,0.09524680030788579
114,93224.18146461532,57062.43730876953,47028.685281234604,-10866.941125388805,0.09446484194713611
