Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,81869.49475270261,45028.88286064355,37919.824479963456,-1079.2125879043915,0.006416437038456901
2,81841.15406813912,45051.4050413134,37783.52659426379,-993.7775674380964,0.007741259828984354
4,81601.35703838756,44875.12887684583,37958.21656387416,-1231.9884023324284,0.00427706076415954
6,82007.55975918238,45171.23942251879,38025.55572941313,-1189.235392749545,0.005307167064110829
8,81696.04208220533,44858.1809233094,37980.84006179892,-1142.9789029029953,0.005777293415711704
10,81302.71692789084,44867.436811339176,37744.12195483952,-1308.8418382878572,0.005184118121455528
12,81800.66348569328,45218.80955911769,37809.99526229291,-1228.1413357173142,0.00498997201720873
14,81315.62140516663,44688.10974523395,37826.34463134875,-1198.8329714160654,0.006895570698600265
16,81981.65722709619,45270.06144334481,37847.523041831264,-1135.927258079886,0.008043759564725167
18,81794.73146950724,45138.652259841394,37991.57588659234,-1335.4966769265002,0.005348964085405972
20,81637.32371378633,45116.81628706211,37912.0436235043,-1391.5361967800882,0.0054034487584292135
22,81169.0395585843,44745.639723335116,37844.24947070792,-1420.8496354587242,0.003902703393337259
24,81208.04616883057,44948.13465188427,37697.018714621016,-1437.1071976747207,0.005149429434945868
26,82125.09549594676,45367.158439250925,38193.124158309955,-1435.1871016141095,0.0037720238619333157
28,81550.41223245948,45254.09352451262,37724.67832136274,-1428.359613415897,0.007089532780892235
30,81080.69982984397,44885.33310332581,37610.762057540946,-1415.395331022779,0.00739872297087793
32,81167.75965796564,44920.43000142199,37851.004103326755,-1603.674446783095,0.004330112006915354
34,81550.00879643281,45429.124264262646,37896.78396907235,-1775.899436902204,0.004665203107354063
36,81156.51924422226,45012.29116248692,37874.55006720519,-1730.3219854698473,0.00467867260904907
38,81152.96154906957,45012.52203264141,38028.147752534416,-1887.7082361062503,0.0021092974492692845
40,81294.55941195672,45041.909911184885,37908.26243477641,-1655.6129340045754,0.005243687832818172
42,81378.15940627221,45131.66071308556,37853.32744601538,-1606.8287528287083,0.0060752557992850426
44,80751.21590973357,44675.09827911021,37841.298074778184,-1765.1804441548202,0.0037196190833488074
46,81286.02578759557,45017.1042813592,37918.010681298525,-1649.0891750621513,0.0032488941551915562
48,81113.10309537027,44894.48556429254,37883.6374083072,-1665.0198772294743,0.004209659102945462
50,81135.89835207174,44807.26532111341,38042.989683388856,-1714.3566524305124,0.0023866435894321497
52,81603.16109711508,45312.629916265476,37757.90483874581,-1467.3736578962153,0.0060552417566233085
54,80883.24776099413,44832.49937854429,37866.70966367594,-1815.9612812261075,0.0035888076836380484
56,81763.08949867422,45457.500152591936,37922.29963729514,-1616.710291212843,0.005728560946369282
58,81191.61381889026,44876.19903659766,37972.993521947494,-1657.5787396548894,0.003630618275073924
60,80782.71846141333,44641.609249583824,37905.8257471311,-1764.7165353015926,0.0045433503306902545
62,81202.10615599874,44896.461313443935,38014.48829133,-1708.8434487751838,0.004160636479780155
64,80816.2968828892,44871.98820541923,37690.69793366461,-1746.3892561946377,0.006475210486126051
66,80900.65889596724,45048.171596325206,37747.57230456034,-1895.085004918299,0.004552001032292197
68,81273.94022145876,45337.95404709639,37718.35148919921,-1782.3653148368485,0.005940425767900895
70,81312.72012876986,45000.79351051387,37947.54655875445,-1635.6199404984682,0.004630228437550343
72,81604.47719338059,45371.49062150701,37868.95324505435,-1635.9666731807529,0.006657923251054701
74,80944.34744166648,44980.479858146835,37510.03906874113,-1546.171485221489,0.00790262536650628
76,80909.6046800996,44774.26689587528,37852.726171237984,-1717.3883870136697,0.0039104374007720155
78,80983.22439592847,44899.52937624116,37845.39288107902,-1761.69786139169,0.005042460302736584
80,81009.27941611114,44856.12929586921,37845.38879852431,-1692.2386782823723,0.0047840254328055665
82,81107.89918440038,45237.55428046878,37694.374376129395,-1824.029472197799,0.0043540933651651514
84,81059.13509352456,45119.033649916055,37798.2829229853,-1858.181479376788,0.004469635016483731
86,80686.87659508803,44638.608104044455,37977.83270500053,-1929.5642139569482,0.0014972479556579904
88,80915.21528790236,44975.99737170574,37807.95275124534,-1868.7348350487064,0.004890218530640297
90,80991.51725319416,44795.56698869923,37902.555703899765,-1706.6054394048342,0.005528687835327034
92,81350.57424210111,45183.11555905564,38014.86748050025,-1847.408797454791,0.002675352470104933
94,81304.45632296779,45099.570110376226,38084.114890085715,-1879.2286774941513,0.003953432896301262
96,81162.74299793398,45094.71232522131,38001.198837466465,-1933.1681647537935,0.002982999171308953
98,80941.9592010138,44610.18033187907,38109.882851887174,-1778.103982752421,0.003224633233790228
100,80601.63481507248,44637.23320343024,37719.01196549129,-1754.6103538490615,0.006395064804983253
102,81180.16933037873,45074.22405946703,37932.20352203629,-1826.2582511245819,0.005355797080416752
104,81199.49282142792,45144.94609661877,37981.05326014879,-1926.5065353396449,0.0036285203751488665
106,81454.71627508577,45476.203333153346,37920.404469757654,-1941.8915278252161,0.005319795889756562
108,81193.72799961417,44966.190713072116,37918.579629620566,-1691.042343078503,0.00533432551478738
110,81355.98331595864,45238.98267572129,38109.45919825188,-1992.4585580145513,0.0022738894965208117
112,81017.9901033239,44929.26341055321,37685.91190718743,-1597.1852144167578,0.006317844751622573
114,80837.24409221753,44980.57004218356,37731.45293857378,-1874.778888539814,0.005671030642471875
116,81173.62577090971,45208.03266621161,37625.25169022715,-1659.658585529046,0.006015379623389314
118,80640.14696511097,44403.795065841616,38059.0541706936,-1822.7022714242476,0.0019405242223034525
120,80904.55598953678,45017.44517546363,37796.08580911302,-1908.9749950398664,0.004474373498756096
122,80887.68896076806,44931.82915366263,37832.70585714847,-1876.8460500430392,0.005235174396130027
124,80838.9834318141,45086.438867554156,37689.56070791452,-1937.0161436545905,0.003864420321631548
126,81029.65075079852,44908.9528080526,38031.688707091576,-1910.99076434566,0.0033342701412015646
128,81341.8878791169,45110.07862762541,38071.54763019547,-1839.7383787039607,0.0038442040369224134
130,81152.55687040531,45077.88887046707,37996.98169619753,-1922.313696259269,0.004180614749934794
132,80614.98134835873,44731.23237060313,37949.96824147424,-2066.2192637186354,0.0006430846127794404
134,81042.39416826842,44961.78776151926,37971.289474657606,-1890.6830679084414,0.004244757376892616
136,81301.17204044698,45242.6736719113,38052.59540412128,-1994.0970355856007,0.0032037342962320525
138,81137.15804731069,44880.70482393256,38265.822343459025,-2009.3691200808926,0.0018086293303293671
140,80989.74126564788,45237.01773474918,37749.33632647903,-1996.612795580324,0.004381565371091065
142,80880.10164979656,44977.4556866228,37852.76673498745,-1950.120771813683,0.004329160451625055
144,80647.4855412306,44725.59826586816,37780.11486020616,-1858.227584843723,0.0050602049598318655
146,80625.86095421489,44935.24745223028,37674.35709113752,-1983.7435891529067,0.005545403696028059
148,80925.86133464931,45085.61667511368,38014.94208366117,-2174.697424125531,0.0011311489973013095
150,80532.25823800387,44700.28900122373,37846.85409556979,-2014.8848587896537,0.002789266503765958
152,80964.39290693434,45034.87066887663,37903.30660108743,-1973.7843630297311,0.004297726158251219
154,81117.93659459557,45044.54475590391,37947.9323234268,-1874.5404847351374,0.005831780692312341
156,81051.24741277835,45126.19511697601,38072.29149909032,-2147.239203287987,0.0015580224806321652
158,80962.6306465442,45193.580048653705,37662.02463754699,-1892.974039656493,0.007343064102385749
160,81333.14927627853,45370.60266841773,38204.9441782129,-2242.39757035211,0.001515676088206172
162,80627.82742665253,44640.67091228635,37879.04706707618,-1891.8905527099896,0.004659376391714307
164,81028.78873957643,45095.69280966583,37805.20144333748,-1872.1055134268845,0.005063204312985681
166,81023.26757644909,45146.998800003275,37969.636541274216,-2093.3677648284183,0.002324296707671092
168,80755.24625881674,44878.11766465696,37905.912722469446,-2028.7841283096732,0.0049618535590499335
170,80625.51289753184,44787.79923909056,37833.2362018586,-1995.5225434173226,0.00508326711094402
172,80879.53523173777,45130.11452383924,37881.43724696349,-2132.016539064958,0.00354578390761362
174,80740.58976237678,44984.41239646763,37734.48194818108,-1978.3045822719323,0.005433205261676538
176,80496.55064301267,44906.09667666674,37786.09691691089,-2195.642950564951,0.004820998725027337
178,81170.5769455209,45343.336945873314,37892.04567496921,-2064.805675321616,0.005628725300266965
180,80982.36097471292,45251.6120781996,37850.081418600224,-2119.3325220868974,0.005308448886285039
182,80516.70777500651,44716.9942518791,38034.49285238713,-2234.77932925973,0.003303266338477509
184,80936.56079885027,45036.97887717224,38085.78795219537,-2186.206030517341,0.004109113489845259
186,80940.49269812492,45280.951472360895,37826.94647287752,-2167.4052471135074,0.00467664432043878
188,81141.14009692441,45386.55118767265,37812.45448103346,-2057.8655717816973,0.004941908941464859
190,80870.22688610888,44810.69820016059,37998.80907803759,-1939.280392089292,0.004328919906058937
192,80903.7454968336,45093.512658284824,38043.24292805055,-2233.0100895017786,0.0035688802257823615
194,81182.03109950613,45057.67588947385,38274.71259000973,-2150.357379977456,0.0021136734220569414
196,80813.18689090843,45236.90027482567,37923.2786600534,-2346.9920439706575,0.002988280714740457
198,80736.84484098447,45028.75582101987,38057.02780660382,-2348.9387866392153,0.002029405801547854
200,80214.77488434032,44513.25942574316,37820.50161594895,-2118.9861573517937,0.004592528779528718
202,80759.27144275905,44926.84630345524,37793.6999890818,-1961.274849777974,0.006949739051499398
204,80557.03117947871,45010.54007591023,37859.00900001855,-2312.5178964500647,0.002368827756530828
206,80878.59897669622,45302.064249941686,37748.17501855833,-2171.6402918037966,0.004749995059140616
208,80343.02739947052,44965.473943531986,37710.05283928104,-2332.4993833424987,0.0060093579451188095
210,80722.8549470515,44856.99037921633,38172.160126408766,-2306.295558573597,0.0021835013809763937
212,80568.95348066399,44620.18184943959,38050.444407315954,-2101.672776091579,0.0032362230887777454
214,80463.25489218881,44879.78213079544,38005.513507539436,-2422.04074614606,0.0030165877791410167
216,81164.3512701099,45078.502555457206,38101.76570184814,-2015.916987195449,0.004500860000053231
218,80583.63528715103,44843.44057919006,38064.44567321823,-2324.2509652572608,0.0015008698059176817
220,80531.952032881,44745.425270960375,38101.460893129035,-2314.934131208406,0.0020420165150108055
222,81187.61159121111,45406.936024533774,37838.86928078229,-2058.19371410494,0.0058352740088574995
224,80402.39810520882,44762.777194977316,37898.91880718498,-2259.2978969534797,0.00257130064804266
226,81130.7497848003,45444.75292775924,37762.09440213569,-2076.0975450946225,0.005676492370349687
228,80829.01308688617,45053.33433790883,37855.25250839865,-2079.573759421288,0.005864477696402595
230,80503.73533163946,44991.32283399587,37832.42979983268,-2320.017302189095,0.003640500461184304
232,81159.89253394702,45161.15885121638,38160.52742454191,-2161.793741811276,0.0031917617944414167
234,80558.2442366093,44985.41136154235,37765.020798163845,-2192.1879230968816,0.004364115431845408
236,80493.15517657163,44849.609438863525,37964.416983693496,-2320.8712459853814,0.004004076446912128
238,80385.74443423784,44892.214733774475,37854.51216858911,-2360.982468125734,0.0036538037367002257
240,80335.18930523709,44793.720858228924,37820.816950240194,-2279.3485032320414,0.0028639964675574586
242,80177.84270683132,44788.69917573926,37962.67398293007,-2573.5304518380144,0.001851801276542095
244,80226.35847103878,44722.67361345161,37886.307922838205,-2382.6230652510394,0.0048218463034993275
246,80348.29893244806,44940.94950731879,37825.97779188181,-2418.628366752546,0.0040755003658561745
248,79859.44007996486,44326.25480601394,37993.97136726101,-2460.7860933100774,0.0015199475954458669
250,80327.4797382867,44886.74551640016,37848.952665769015,-2408.218443882489,0.0036101870521177276
252,80471.84910674767,44972.03600522216,38038.81148614145,-2538.998384615955,0.0007339029925084173
254,80353.61425667845,44850.43449013915,37863.57844037909,-2360.3986738397825,0.0036445953107492046
256,80382.3429806788,44957.59457690485,38057.55935328828,-2632.8109495143262,0.001919284482056749
258,80286.33557880599,44546.720649553165,38226.714582273795,-2487.0996530209904,0.0030060542987794536
