Step,Total,Kinetic,Bonded,Non-Bonded,Pressure
0,-16865.243639316977,51459.37277190013,18891.14885801027,-87215.7652692274,1.6458351851133806
2,-17626.6401676393,51135.0495109082,18677.974253575463,-87439.66393212296,1.6556582973237453
4,-17973.515402833495,51385.0938840789,18729.565047013668,-88088.17433392606,1.6250448282225258
6,-18991.48864246383,50869.28244216677,18633.366457398504,-88494.1375420291,1.619038579857789
8,-19304.46290482077,51030.210828634605,18496.004606847673,-88830.67834030304,1.5897104930519168
10,-19442.096861839498,51300.88944859452,18365.36853045191,-89108.35484088594,1.6010421725334474
12,-19844.952657680456,50817.39679268945,18722.841051780968,-89385.19050215087,1.5618529286869265
14,-19962.600666388753,50953.291290311376,18583.006536457146,-89498.89849315728,1.5914644731111955
16,-20002.46946364222,51231.912661881055,18700.31406012143,-89934.6961856447,1.5505154998472426
18,-20347.900460548874,51259.95537498969,18748.8587760713,-90356.71461160986,1.5227222720228526
20,-20732.420736431864,51074.55603401051,18592.578419464822,-90399.5551899072,1.5552528430251549
22,-21117.071711936645,51235.66025848541,18271.364808976043,-90624.0967793981,1.5424769671430067
24,-20898.533459935927,51379.11188837306,18432.98901523471,-90710.63436354371,1.5281483663557431
26,-21886.478358653825,50817.220008634176,18456.594013264275,-91160.29238055227,1.5088979702782026
28,-22090.134823386354,50926.10528053908,18393.779790261462,-91410.0198941869,1.4921968004840127
30,-21973.776106019403,51322.43268908975,18477.521740047825,-91773.730535157,1.460262131678479
32,-22549.513143686847,50849.07460247895,18497.09526640931,-91895.68301257511,1.462818043699335
34,-22658.58260528229,51116.87091722953,18458.330922792826,-92233.78444530463,1.4649685946332058
36,-22455.5869869367,50851.49710311908,18537.464192318388,-91844.54828237418,1.4939797614488972
38,-22440.236458688538,51032.48567550504,18639.970682109695,-92112.69281630329,1.4432248056780468
40,-22761.425958247477,51223.09351691129,18558.258927641524,-92542.7784028003,1.4879134989803893
42,-22792.270302733683,51410.72027668008,18618.311267366964,-92821.30184678071,1.3848690352060204
44,-23242.0240557774,50936.24506143577,18624.02850379992,-92802.2976210131,1.4072875697338092
46,-23383.381073682358,50901.27769347671,18450.427533824353,-92735.08630098343,1.48527770529102
48,-23708.026682675176,50818.6327642002,18265.033490449063,-92791.69293732443,1.4546937294029691
50,-23508.58420034274,51166.37738320563,18637.932220467657,-93312.89380401604,1.4281506007160738
52,-23152.093895021455,51522.45106365097,18782.904912611357,-93457.44987128378,1.3857120516455719
54,-24169.9230908222,50793.77389250116,18781.020144820377,-93744.71712814375,1.399893185439292
56,-24177.772790291987,50915.296963330446,18449.940676102302,-93543.01042972475,1.4166252911949924
58,-24459.56357174374,50822.36307596242,18404.520388421824,-93686.44703612798,1.4155326461331394
60,-25079.646154359143,50754.08669139513,18351.057694069874,-94184.79053982416,1.3877775351548216
62,-24454.68929321521,51316.09585950211,18398.38813393344,-94169.17328665075,1.398264558108207
64,-24552.685574260962,51016.35758308643,18645.829730023954,-94214.87288737136,1.374142893484521
66,-24624.485812889354,50879.48796358591,18567.200756705875,-94071.17453318113,1.4105444190664498
68,-24570.598000782076,50933.22633638748,18578.14961707709,-94081.97395424664,1.366471254177373
70,-25333.27801149222,50749.78502629341,18474.664971261474,-94557.7280090471,1.3672160417100871
72,-24461.528788384625,51108.35662376384,18552.632024378185,-94122.51743652664,1.4029058536171646
74,-24670.58916445836,51293.08072753713,18761.881955322428,-94725.55184731793,1.3813108769804523
76,-25438.976751976566,50904.0361762444,18505.608209784255,-94848.62113800523,1.3580581094378141
78,-25658.936779975185,50807.722094086705,18521.12924213674,-94987.78811619862,1.3499277563723762
80,-25774.92663650404,50906.91568321246,18298.49129198585,-94980.33361170234,1.3968985734447286
82,-25522.549960155346,50773.70503982823,18632.402417680332,-94928.65741766391,1.3579342300164725
84,-25864.590509314803,51042.540638237086,18239.122853253302,-95146.2540008052,1.3764935908518607
86,-25669.317332563405,50913.62119596966,18536.37999613742,-95119.31852467048,1.3621446651451241
88,-25801.93399833668,51339.17717208578,18377.508114530126,-95518.6192849526,1.3602382480176485
90,-26563.76695090929,50419.675022755524,18545.34991319977,-95528.7918868646,1.3324238455455495
92,-26629.981893569282,50657.623485922355,18451.902390416937,-95739.50776990857,1.3226915200294553
94,-25728.45594275996,51378.191978406656,18273.602266301637,-95380.25018746825,1.3610521173602272
96,-26300.208614504394,50904.89840496079,18405.24625424994,-95610.35327371513,1.3015222018092567
98,-26227.779066898067,50862.07349754082,18555.82756828757,-95645.68013272647,1.3379289242844266
100,-26526.206316908072,50920.043433353894,18249.809776267655,-95696.05952652963,1.3380814514886967
102,-26095.3533623193,51033.114939640065,18556.934848664416,-95685.40315062378,1.3515242811555779
104,-25811.57250302742,51379.7240490073,18629.521268753826,-95820.81782078855,1.303688186629147
106,-25981.333098781994,50985.37840223346,18723.253808565165,-95689.96530958061,1.332408727507626
108,-26672.681864182137,50987.598999249276,18637.552826262847,-96297.83368969425,1.3079027112907564
110,-26250.8228676648,51148.32300910265,18501.300656433687,-95900.44653320113,1.3412150234998454
112,-26423.840768720605,51404.90599079571,18640.79188142359,-96469.5386409399,1.2801788642310308
114,-26439.23779264577,51356.75370663381,18517.80881628649,-96313.80031556607,1.35644167860776
116,-26649.666913303117,51119.23651640668,18553.771847249198,-96322.675276959,1.2976415646833275
118,-27138.42058109089,50884.66194201156,18562.644318663333,-96585.72684176579,1.2847226604056576
120,-27552.871110231485,50774.24903064253,18539.79389125366,-96866.91403212768,1.2847551456074933
122,-27807.527778583797,50664.67150606778,18415.52212723552,-96887.7214118871,1.2708822356345921
124,-27059.05198950098,51234.38675766396,18580.632547644225,-96874.07129480918,1.3072144240144912
126,-27271.349936741986,51193.48156033145,18621.867014375093,-97086.69851144851,1.2926171913365565
128,-27112.12143704528,51133.3872754834,18508.1028416366,-96753.61155416528,1.2678304850672861
130,-26699.582444048567,51559.30727661818,18516.42343339978,-96775.31315406653,1.3088066077243465
132,-26830.013782401,51289.06557816593,18668.690165445838,-96787.76952601277,1.2720551254190575
134,-27497.937269914313,50808.12521761315,18562.31115172831,-96868.37363925578,1.3143717795804728
