# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.0988025918 0.0 
0.2964077754 0.7269936063 
0.494012959 1.0713589987 
0.6916181425 0.9627753164 
0.8892233261 1.1262441933 
1.0868285097 1.3980646274 
1.2844336933 2.1437724846 
1.4820388769 2.3035803323 
1.6796440605 2.7907173918 
1.877249244 2.6477590014 
2.0748544276 2.5906010833 
2.2724596112 2.6021609937 
2.4700647948 2.8374451946 
2.6676699784 2.7212420637 
2.865275162 2.4194715898 
3.0628803455 2.4950702895 
3.2604855291 2.2579513781 
3.4580907127 2.0405658404 
3.6556958963 2.051438628 
3.8533010799 2.0717087737 
4.0509062634 1.9895756822 
4.248511447 2.0106326414 
4.4461166306 1.9414414508 
4.6437218142 1.6860811279 
4.8413269978 1.8267682205 
5.0389321814 1.7071866771 
5.2365373649 1.734157506 
5.4341425485 1.5924011561 
5.6317477321 1.5974767179 
5.8293529157 1.5631337057 
6.0269580993 1.579016568 
6.2245632829 1.5760889267 
6.4221684664 1.6427899067 
6.61977365 1.5408939326 
6.8173788336 1.5212712749 
7.0149840172 1.5121505465 
7.2125892008 1.5252860601 
7.4101943844 1.5385073272 
7.6077995679 1.5191338175 
7.8054047515 1.4855922539 
8.0030099351 1.4860452521 
8.2006151187 1.4876847099 
8.3982203023 1.5039604767 
8.5958254859 1.4548836288 
8.7934306694 1.466897131 
8.991035853 1.455567379 
9.1886410366 1.4387457865 
9.3862462202 1.4152693524 
9.5838514038 1.3748183608 
9.7814565873 1.3669081933 
9.9790617709 1.3492282985 
10.1766669545 1.357779563 
10.3742721381 1.3031639532 
10.5718773217 1.3070561069 
10.7694825053 1.2800912556 
10.9670876888 1.2418130154 
11.1646928724 1.2481942015 
11.362298056 1.2544102804 
11.5599032396 1.1546431519 
11.7575084232 1.13220989 
