# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1384243741 1.9618839231 
0.4152731223 2.5224221868 
0.6921218704 4.2335389919 
0.9689706186 7.9005595821 
1.2458193668 9.8094196154 
1.5226681149 11.1676469468 
1.7995168631 9.6703884712 
2.0763656113 8.5092361871 
2.3532143594 7.6486350181 
2.6300631076 6.5010028152 
2.9069118558 5.4055532866 
3.183760604 4.6946844507 
3.4606093521 3.8233729333 
3.7374581003 3.1096039512 
4.0143068485 2.5712805141 
4.2911555966 2.1278685546 
4.5680043448 1.6401061438 
4.844853093 1.1976244623 
5.1217018411 0.9761661974 
5.3985505893 0.6929353383 
5.6753993375 0.5958775119 
5.9522480857 0.4597060382 
6.2290968338 0.5192082535 
6.505945582 0.4949109715 
6.7827943302 0.5108959244 
7.0596430783 0.6385424352 
7.3364918265 0.7030006464 
7.6133405747 0.7565660788 
7.8901893228 0.9153311533 
8.167038071 1.022644205 
8.4438868192 1.0670511628 
8.7207355674 1.1526150425 
8.9975843155 1.2288859537 
9.2744330637 1.3558966109 
9.5512818119 1.3493102535 
9.82813056 1.3516814651 
10.1049793082 1.4307960059 
10.3818280564 1.4996623968 
10.6586768046 1.4849789263 
10.9355255527 1.4807382825 
11.2123743009 1.483871563 
11.4892230491 1.4781525281 
11.7660717972 1.4054315168 
12.0429205454 1.3971986438 
12.3197692936 1.3707759914 
12.5966180417 1.3430897506 
12.8734667899 1.282921474 
13.1503155381 1.2668628494 
13.4271642863 1.215161489 
13.7040130344 1.1510822147 
13.9808617826 1.1179994647 
14.2577105308 1.0831413943 
14.5345592789 1.0638635278 
14.8114080271 1.0244657635 
15.0882567753 0.9685026796 
15.3651055234 0.9691591937 
15.6419542716 0.9306503772 
15.9188030198 0.9120119739 
16.195651768 0.8684876235 
16.4725005161 0.8672483776 
