# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1424979956 3.9498639643 
0.4274939867 4.514130245 
0.7124899778 6.6524024663 
0.9974859689 8.8605056498 
1.28248196 10.4898026594 
1.5674779511 10.5257363885 
1.8524739422 9.9990650751 
2.1374699333 8.8696649377 
2.4224659245 7.754110824 
2.7074619156 6.2454491097 
2.9924579067 5.6384009763 
3.2774538978 4.6214403311 
3.5624498889 4.0972469481 
3.84744588 3.3577454176 
4.1324418711 2.9670927403 
4.4174378622 2.4296319947 
4.7024338534 1.7936346766 
4.9874298445 1.4892577406 
5.2724258356 1.1691905016 
5.5574218267 1.0194872371 
5.8424178178 0.8191034311 
6.1274138089 0.706248207 
6.4124098 0.6357746802 
6.6974057912 0.605471 
6.9824017823 0.6765869145 
7.2673977734 0.7156724302 
7.5523937645 0.7714138687 
7.8373897556 0.832100033 
8.1223857467 0.9068317144 
8.4073817378 0.9568322319 
8.6923777289 1.0302762329 
8.9773737201 1.0853170046 
9.2623697112 1.1292447938 
9.5473657023 1.201265429 
9.8323616934 1.2609478912 
10.1173576845 1.3053041585 
10.4023536756 1.336056062 
10.6873496667 1.3392463619 
10.9723456578 1.4002609714 
11.257341649 1.3762504007 
11.5423376401 1.4584236584 
11.8273336312 1.4130682288 
12.1123296223 1.4355521457 
12.3973256134 1.4110135846 
12.6823216045 1.3818872664 
12.9673175956 1.351386399 
13.2523135867 1.3240294729 
13.5373095779 1.2971705707 
13.822305569 1.2529078198 
14.1073015601 1.2221419653 
14.3922975512 1.1416970536 
14.6772935423 1.0799207056 
14.9622895334 1.0857468607 
15.2472855245 1.0738275795 
15.5322815156 1.0086315173 
15.8172775068 0.9529511642 
16.1022734979 0.9213737179 
16.387269489 0.8999589232 
16.6722654801 0.8725325286 
16.9572614712 0.8475416604 
