# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.2016390514 2.122512737 
0.6049171543 5.1546737898 
1.0081952572 5.5855598342 
1.41147336 6.0807121654 
1.8147514629 6.5415146648 
2.2180295658 5.9943491583 
2.6213076686 6.8689191725 
3.0245857715 6.367538211 
3.4278638744 6.2990700582 
3.8311419772 6.1952309039 
4.2344200801 5.5595726374 
4.637698183 4.9400548337 
5.0409762858 4.5075110577 
5.4442543887 4.5282858575 
5.8475324916 3.9490173585 
6.2508105945 3.4060294545 
6.6540886973 3.2993772044 
7.0573668002 2.9262498779 
7.4606449031 2.7363260602 
7.8639230059 2.4647934939 
8.2672011088 2.2622181749 
8.6704792117 2.0505890898 
9.0737573145 1.890559403 
9.4770354174 1.6690610116 
9.8803135203 1.5910006635 
10.2835916231 1.4306018704 
10.686869726 1.2853945194 
11.0901478289 1.2506829129 
11.4934259317 1.0913042509 
11.8967040346 1.0567853535 
12.2999821375 1.0296962543 
12.7032602403 0.9739175004 
13.1065383432 0.9905952471 
13.5098164461 0.9291903102 
13.9130945489 0.9076104591 
14.3163726518 0.9200736249 
14.7196507547 0.9107103688 
15.1229288575 0.9035394349 
15.5262069604 0.9483770651 
15.9294850633 0.9417771747 
16.3327631662 0.9713266986 
16.736041269 0.980537624 
17.1393193719 1.019150792 
17.5425974748 1.0382627921 
17.9458755776 1.0392845568 
18.3491536805 1.0884242581 
18.7524317834 1.1065728498 
19.1557098862 1.0949644671 
19.5589879891 1.1197555505 
19.962266092 1.0723727799 
20.3655441948 1.1329685032 
20.7688222977 1.1243422378 
21.1721004006 1.0734488168 
21.5753785034 1.0838731049 
21.9786566063 1.1068697889 
22.3819347092 1.087325538 
22.785212812 1.0677943371 
23.1884909149 1.0251999721 
23.5917690178 1.0532972041 
23.9950471206 1.0391739226 
