# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.2213872019 10.1784268685 
0.6641616057 8.1427414948 
1.1069360096 10.0712855331 
1.5497104134 11.7739640533 
1.9924848172 12.5812030473 
2.435259221 12.6167752832 
2.8780336249 10.6913554666 
3.3208080287 9.9856992592 
3.7635824325 7.8706913757 
4.2063568363 6.5727848782 
4.6491312402 5.1476394495 
5.091905644 4.2764775861 
5.5346800478 3.2293175225 
5.9774544517 2.3669029208 
6.4202288555 1.7743691847 
6.8630032593 1.1547785268 
7.3057776631 0.8023141865 
7.748552067 0.6512421108 
8.1913264708 0.5530245562 
8.6341008746 0.424621489 
9.0768752784 0.400356838 
9.5196496823 0.4667252695 
9.9624240861 0.5360593479 
10.4051984899 0.6388391034 
10.8479728937 0.72791859 
11.2907472976 0.8503760018 
11.7335217014 0.9265411834 
12.1762961052 1.1259520247 
12.619070509 1.1819839162 
13.0618449129 1.2957905366 
13.5046193167 1.3814360795 
13.9473937205 1.4947961797 
14.3901681243 1.6001553379 
14.8329425282 1.6354407294 
15.275716932 1.6349329745 
15.7184913358 1.7078005833 
16.1612657397 1.682228869 
16.6040401435 1.7128900395 
17.0468145473 1.651161939 
17.4895889511 1.6316794536 
17.932363355 1.5185939864 
18.3751377588 1.4959352359 
18.8179121626 1.3771586234 
19.2606865664 1.3769652695 
19.7034609703 1.3188609667 
20.1462353741 1.2182647777 
20.5890097779 1.1711388646 
21.0317841817 1.168662042 
21.4745585856 1.1120259481 
21.9173329894 1.0802895719 
22.3601073932 1.0475092558 
22.802881797 1.0317857374 
23.2456562009 1.0206737888 
23.6884306047 0.9679403029 
24.1312050085 1.0168146783 
24.5739794123 0.9732342799 
25.0167538162 0.9424902315 
25.45952822 0.9305169356 
25.9023026238 0.9219769151 
26.3450770277 0.9418470884 
