# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1340957479 0.0 
0.4022872436 0.0 
0.6704787393 0.9521945967 
0.938670235 6.682518836 
1.2068617308 11.4679611531 
1.4750532265 13.8504203052 
1.7432447222 12.6309487966 
2.0114362179 12.4179697694 
2.2796277137 10.6438096465 
2.5478192094 7.8330596094 
2.8160107051 6.0852234747 
3.0842022008 5.9394237267 
3.3523936965 5.1690563818 
3.6205851923 3.8145809131 
3.888776688 3.4979192948 
4.1569681837 3.262025872 
4.4251596794 2.6794313069 
4.6933511752 2.1523673291 
4.9615426709 2.078695507 
5.2297341666 2.2515521663 
5.4979256623 2.0516357804 
5.7661171581 2.1913519485 
6.0343086538 2.2272201461 
6.3025001495 2.2382606843 
6.5706916452 2.3104333078 
6.838883141 2.6366338336 
7.1070746367 2.7276360642 
7.3752661324 2.7641200573 
7.6434576281 3.0363168693 
7.9116491239 3.2797408678 
8.1798406196 3.1827385855 
8.4480321153 3.4072595364 
8.716223611 3.3663839895 
8.9844151067 3.5803685749 
9.2526066025 3.4856028472 
9.5207980982 3.4515060421 
9.7889895939 3.4928095516 
10.0571810896 3.4248010443 
10.3253725854 3.3888877628 
10.5935640811 3.3405804453 
10.8617555768 3.2634417129 
11.1299470725 3.1780976613 
11.3981385683 3.1293506127 
11.666330064 3.1071701432 
11.9345215597 3.0259411861 
12.2027130554 2.9118767945 
12.4709045512 2.8400460081 
12.7390960469 2.7912191734 
13.0072875426 2.6738898005 
13.2754790383 2.6227341579 
13.5436705341 2.657043163 
13.8118620298 2.6465672615 
14.0800535255 2.4570052133 
14.3482450212 2.484000368 
14.6164365169 2.4342885317 
14.8846280127 2.3728099959 
15.1528195084 2.3443454521 
15.4210110041 2.318232414 
15.6892024998 2.3606549007 
15.9573939956 2.2206517994 
