# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1520252469 4.5283109921 
0.4560757406 3.5579586366 
0.7601262343 2.6216537323 
1.064176728 2.4477356714 
1.3682272217 3.4519091989 
1.6722777155 2.9110570663 
1.9763282092 3.1733832937 
2.2803787029 3.4833161478 
2.5844291966 3.286677333 
2.8884796903 3.458894374 
3.1925301841 3.4270148143 
3.4965806778 3.3135373884 
3.8006311715 3.2634735934 
4.1046816652 3.1499494195 
4.408732159 3.0212661294 
4.7127826527 2.7980063065 
5.0168331464 2.7186493777 
5.3208836401 2.5795112126 
5.6249341338 2.3611592369 
5.9289846276 2.4090138231 
6.2330351213 2.2767241626 
6.537085615 2.0780605238 
6.8411361087 2.0033080887 
7.1451866024 2.0031695578 
7.4492370962 1.9096347576 
7.7532875899 1.8220010911 
8.0573380836 1.7311601823 
8.3613885773 1.6165411651 
8.665439071 1.5236828123 
8.9694895648 1.5452796223 
9.2735400585 1.4788804978 
9.5775905522 1.3880026135 
9.8816410459 1.3196261285 
10.1856915396 1.3402025256 
10.4897420334 1.2934408322 
10.7937925271 1.2365726261 
11.0978430208 1.1946719893 
11.4018935145 1.1597155788 
11.7059440082 1.1348780303 
12.009994502 1.1608573361 
12.3140449957 1.1576133363 
12.6180954894 1.1730490155 
12.9221459831 1.1214233902 
13.2261964769 1.1498256641 
13.5302469706 1.1456070394 
13.8342974643 1.1493933793 
14.138347958 1.1032827999 
14.4423984517 1.109499746 
14.7464489455 1.1332006819 
15.0504994392 1.1334637771 
15.3545499329 1.1200926091 
15.6586004266 1.1285208869 
15.9626509203 1.0862141556 
16.2667014141 1.0966138009 
16.5707519078 1.1255985689 
16.8748024015 1.1201946681 
17.1788528952 1.1251034777 
17.4829033889 1.0783214602 
17.7869538827 1.0805845847 
18.0910043764 1.06311491 
