# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1294680211 7.8943080017 
0.3884040632 1.5036777146 
0.6473401054 2.6314360006 
0.9062761476 2.8447956763 
1.1652121897 3.8824465582 
1.4241482319 4.1640305943 
1.6830842741 6.070950773 
1.9420203162 5.5587139184 
2.2009563584 6.0995958907 
2.4598924005 5.3017123849 
2.7188284427 5.0323232277 
2.9777644849 4.9911116081 
3.236700527 4.7747378177 
3.4956365692 4.2381994817 
3.7545726114 3.9659201847 
4.0135086535 3.806640428 
4.2724446957 3.7555133129 
4.5313807378 3.2671038919 
4.79031678 3.1900076151 
5.0492528222 2.9496990751 
5.3081888643 2.7274281148 
5.5671249065 2.5859028614 
5.8260609487 2.3750485561 
6.0849969908 2.194716085 
6.343933033 2.0601470077 
6.6028690752 2.0325853679 
6.8618051173 1.9070729819 
7.1207411595 1.7361215041 
7.3796772016 1.6833847866 
7.6386132438 1.6488047863 
7.897549286 1.5000410881 
8.1564853281 1.4372572848 
8.4154213703 1.3833929874 
8.6743574125 1.3465887226 
8.9332934546 1.2984010734 
9.1922294968 1.2736122404 
9.4511655389 1.2739125997 
9.7101015811 1.2025144843 
9.9690376233 1.2047680902 
10.2279736654 1.2142494683 
10.4869097076 1.2528865168 
10.7458457498 1.2034223475 
11.0047817919 1.2523479324 
11.2637178341 1.2102658794 
11.5226538762 1.2366553297 
11.7815899184 1.2600049373 
12.0405259606 1.2936102059 
12.2994620027 1.3217435961 
12.5583980449 1.293158573 
12.8173340871 1.30730571 
13.0762701292 1.3368699169 
13.3352061714 1.3310958781 
13.5941422135 1.3951161478 
13.8530782557 1.3541767423 
14.1120142979 1.3787649744 
14.37095034 1.3856257525 
14.6298863822 1.3397600437 
14.8888224244 1.3155853541 
15.1477584665 1.3117453444 
15.4066945087 1.3245134035 
