# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1549495236 10.0556118146 
0.4648485707 1.7956449669 
0.7747476178 2.3815922719 
1.0846466649 2.7856762459 
1.394545712 3.6678256209 
1.7044447592 4.0609201559 
2.0143438063 4.572532144 
2.3242428534 4.9236797495 
2.6341419005 4.5296592391 
2.9440409476 4.2671415449 
3.2539399948 4.4050263236 
3.5638390419 4.046307273 
3.873738089 3.8592966453 
4.1836371361 3.6122993082 
4.4935361832 3.4660785573 
4.8034352304 3.3786018892 
5.1133342775 3.2031492959 
5.4232333246 3.0746756473 
5.7331323717 2.7905057129 
6.0430314189 2.4411958568 
6.352930466 2.5458002156 
6.6628295131 2.4087793983 
6.9727285602 2.1978032406 
7.2826276073 2.040554902 
7.5925266545 1.931838805 
7.9024257016 1.8503150392 
8.2123247487 1.7037747593 
8.5222237958 1.6220158326 
8.8321228429 1.5896284167 
9.1420218901 1.4345903489 
9.4519209372 1.3591829298 
9.7618199843 1.3071957582 
10.0717190314 1.2145110199 
10.3816180785 1.225966335 
10.6915171257 1.1974653946 
11.0014161728 1.1961151583 
11.3113152199 1.2100948919 
11.621214267 1.1690631892 
11.9311133141 1.2176629103 
12.2410123613 1.1992192471 
12.5509114084 1.2045891414 
12.8608104555 1.2090282252 
13.1707095026 1.2168236663 
13.4806085497 1.250973374 
13.7905075969 1.2410835487 
14.100406644 1.2446065984 
14.4103056911 1.2788468856 
14.7202047382 1.254908861 
15.0301037853 1.2663915262 
15.3400028325 1.3032899138 
15.6499018796 1.3182301203 
15.9598009267 1.3101866971 
16.2696999738 1.3224667854 
16.5795990209 1.2770053201 
16.8894980681 1.325927941 
17.1993971152 1.2908202051 
17.5092961623 1.2998692102 
17.8191952094 1.2897723693 
18.1290942566 1.2521768486 
18.4389933037 1.2073645576 
