# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1390210382 2.3198999658 
0.4170631147 3.3141428084 
0.6951051912 1.220999982 
0.9731472677 3.1976999529 
1.2511893442 3.0044606115 
1.5292314207 3.0847021524 
1.8072734972 3.1236448359 
2.0853155737 3.2808052771 
2.3633576502 3.1858534093 
2.6413997266 3.6553405366 
2.9194418031 3.2801002538 
3.1974838796 3.395118086 
3.4755259561 3.1509089088 
3.7535680326 3.2190202451 
4.0316101091 3.0405028079 
4.3096521856 2.8572415668 
4.5876942621 2.7145953089 
4.8657363386 2.5925323884 
5.143778415 2.5096483564 
5.4218204915 2.370730377 
5.699862568 2.2647080555 
5.9779046445 2.1643479133 
6.255946721 2.1335748863 
6.5339887975 2.0174869347 
6.812030874 1.9437695994 
7.0900729505 1.8989647593 
7.368115027 1.763872684 
7.6461571034 1.6123764857 
7.9241991799 1.6383044076 
8.2022412564 1.551338698 
8.4802833329 1.4737307916 
8.7583254094 1.4502297066 
9.0363674859 1.3799341861 
9.3144095624 1.3545955845 
9.5924516389 1.2986502469 
9.8704937154 1.289719579 
10.1485357918 1.2333718858 
10.4265778683 1.2190609681 
10.7046199448 1.2108135419 
10.9826620213 1.207775308 
11.2607040978 1.1752714113 
11.5387461743 1.210460675 
11.8167882508 1.1751477037 
12.0948303273 1.1617889031 
12.3728724038 1.1913844127 
12.6509144802 1.1691010937 
12.9289565567 1.1229360094 
13.2069986332 1.2019336948 
13.4850407097 1.1597856142 
13.7630827862 1.1604233675 
14.0411248627 1.1795073673 
14.3191669392 1.1685508437 
14.5972090157 1.1578458289 
14.8752510922 1.1557624379 
15.1532931686 1.1595594712 
15.4313352451 1.137481522 
15.7093773216 1.1310027086 
15.9874193981 1.1558570049 
16.2654614746 1.1047035096 
16.5435035511 1.126640055 
