# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1229835184 0.0 
0.3689505551 0.5958709027 
0.6149175918 1.0976569261 
0.8608846285 1.5218864948 
1.1068516652 1.7778443328 
1.3528187019 2.1313843829 
1.5987857386 2.0527048815 
1.8447527753 2.1349102462 
2.090719812 2.402705253 
2.3366868487 2.6011633872 
2.5826538854 2.3816833968 
2.8286209221 2.2694126069 
3.0745879588 2.5613555222 
3.3205549955 2.5201962221 
3.5665220322 2.2673312797 
3.8124890689 2.0739778508 
4.0584561056 2.1978665427 
4.3044231423 2.1740534678 
4.550390179 1.9332442531 
4.7963572157 1.8698648267 
5.0423242524 1.9218136094 
5.2882912891 1.747229244 
5.5342583258 1.694250447 
5.7802253625 1.6362176267 
6.0261923992 1.570240591 
6.2721594359 1.5553421693 
6.5181264726 1.5480765646 
6.7640935093 1.4540930756 
7.010060546 1.4471325145 
7.2560275827 1.3738578455 
7.5019946194 1.3435383701 
7.7479616561 1.3128375046 
7.9939286928 1.2773900214 
8.2398957295 1.3050935469 
8.4858627662 1.2387139867 
8.7318298029 1.3039502378 
8.9777968396 1.2178307242 
9.2237638763 1.1982386203 
9.469730913 1.2399796119 
9.7156979497 1.2532892487 
9.9616649864 1.2341223818 
10.2076320231 1.2068490415 
10.4535990598 1.1657363675 
10.6995660965 1.1877007574 
10.9455331332 1.2247900234 
11.1915001699 1.1248730212 
11.4374672066 1.185679299 
11.6834342433 1.1553856697 
11.92940128 1.1324671316 
12.1753683167 1.1320007015 
12.4213353534 1.1186890141 
12.6673023901 1.0887730369 
12.9132694268 1.0819931799 
13.1592364635 1.1062852995 
13.4052035002 1.0634867958 
13.6511705369 1.0252835504 
13.8971375736 1.0424474303 
14.1431046103 1.0161764548 
14.389071647 0.9801081007 
14.6350386837 0.9715932863 
