# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1580186256 5.7777185094 
0.4740558767 3.0264239811 
0.7900931279 6.8927168182 
1.106130379 9.4213247765 
1.4221676301 10.3241199594 
1.7382048813 10.8570314846 
2.0542421324 9.2049216147 
2.3702793836 8.159460459 
2.6863166347 6.9314871825 
3.0023538858 6.2467583884 
3.318391137 4.7013056954 
3.6344283881 4.0216025561 
3.9504656393 3.1044457662 
4.2665028904 2.5948680935 
4.5825401416 2.0968265272 
4.8985773927 1.5759842444 
5.2146146438 1.2092899206 
5.530651895 0.9451400246 
5.8466891461 0.7482342373 
6.1627263973 0.6127116035 
6.4787636484 0.5574589627 
6.7948008996 0.5054288722 
7.1108381507 0.4970080438 
7.4268754018 0.5462739287 
7.742912653 0.6191558425 
8.0589499041 0.6653309884 
8.3749871553 0.7166162492 
8.6910244064 0.8547322666 
9.0070616575 0.9404301773 
9.3230989087 1.0127419269 
9.6391361598 1.043342934 
9.955173411 1.1146578201 
10.2712106621 1.1595547403 
10.5872479133 1.2555283762 
10.9032851644 1.2754881242 
11.2193224155 1.3172159098 
11.5353596667 1.3530008819 
11.8513969178 1.3899939054 
12.167434169 1.3754616585 
12.4834714201 1.3684178425 
12.7995086713 1.3862141137 
13.1155459224 1.3306531887 
13.4315831735 1.3633098482 
13.7476204247 1.3356160984 
14.0636576758 1.2937706655 
14.379694927 1.2824904071 
14.6957321781 1.2398002413 
15.0117694292 1.2262750173 
15.3278066804 1.1898754287 
15.6438439315 1.1173976077 
15.9598811827 1.1030350067 
16.2759184338 1.0765905044 
16.591955685 1.0171039114 
16.9079929361 0.9854933865 
17.2240301872 0.9235099387 
17.5400674384 0.9122055303 
17.8561046895 0.8836203101 
18.1721419407 0.8543186961 
18.4881791918 0.8555622909 
18.804216443 0.8061932804 
