# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.3664024727 13.4101137327 
1.099207418 15.5653105826 
1.8320123634 20.2916194639 
2.5648173088 12.8664604732 
3.2976222541 5.6333469574 
4.0304271995 2.3946631665 
4.7632321448 1.3462909456 
5.4960370902 0.8133353004 
6.2288420356 0.8342697483 
6.9616469809 0.729886264 
7.6944519263 0.8153430177 
8.4272568716 0.8740218963 
9.160061817 1.0221995009 
9.8928667624 0.9959522311 
10.6256717077 1.1741819077 
11.3584766531 1.2856783797 
12.0912815984 1.3049009079 
12.8240865438 1.3734787324 
13.5568914892 1.2992271825 
14.2896964345 1.4397361369 
15.0225013799 1.3864738921 
15.7553063252 1.3149066097 
16.4881112706 1.3661718895 
17.220916216 1.4304391082 
17.9537211613 1.3505049296 
18.6865261067 1.3557893049 
19.419331052 1.2665461 
20.1521359974 1.2751132824 
20.8849409428 1.2284808744 
21.6177458881 1.2384196376 
22.3505508335 1.1999913668 
23.0833557788 1.2415729249 
23.8161607242 1.2065505453 
24.5489656695 1.1794089483 
25.2817706149 1.1622599273 
26.0145755603 1.1677545481 
26.7473805056 1.1050678536 
27.480185451 1.1136687839 
28.2129903963 1.1161273545 
28.9457953417 1.0735825937 
29.6786002871 1.0321236692 
30.4114052324 0.9803890967 
31.1442101778 1.0217200051 
31.8770151231 1.0033372922 
32.6098200685 0.9945853162 
33.3426250139 0.962684666 
34.0754299592 0.9230176941 
34.8082349046 0.9719806545 
35.5410398499 0.9256626969 
36.2738447953 0.9305991386 
37.0066497407 0.9265352728 
37.739454686 0.8993303934 
38.4722596314 0.8716817186 
39.2050645767 0.8682919804 
39.9378695221 0.8303254687 
40.6706744675 0.8166368903 
41.4034794128 0.8095146707 
42.1362843582 0.8025586011 
42.8690893035 0.7876009137 
43.6018942489 0.7813938552 
