# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.2540492854 10.9110957157 
0.7621478561 7.793639797 
1.2702464269 17.6108913307 
1.7783449977 22.1662349901 
2.2864435684 18.3938416847 
2.7945421392 14.268355936 
3.30264071 8.4768617634 
3.8107392807 6.1334561716 
4.3188378515 3.7878765465 
4.8269364223 1.8789094713 
5.335034993 1.087813168 
5.8431335638 0.6000644579 
6.3512321346 0.4497821972 
6.8593307053 0.3091809572 
7.3674292761 0.2737860784 
7.8755278469 0.3480654667 
8.3836264176 0.4117814581 
8.8917249884 0.4907420634 
9.3998235592 0.6516201271 
9.9079221299 0.7411129868 
10.4160207007 0.9085369153 
10.9241192714 1.0462694522 
11.4322178422 1.1145742935 
11.940316413 1.3498941592 
12.4484149837 1.3691880243 
12.9565135545 1.4419498609 
13.4646121253 1.6165545227 
13.972710696 1.657422208 
14.4808092668 1.5983837384 
14.9889078376 1.665986273 
15.4970064083 1.6113185062 
16.0051049791 1.5350791364 
16.5132035499 1.4782256529 
17.0213021206 1.4447669062 
17.5294006914 1.3581579517 
18.0374992622 1.2702196855 
18.5455978329 1.2229599401 
19.0536964037 1.2172289761 
19.5617949745 1.1744497 
20.0698935452 1.1483728169 
20.577992116 1.1296897515 
21.0860906867 1.0822404789 
21.5941892575 1.0564104482 
22.1022878283 1.1016164103 
22.610386399 1.0762333091 
23.1184849698 1.0760016303 
23.6265835406 1.071710573 
24.1346821113 1.0735396287 
24.6427806821 1.0227702729 
25.1508792529 1.0367841596 
25.6589778236 1.0229894994 
26.1670763944 0.9923333249 
26.6751749652 0.9867796686 
27.1832735359 0.9445185919 
27.6913721067 0.9409917021 
28.1994706775 0.940252053 
28.7075692482 0.928721053 
29.215667819 0.9181498025 
29.7237663898 0.8872062342 
30.2318649605 0.8927353523 
