# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.229910348 12.5173770261 
0.6897310441 8.9409835901 
1.1495517402 12.0467989424 
1.6093724362 16.2387593852 
2.0691931323 15.5954205571 
2.5290138283 13.0086398607 
2.9888345244 10.6728591516 
3.4486552205 7.9569463429 
3.9084759165 5.875503502 
4.3682966126 3.7281592091 
4.8281173087 2.4959120354 
5.2879380047 1.7341454318 
5.7477587008 0.9379454001 
6.2075793969 0.5132484181 
6.6674000929 0.3712421079 
7.127220789 0.2827384547 
7.587041485 0.2823468502 
8.0468621811 0.3444078554 
8.5066828772 0.4561903993 
8.9665035732 0.5485266006 
9.4263242693 0.650897933 
9.8861449654 0.7245613234 
10.3459656614 0.8617248174 
10.8057863575 0.9744970648 
11.2656070536 1.0693436232 
11.7254277496 1.143859305 
12.1852484457 1.1966575094 
12.6450691417 1.2916943239 
13.1048898378 1.3325257447 
13.5647105339 1.3930264743 
14.0245312299 1.433248319 
14.484351926 1.4338009963 
14.9441726221 1.4146447372 
15.4039933181 1.4254588628 
15.8638140142 1.3735714359 
16.3236347103 1.4008565667 
16.7834554063 1.3345486139 
17.2432761024 1.3134917348 
17.7030967984 1.3434596885 
18.1629174945 1.2873793932 
18.6227381906 1.2453058632 
19.0825588866 1.1829023383 
19.5423795827 1.1721119657 
20.0022002788 1.1109687906 
20.4620209748 1.0859811073 
20.9218416709 1.0286953588 
21.381662367 1.0461240242 
21.841483063 1.0067687535 
22.3013037591 1.0039443668 
22.7611244551 0.9929831319 
23.2209451512 0.9517105 
23.6807658473 0.9519669847 
24.1405865433 0.9478372494 
24.6004072394 0.9620902337 
25.0602279355 0.9455709724 
25.5200486315 0.8982587561 
25.9798693276 0.8880300293 
26.4396900237 0.899957457 
26.8995107197 0.8790327102 
27.3593314158 0.8472089149 
