# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.199642494 2.313781623 
0.5989274821 6.2802644054 
0.9982124702 8.6462365913 
1.3974974583 11.7565120305 
1.7967824464 13.0102802738 
2.1960674345 12.5859549824 
2.5953524226 11.5506893622 
2.9946374107 9.830149144 
3.3939223988 8.5194079115 
3.7932073868 7.0779519022 
4.1924923749 6.0535797146 
4.591777363 5.2628332635 
4.9910623511 3.9812830912 
5.3903473392 3.1132418182 
5.7896323273 2.5594604958 
6.1889173154 1.7618115271 
6.5882023035 1.4613357619 
6.9874872915 1.0649941529 
7.3867722796 0.85612173 
7.7860572677 0.5292699418 
8.1853422558 0.5082613082 
8.5846272439 0.462089048 
8.983912232 0.426503525 
9.3831972201 0.4943142393 
9.7824822082 0.5717006231 
10.1817671963 0.6463408429 
10.5810521843 0.7708944942 
10.9803371724 0.8779929385 
11.3796221605 0.9978598629 
11.7789071486 1.1564477281 
12.1781921367 1.239377831 
12.5774771248 1.4059895721 
12.9767621129 1.5267016011 
13.376047101 1.6073463666 
13.7753320891 1.6185456439 
14.1746170771 1.6810256859 
14.5739020652 1.8043676055 
14.9731870533 1.7878473788 
15.3724720414 1.7809926907 
15.7717570295 1.7957634344 
16.1710420176 1.7462680244 
16.5703270057 1.7441802635 
16.9696119938 1.6891160917 
17.3688969819 1.6392513102 
17.7681819699 1.6217112739 
18.167466958 1.5266264838 
18.5667519461 1.4655971465 
18.9660369342 1.4048814405 
19.3653219223 1.3623016358 
19.7646069104 1.3030956223 
20.1638918985 1.2166178891 
20.5631768866 1.2131578398 
20.9624618746 1.1380033693 
21.3617468627 1.1106798475 
21.7610318508 1.0926263124 
22.1603168389 1.0646249823 
22.559601827 1.0219584698 
22.9588868151 1.0144809233 
23.3581718032 1.0024058303 
23.7574567913 1.008861943 
