# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.2016390514 13.3589245717 
0.6049171543 6.8157778427 
1.0081952572 7.3323420581 
1.41147336 7.221040309 
1.8147514629 8.5096662377 
2.2180295658 8.4935077732 
2.6213076686 8.640474273 
3.0245857715 7.9159815086 
3.4278638744 7.1411762687 
3.8311419772 6.1689077094 
4.2344200801 5.5119257188 
4.637698183 4.7974835274 
5.0409762858 4.0894667056 
5.4442543887 3.6179693865 
5.8475324916 3.1212157931 
6.2508105945 2.87983157 
6.6540886973 2.3826023891 
7.0573668002 1.835735943 
7.4606449031 1.6464052261 
7.8639230059 1.3481023169 
8.2672011088 1.2183000204 
8.6704792117 1.0470843134 
9.0737573145 0.9209152366 
9.4770354174 0.7912390017 
9.8803135203 0.808507928 
10.2835916231 0.7854738545 
10.686869726 0.7907208049 
11.0901478289 0.7409943051 
11.4934259317 0.816774625 
11.8967040346 0.8456680927 
12.2999821375 0.8936947543 
12.7032602403 0.9372209666 
13.1065383432 0.9521011472 
13.5098164461 1.0287431837 
13.9130945489 1.1185433903 
14.3163726518 1.1215298446 
14.7196507547 1.1435227974 
15.1229288575 1.127680864 
15.5262069604 1.2080494931 
15.9294850633 1.2169679814 
16.3327631662 1.2530172523 
16.736041269 1.22438649 
17.1393193719 1.2625351169 
17.5425974748 1.2525567567 
17.9458755776 1.2161706405 
18.3491536805 1.2130789661 
18.7524317834 1.1732341869 
19.1557098862 1.167774636 
19.5589879891 1.1471600241 
19.962266092 1.0992029585 
20.3655441948 1.0393905314 
20.7688222977 1.0428302849 
21.1721004006 1.0138685908 
21.5753785034 0.9772112552 
21.9786566063 0.9466060664 
22.3819347092 0.9018569976 
22.785212812 0.8999075667 
23.1884909149 0.8658009962 
23.5917690178 0.8435180635 
23.9950471206 0.8454105762 
