# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.2725888592 3.368166062 
0.8177665775 14.9161639889 
1.3629442959 22.1589872501 
1.9081220143 28.5838957695 
2.4532997326 27.4974868669 
2.998477451 16.8778431239 
3.5436551694 11.0327329275 
4.0888328877 6.9954218211 
4.6340106061 4.578843264 
5.1791883245 3.1071642638 
5.7243660428 1.9537398305 
6.2695437612 1.3574472794 
6.8147214796 1.1634177016 
7.3598991979 1.1145119876 
7.9050769163 1.2757396019 
8.4502546347 1.1071502867 
8.995432353 1.3934395703 
9.5406100714 1.5209890269 
10.0857877897 1.7119597706 
10.6309655081 1.9571376855 
11.1761432265 2.1528484108 
11.7213209448 2.2438251199 
12.2664986632 2.3659204662 
12.8116763816 2.4148348109 
13.3568540999 2.5509042246 
13.9020318183 2.6672560563 
14.4472095367 2.5321191468 
14.992387255 2.5665751967 
15.5375649734 2.5928106411 
16.0827426918 2.5335419938 
16.6279204101 2.424452031 
17.1730981285 2.4675748006 
17.7182758469 2.3999113184 
18.2634535652 2.2027625983 
18.8086312836 2.2004848565 
19.3538090019 2.1771483352 
19.8989867203 2.0291578377 
20.4441644387 2.0237736353 
20.989342157 1.929102532 
21.5345198754 1.8506565075 
22.0796975938 1.8931817369 
22.6248753121 1.9431977997 
23.1700530305 1.8124325958 
23.7152307489 1.9080539115 
24.2604084672 1.858415814 
24.8055861856 1.8817479046 
25.350763904 1.8297236323 
25.8959416223 1.8156947792 
26.4411193407 1.8322785195 
26.9862970591 1.8002345882 
27.5314747774 1.7366899901 
28.0766524958 1.7024964059 
28.6218302142 1.7091334861 
29.1670079325 1.6230896896 
29.7121856509 1.6521438511 
30.2573633692 1.57273418 
30.8025410876 1.5766407493 
31.347718806 1.5470677063 
31.8928965243 1.5326845078 
32.4380742427 1.4952361343 
