# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.127379462 0.0 
0.3821383859 1.6305832202 
0.6368973099 1.2014823728 
0.8916562338 2.0565914489 
1.1464151577 2.8691136443 
1.4011740817 4.3064120944 
1.6559330056 4.8831901687 
1.9106919296 5.3806030127 
2.1654508535 5.5054100123 
2.4202097775 5.5315479967 
2.6749687014 5.0461049705 
2.9297276254 4.8588915605 
3.1844865493 4.2995477946 
3.4392454732 4.2985393118 
3.6940043972 3.9313163323 
3.9487633211 3.6886008768 
4.2035222451 3.6743007447 
4.458281169 3.3078897173 
4.713040093 3.0081905302 
4.9677990169 2.9810662554 
5.2225579409 2.8422061206 
5.4773168648 2.5922393659 
5.7320757887 2.4371082539 
5.9868347127 2.3420567677 
6.2415936366 2.2181726205 
6.4963525606 2.0203296622 
6.7511114845 2.0440976803 
7.0058704085 2.0188857617 
7.2606293324 1.9312296681 
7.5153882563 1.8666462065 
7.7701471803 1.727175753 
8.0249061042 1.8032997947 
8.2796650282 1.8417169053 
8.5344239521 1.8272024027 
8.7891828761 1.7782230712 
9.0439418 1.7992047593 
9.298700724 1.8047786255 
9.5534596479 1.8405737906 
9.8082185718 1.8822413306 
10.0629774958 1.8263507421 
10.3177364197 1.8439739119 
10.5724953437 1.9100787119 
10.8272542676 1.9300801443 
11.0820131916 1.9013417985 
11.3367721155 1.9615853013 
11.5915310395 1.9387952151 
11.8462899634 2.0058662089 
12.1010488873 1.9312940175 
12.3558078113 1.8859033929 
12.6105667352 1.8989828524 
12.8653256592 1.9050821338 
13.1200845831 1.8930230314 
13.3748435071 1.8878534554 
13.629602431 1.8755409882 
13.884361355 1.8077741174 
14.1391202789 1.7530989958 
14.3938792028 1.7758152852 
14.6486381268 1.7272444697 
14.9033970507 1.6953809171 
15.1581559747 1.6560682795 
