# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.1394651979 2.1068545218 
0.4183955938 0.6019584348 
0.6973259897 2.7721770024 
0.9762563855 2.6762746629 
1.2551867814 2.2795475154 
1.5341171773 2.4078337393 
1.8130475731 2.6377155037 
2.091977969 3.0418491321 
2.3709083649 3.1457182723 
2.6498387607 2.8920659857 
2.9287691566 2.8579386112 
3.2076995525 2.8285981364 
3.4866299483 2.8525642247 
3.7655603442 2.7693389419 
4.0444907401 2.6076915714 
4.3234211359 2.4721205624 
4.6023515318 2.4111492998 
4.8812819277 2.1549980963 
5.1602123236 2.1560896811 
5.4391427194 2.0606920652 
5.7180731153 1.9898998696 
5.9970035112 1.8228013167 
6.275933907 1.8460983335 
6.5548643029 1.7076074972 
6.8337946988 1.7453786489 
7.1127250946 1.6241461819 
7.3916554905 1.6108887682 
7.6705858864 1.4624485993 
7.9495162822 1.4420325574 
8.2284466781 1.4734264101 
8.507377074 1.3346179845 
8.7863074698 1.3057260977 
9.0652378657 1.3183630536 
9.3441682616 1.2308235356 
9.6230986574 1.2012197722 
9.9020290533 1.2125140015 
10.1809594492 1.1638565885 
10.459889845 1.2014913438 
10.7388202409 1.1612099017 
11.0177506368 1.090109304 
11.2966810326 1.131990115 
11.5756114285 1.1037846314 
11.8545418244 1.1053307632 
12.1334722202 1.1167034096 
12.4124026161 1.1263036461 
12.691333012 1.1116023616 
12.9702634078 1.1000333383 
13.2491938037 1.0937341985 
13.5281241996 1.0983587623 
13.8070545954 1.1249359268 
14.0859849913 1.1144216769 
14.3649153872 1.0758011716 
14.643845783 1.115723298 
14.9227761789 1.1229851108 
15.2017065748 1.0788438091 
15.4806369707 1.0635728108 
15.7595673665 1.0317581401 
16.0384977624 1.0575691768 
16.3174281583 1.0504517675 
16.5963585541 1.0501542076 
