# Radial distribution function (60 data points):
# "Pair separation distance" g(r)
0.163119485 0.0 
0.4893584551 3.2726618273 
0.8155974252 3.5166760863 
1.1418363953 3.7665094453 
1.4680753654 4.2562487152 
1.7943143355 4.0908272841 
2.1205533056 4.8102116096 
2.4467922757 5.0719803368 
2.7730312458 4.8298154386 
3.0992702159 4.6986648436 
3.425509186 4.1353196654 
3.7517481561 3.644992371 
4.0779871262 3.5820179204 
4.4042260963 3.0956668625 
4.7304650664 2.8318119773 
5.0567040365 2.4174273853 
5.3829430066 2.3833950884 
5.7091819767 2.2268819688 
6.0354209468 2.0373143086 
6.3616599169 1.8220494529 
6.687898887 1.6728812605 
7.0141378571 1.5924830653 
7.3403768272 1.3673794424 
7.6666157973 1.36179863 
7.9928547674 1.2211153514 
8.3190937375 1.1399520417 
8.6453327076 1.1017599064 
8.9715716777 1.0230974539 
9.2978106478 0.9729353688 
9.6240496179 0.9856005682 
9.950288588 0.8673159674 
10.2765275581 0.9138058931 
10.6027665282 0.9614541373 
10.9290054983 0.8799672827 
11.2552444684 0.9446362863 
11.5814834385 0.9254942234 
11.9077224086 0.9198988148 
12.2339613787 0.9565625685 
12.5602003488 0.9693368721 
12.8864393188 0.9820548985 
13.2126782889 0.9807123162 
13.538917259 0.9975696493 
13.8651562291 1.0279785705 
14.1913951992 1.0478436348 
14.5176341693 1.0179900786 
14.8438731394 1.0419721081 
15.1701121095 1.0258914484 
15.4963510796 1.0432244139 
15.8225900497 1.0331121419 
16.1488290198 1.0281512404 
16.4750679899 1.0679317338 
16.80130696 1.0112677225 
17.1275459301 1.0386779833 
17.4537849002 1.0093279848 
17.7800238703 1.0118343683 
18.1062628404 0.962686477 
18.4325018105 0.9954901688 
18.7587407806 0.9648232028 
19.0849797507 0.9375127961 
19.4112187208 0.9353837134 
